datetime,ORO_cdf_snow,SHA_cdf_snow,FOL_cdf_snow,YRS_cdf_snow,MHB_cdf_snow,PAR_cdf_snow,NHG_cdf_snow,NML_cdf_snow,DNP_cdf_snow,EXC_cdf_snow,MIL_cdf_snow,PFT_cdf_snow,KWH_cdf_snow,SUC_cdf_snow,ISB_cdf_snow,ORO_cdf_inf,SHA_cdf_inf,FOL_cdf_inf,YRS_cdf_inf,MHB_cdf_inf,PAR_cdf_inf,NHG_cdf_inf,NML_cdf_inf,DNP_cdf_inf,EXC_cdf_inf,MIL_cdf_inf,PFT_cdf_inf,KWH_cdf_inf,SUC_cdf_inf,ISB_cdf_inf,
11/3/2014,1,14.39,10.86,16.24,16.24,35.32,35.32,35.32,77.13,79.86,17.07,36.48,42.37,16.09,16.09,15.75,9704.9,63851,6582.4,15843,507.92,1559.7,1374.7,1396,2091.9,480.59,1330.8,1477.7,240.56,106.5,503.25
12/3/2014,1,14.39,10.86,16.24,16.24,35.32,35.32,35.32,77.37,79.86,17.07,36.48,42.4,16.09,16.09,15.75,15584,82198,6667.7,21056,465.45,1983.8,1280.7,1433,2011.5,432.3,1465.2,1655.5,247.08,105.78,528.99
13/3/2014,1,14.39,10.86,16.24,16.24,35.78,35.78,35.78,77.61,79.86,17.07,36.48,42.4,16.09,16.09,15.75,20408,68293,6027.1,21449,438.81,3262.1,2376.1,1046.7,1909.4,521.98,1626,1918.5,253.61,105.07,623.35
14/3/2014,1,14.39,10.86,16.24,16.24,36.14,36.14,36.14,78.09,79.89,17.07,36.48,42.4,16.09,16.09,15.75,34579,46715,6047.3,14736,423.82,2292.6,2017.9,1586.7,2538.4,520.44,1330.8,1561.2,261.07,102.93,636.69
15/3/2014,1,14.39,10.86,16.24,16.24,36.62,36.62,36.62,78.69,79.89,17.07,36.48,42.4,16.09,16.09,15.75,26164,32589,6002.2,12492,409.67,2218.9,1235.1,1386.5,2235.6,537.31,1284.7,1429.3,278.79,95.063,621.44
16/3/2014,1,14.39,10.86,16.24,16.24,36.62,36.62,36.62,78.81,79.89,17.07,36.48,42.4,16.09,16.09,15.75,23528,27335,5852.6,10190,412.16,1637.3,1479.3,1416.8,2077.5,472.16,1245.5,1130.3,675.05,97.922,560.44
17/3/2014,1,14.39,10.86,16.24,16.24,36.62,36.62,36.62,78.81,79.89,17.07,36.48,42.4,16.09,16.09,15.75,20367,23207,6653.3,8734.6,421.32,1434.3,1248.4,1533.6,2135.3,664.54,771.82,1111.4,581.81,98.637,699.6
18/3/2014,1,14.39,10.86,16.24,16.24,36.62,36.62,36.62,78.93,79.89,17.07,36.48,42.4,16.09,16.09,15.75,20530,19906,6413.6,8774.3,440.48,1418.7,930.12,1731.9,1935.6,853.87,1120.9,1115.9,437.29,107.93,600.47
19/3/2014,1,14.39,10.86,16.24,16.24,36.62,36.62,36.62,78.93,79.89,17.07,36.48,42.4,16.09,16.09,15.75,17451,21124,6119.2,8665.9,474.61,1254.8,1078.3,1779.4,2322.4,996.43,1289.6,1172.5,400,162.25,686.26
20/3/2014,1,14.39,10.86,16.24,16.24,36.98,36.98,36.98,78.93,79.89,17.07,36.48,42.4,16.09,16.09,15.75,14944,24381,5917.8,11009,512.08,1389.7,1174.3,1753.7,2867.3,1057.8,1592.7,1209.3,553.84,125.08,625.26
21/3/2014,1,14.39,10.86,16.24,16.24,37.1,37.1,37.1,78.93,79.89,17.07,36.48,42.4,16.09,16.09,15.75,16220,22541,5405.7,11139,660.3,1573.1,935.82,1880.9,2921.5,1162.8,1916.3,1240.7,626.57,105.07,557.58
22/3/2014,1,14.39,10.86,16.24,16.24,37.1,37.1,37.1,78.93,79.89,17.07,36.48,42.4,16.09,16.09,15.75,18417,19826,5916.9,8407.4,666.13,1306.6,750.55,1442.5,3045.3,1107.6,1688.8,1291.9,565.96,97.922,556.63
23/3/2014,1,14.39,10.86,16.24,16.24,37.1,37.1,37.1,78.93,79.89,17.07,36.48,42.4,16.09,16.09,15.75,16857,18049,6028.1,4528.9,566.21,1250.9,626.09,1517.4,2649.5,1195,1853.5,1466.1,517.48,92.204,471.8
24/3/2014,1,14.39,10.86,16.24,16.24,37.1,37.1,37.1,78.93,79.89,17.07,36.48,42.4,16.09,16.09,15.75,18737,16825,5251.3,4055.5,525.41,1187.4,3368,1538.3,2799.5,1331.4,1834.9,1537,570.62,95.778,611.91
25/3/2014,1,14.39,10.86,16.24,16.24,37.1,37.1,37.1,78.93,79.89,17.07,36.48,42.4,16.09,16.09,15.75,16032,16731,5533.3,3923.2,498.76,1115.3,1998,1481.4,2862.8,1348.3,2004.6,1625,584.61,121.51,518.5
26/3/2014,1,14.39,10.86,16.24,16.24,37.56,37.56,37.56,79.05,79.89,17.07,36.48,42.4,16.09,16.09,15.75,14389,13431,5946.6,3824.8,490.43,1107.5,1381.4,1778.4,2536.5,1365.9,1806.5,1712.1,514.68,109.36,522.32
27/3/2014,1,14.39,10.86,16.24,16.24,39.1,39.1,39.1,81.21,80.56,17.07,37.3,44.04,16.09,16.09,15.75,13264,12824,5925.5,3833.7,489.6,1097.3,1854.5,1540.2,2560.9,1578.2,1723.1,1733.6,466.2,105.07,525.18
28/3/2014,1,14.39,10.86,16.24,16.24,39.2,39.2,39.2,81.93,80.56,17.07,37.3,44.04,16.09,16.09,15.75,14449,11619,5045.2,3780,498.76,987.57,2400.8,1539.3,2915.2,1795.1,1595.6,1635.7,477.39,105.78,480.38
29/3/2014,1,14.39,10.86,16.24,16.24,39.2,39.2,39.2,82.65,80.56,17.07,37.3,44.14,16.09,16.09,15.75,15012,15360,5762.5,3702.5,497.1,1019.7,1577.1,1526.9,2591.7,1848.8,1302.4,1669,532.4,100.07,537.57
30/3/2014,1,18.81,11.26,16.24,16.24,41.02,41.02,41.02,84.57,83.49,17.07,38.19,46.32,16.09,16.09,15.75,16680,11152,5460.4,3693.5,469.62,988.36,2063.5,1564.9,2596.2,1989.8,2016.3,1504.7,684.38,100.78,526.13
31/3/2014,1,19.56,11.56,16.24,16.24,41.24,41.24,41.24,85.89,83.74,17.07,38.24,46.36,16.09,16.09,15.75,10914,19121,7411.9,4627.5,762.86,3411.1,3549.1,4701.1,5899.1,1459.1,2144.6,4639.8,723.25,116.32,1056
1/4/2014,1,22.14,12.06,16.24,16.24,42.88,42.88,42.88,89.81,86.93,17.93,39.26,50.04,16.09,16.09,15.75,9712.2,18763,7118.9,3041,741.41,3383.1,1820.3,4552.4,5082.4,1175.5,3746.6,3933.6,789.9,120.55,972
2/4/2014,1,22.83,13.06,16.36,16.36,43.42,43.42,43.42,91.95,87.78,18.53,39.46,51.26,16.09,16.09,15.75,11143,22966,8533.3,2916.8,706.9,3182.5,6665,4182.8,5882.3,1094.8,3160.1,4539.8,808.81,125.49,991.31
3/4/2014,1,23.07,13.26,16.6,16.6,43.54,43.54,43.54,92.91,87.97,18.53,39.74,51.26,16.09,16.09,15.75,10040,21052,6550.6,2912.6,662.14,3215.8,17610,4106.5,7576.1,1324.7,3016.2,3955.1,658.58,108.57,888.99
4/4/2014,1,23.31,13.36,16.72,16.72,43.76,43.76,43.76,93.75,87.99,18.55,39.77,51.26,16.09,16.09,15.75,8985.1,17979,6550.6,2902,634.16,3246.4,10683,4162.7,5566.5,1161.5,3463.2,3743,625.76,107.86,823.35
5/4/2014,1,23.55,13.66,16.84,16.84,43.76,43.76,43.76,94.1,88.74,19,39.77,51.26,16.09,16.09,15.75,9235.1,17603,7392.5,2923.1,615.51,3089.6,4764.8,3947.4,5743.7,941.56,3056.4,3735.6,654.61,100.11,833.01
6/4/2014,1,23.65,13.66,16.96,16.96,44.1,44.1,44.1,95.3,88.74,19,39.77,51.26,16.09,16.09,15.75,9161.3,16359,8012.4,6959.2,608.98,2727,2891.6,3495.8,5692.2,854.97,3755.5,3518.8,734.19,118.44,842.66
7/4/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.42,88.74,19,39.77,51.26,16.09,16.09,15.75,8550.9,17490,6883.4,12599,616.44,2615.7,2413.2,3076.6,5678.4,902.74,3559.7,3328.3,944.1,181.89,791.5
8/4/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,16.09,16.09,15.75,8485.8,17646,6759.8,10728,696.64,2365.2,1773.1,3199.5,4532,919.66,3830.6,3133.1,735.19,139.59,904.43
9/4/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,16.09,16.09,15.75,7913.5,16930,7105.3,9884.5,996,2197,1895.3,3233.8,7174.2,1144.6,3048.4,3249.8,703.35,129.72,923.74
10/4/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,16.09,16.09,15.75,7774.5,22665,6515,9739.8,864.51,2141.8,2147.5,3028,5147.8,1494,3069,3514.2,657.59,138.88,962.35
11/4/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,16.09,16.09,15.75,8245.3,34155,6078.8,9566.2,750.73,2169,1966.6,2986,4827,2448.4,3889.6,3744.9,567.06,124.78,979.72
12/4/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,16.09,16.09,15.75,8049.2,25869,9648.8,11348,689.18,2079.6,1658.5,3019.4,3354.9,4375.4,4348.2,3488,687.44,146.64,1055
13/4/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,16.09,16.09,15.75,8931.9,20496,9407.4,8229.5,664.93,2047.2,1504.5,2974.6,5856.6,1766.7,3947.7,3324.5,758.07,131.83,1073.4
14/4/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,16.09,16.09,15.75,8308,21208,8178.5,3619.7,621.1,2132.2,1432.3,3032.7,5410.1,1395.4,4091.6,3095.7,680.47,129.72,1044.4
15/4/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,16.09,16.09,15.75,8048.4,21485,7352.6,2919.6,549.29,2315.3,2614.4,3169.9,4773.5,1478,4715.6,2900.5,604.86,113.5,940.15
16/4/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,16.09,16.09,15.75,8258.8,17720,6714,2973.2,495.2,2567.5,2783.8,3743.5,4639.9,1751.7,4102.4,2703.4,629.73,110.68,902.5
17/4/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,16.09,16.09,15.75,7730.1,16272,6568.3,7050.3,463.5,2636.7,1674.9,7634.7,4769.6,1957.8,4352.7,2841.6,698.38,112.8,909.26
18/4/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,16.09,16.09,15.75,7784.1,15829,6769.9,8912.7,445.78,2965.2,1307.2,4272.3,4741.9,2134.9,5174.2,3157.3,877.45,121.26,848.45
19/4/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,16.09,16.09,15.75,8276.2,14945,7186.6,9622.6,446.71,2786.5,1097.4,4293.3,4974.5,2941.1,3876.2,3616,1144.1,134.65,792.46
20/4/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,16.09,16.09,15.75,9667,14417,7489.9,7758.1,449.51,2840.8,928.9,4183.7,5085.4,3749.3,4107.7,4363.3,1393.8,155.8,749.03
21/4/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,16.09,16.09,15.75,10446,14176,8147.1,6040.4,489.61,2649.9,769.11,3662.5,6205,4456,4103.3,5614.1,1541,162.15,824.32
22/4/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,16.09,16.09,15.75,11789,12958,8867.9,5597.2,830.93,2651.6,766.22,3499.6,6098.1,4594.3,3348.8,5614.1,1528.1,168.49,763.51
23/4/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,16.09,16.09,15.75,13276,12778,9473.5,5740.4,659.34,2616.6,702.69,3472,6732.7,4602.3,2950.1,5476.8,1576.8,167.08,765.44
24/4/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,16.09,16.09,15.75,11684,12366,8684.9,5803.9,581,2527.2,645.9,3185.2,5694.2,4166.3,3614.3,5043.3,1164,145.23,801.15
25/4/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,16.09,16.09,15.75,10945,12317,8210.6,5429.9,512.92,2434.4,614.13,3037.5,5708.1,6529.2,3490,4946.2,983.9,127.6,834.94
26/4/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,16.09,16.09,15.75,10857,12719,8087.8,6127.2,499.87,2474.7,588.14,2946,5786.3,4006.1,3758.2,5365.6,983.9,124.78,749.99
27/4/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,16.09,16.09,15.75,11098,12837,8165.7,6557.7,492.41,2493.1,540.98,3051.8,6880.2,3469.6,4372.3,5792.5,1144.1,121.26,810.8
28/4/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,16.09,16.09,15.75,11815,13465,8935.7,5935.2,424.33,2419.5,490.92,3096.6,6862.3,3428.8,3593.7,6320.3,1152,117.03,817.56
29/4/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,16.09,16.09,15.75,12706,13358,8612.1,5602.1,413.14,2354.7,437.98,3129,6790.1,3298.4,3886.9,7205.8,1233.6,116.32,731.65
30/4/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,16.09,16.09,15.75,6068.4,9987.1,4012.2,1392.4,269.51,1093.9,2128.3,2292.6,4308,1122.7,3982.3,3924.2,641.69,101.66,1136.9
1/5/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,16.09,16.09,15.75,5753.3,11550,4633.3,1398,260.79,2271.2,2445.6,5430.9,4231.9,1132.3,7055.2,3931.1,727.13,91.009,1284.5
2/5/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,16.09,16.09,15.75,5288.4,10486,4809.7,1872.9,264.66,2497.7,3553.7,4616.2,3897.8,1158.1,7321.1,4605.6,664.48,104.56,1442.9
3/5/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,16.09,16.09,15.75,5203.3,10269,4952.1,3165.6,268.54,2539.9,2928.9,3762.2,4339.7,1644.6,5815.5,5593,802.12,100.69,1649.9
4/5/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,16.09,16.09,15.75,4622,10256,3936.7,9247.8,271.45,2245.3,4178.5,2952,4032.2,2084.5,4778.2,6397.6,1060.3,94.882,1846
5/5/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,16.09,16.09,15.75,5261,9302.9,5199.2,6101.4,268.54,2049.6,3583,2963.9,4376.3,2439.9,4413.4,6427,817.31,106.5,1755.9
6/5/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,16.09,16.09,15.75,5172,9254,5455.9,3581.8,254,1709,2977.7,2790.4,4633.3,2658.7,4782.7,6519.8,820.15,88.104,1755.9
7/5/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,16.09,16.09,15.75,4802.1,9356.9,4790.3,3563.3,230.73,2264.5,2616.4,2665.2,4633.3,2573.4,5304.6,6700.7,790.73,72.613,1453.8
8/5/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,16.09,16.09,15.75,5206.2,8858.5,4347.5,3591.4,217.16,2313.5,2245.5,2559.3,4629.3,2490.6,5347.2,6616.6,769.84,93.913,1451.8
9/5/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,16.09,16.09,15.75,4774.7,11536,4960.8,3286.9,205.53,2276,2221,2351,4339.7,2301.6,6117.7,5452.3,1068.9,61.964,1384.5
10/5/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,16.09,16.09,15.75,4259.9,10484,4997.6,3243.5,194.86,2313.5,2128.3,2301.7,5224.4,1998.4,6088.7,4896,1386.9,78.423,1471.6
11/5/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,16.09,16.09,15.75,4196.3,9304.9,4824.2,3230.7,180.32,2651.2,3866.1,2155.6,5494.3,2174.6,6184.9,4534.3,1546.3,69.709,1330
12/5/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,16.09,16.09,15.75,4414.5,9460.7,4912.4,3218.6,166.75,2822,4139.4,2046.9,4490.9,2372.4,6126.8,4795.3,1851,70.677,1219.1
13/5/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,16.09,16.09,15.75,4309.8,10299,4474.4,3211.4,157.05,2714.6,3295,2228.6,4988.2,2801.8,5013.2,5030.9,1712.5,60.027,1261.7
14/5/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,16.09,16.09,15.75,3880.2,10258,4863.9,3205.8,147.36,2610,2787.3,3074.4,4050,2986,4955.2,5417.1,1681.1,71.645,1222.1
15/5/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,16.09,16.09,15.75,4922.4,9265,5417.2,3192.9,142.51,2536.1,2426.1,4032.6,4274.4,3091.4,5735.6,6578.5,1467.5,60.027,1351.8
16/5/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,16.09,16.09,15.75,3514.2,7725.8,5308.6,3192.9,139.6,2529.4,2382.1,4114.8,6252.5,3385.7,6405.4,7142.6,1400.1,48.409,1194.4
17/5/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,16.09,16.09,15.75,3754,13162,5514.1,3192.9,133.79,2619.6,2284.5,4009.7,7468.4,3453.2,6514.3,5978.2,1427.7,59.059,1158.7
18/5/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,16.09,16.09,15.75,3820.5,9210,5251.5,3192.9,127.97,2829.7,1874.5,3941.2,7270.7,3222.4,6209.4,6042.8,1498.9,63.9,1247.8
19/5/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,16.09,16.09,15.75,3601.3,9091.2,5325.1,3192.9,120.21,3592.5,1815.9,3721.1,8086.2,2946.6,5537.8,7612.8,1584.3,52.282,1127
20/5/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,16.09,16.09,15.75,2194.1,8958.3,5156.5,3192.9,117.31,3582,1640.2,3719.3,7807.5,2215.6,5411.7,8461.4,1159,57.123,1117.1
21/5/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,16.09,16.09,15.75,3067,8902.4,5072.2,3192.9,111.49,3459.2,1576.7,3457.1,8132.7,1795,4658.4,7335.2,850.53,46.473,1048.8
22/5/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,16.09,16.09,15.75,3341,7003.7,4310.7,3192.9,105.67,3058.1,1464.4,2982.2,8683.3,1766.8,4245.5,6036.9,1040.4,53.25,1085.4
23/5/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,16.09,16.09,15.75,4123.9,8262.2,4140.1,3192.9,102.76,2477.6,1454.7,2929.2,9250.7,1844,4736.4,5173.6,903.69,58.091,1100.3
24/5/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,16.09,16.09,15.75,3084.6,9447.8,3717.7,3106.2,97.916,2348,1635.3,2719.1,8985.8,2032.2,3750.9,4772.8,774.59,27.109,1115.1
25/5/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,16.09,16.09,15.75,3160.9,9622.5,4001.6,3106.2,95.977,2002.6,1420.5,2445.1,8725.8,2226,3860.7,5026,789.78,51.314,1099.3
26/5/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,16.09,16.09,15.75,2574.7,9884.2,3484.2,3106.2,93.069,1875.9,1410.7,1922.7,8725.8,2410.2,4468.7,5208.8,787.88,53.25,1066.6
27/5/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,16.09,16.09,15.75,2715.7,8823.5,3441.6,3106.2,89.191,2705.9,2816.6,1576.5,7111.5,2600.8,3898.8,5016.2,893.25,46.473,1041.8
28/5/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,24.77,24.77,15.75,2950.5,7981.5,3324.3,3106.2,106.64,2590.8,3241.3,1619.4,6489.7,2623.3,3941.4,4940,988.17,39.695,1267.6
29/5/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,24.77,24.77,15.75,2950.5,7614.9,3283.6,3106.2,109.55,2076.5,2138.1,1653.2,6678.6,2977.2,4111.1,5881.5,952.1,42.6,1158.7
30/5/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,28.02,28.02,15.75,2950.5,8377,3996.7,3106.2,93.069,1914.3,1894,2120.9,6908.9,2994.8,4345.3,7215.9,1297.6,43.568,1141.9
31/5/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,28.02,28.02,15.75,2391.9,9461.1,1149.6,743.17,201.1,596.54,469.66,928.59,854.5,1372.3,2482.6,3618.2,492.11,8.1882,1462.5
1/6/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,28.02,28.02,15.75,2778.2,9571.3,1238.9,707.29,189.17,642.12,481.11,674.17,331.37,1387.8,2876.9,3689.4,481.14,9.5529,1244.5
2/6/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,28.02,28.02,15.75,3641.4,8594.5,808.26,723.34,175.54,528.16,481.11,759.31,862.87,1445.8,3414.8,3927.7,474.39,2.0471,1258.2
3/6/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,28.02,28.02,15.75,4214.5,9269,726.41,776.22,161.9,536.09,481.11,950.37,800.51,1340.4,3209,3879.3,449.91,2.0471,1042.1
4/6/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,28.02,28.02,15.75,3642.4,9012.9,982.19,815.88,153.38,612.39,351.29,700.9,732.56,1272.8,2890.6,3470.5,432.18,2.7294,847.57
5/6/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,28.02,28.02,15.75,3391.7,8640.6,946.84,824.38,143.16,678.78,578.48,736.54,968.06,1245.7,2911.7,3778.2,361.28,2.0471,944.35
6/6/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,28.02,28.02,15.75,2952.2,7505,1013.8,810.22,134.64,636.17,685.4,797.91,1075.1,1200.3,3058.9,3544.4,327.51,4.0941,914.04
7/6/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,28.02,28.02,15.75,3163.6,9242.6,1027.8,798.89,149.12,528.16,733.13,816.72,1955.7,949.04,3366.3,3250.8,319.92,2.0471,804.55
8/6/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,28.02,28.02,15.75,2025.2,9659.2,1391.4,806.44,197.69,533.12,639.58,508.84,1405.5,839.83,2616.2,2589.7,328.36,5.4588,890.58
9/6/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,28.02,28.02,15.75,3666.9,8802.8,1337.5,808.33,172.98,670.86,799.95,720.7,1956.6,720.96,3168.7,2138.8,281.93,0,751.76
10/6/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,33.63,33.63,15.75,2606.2,10211,862.21,818.72,154.23,479.61,950.77,768.22,1956.6,558.6,3363.5,2062.3,292.9,2.0471,712.66
11/6/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,42.9,42.9,15.75,2995.5,8438.3,1111.5,829.1,139.75,590.59,988.96,753.37,3259.7,546.04,2844,2001.6,285.31,2.7294,637.39
12/6/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,42.9,42.9,15.75,2814.6,9018.9,800.82,825.33,127.82,620.32,962.23,738.52,3551.1,586.63,2995.8,1951.5,246.48,3.4118,747.85
13/6/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,42.9,42.9,15.75,2355.5,8212.9,1022.2,886.71,115.89,515.28,1088.2,760.3,3183.4,744.16,2862.3,2648.6,276.87,0,747.85
14/6/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,42.9,42.9,15.75,2902.1,8486.1,914.29,935.81,103.11,404.3,1084.4,645.46,2561.6,837.9,3091,2715.4,253.23,0,578.73
15/6/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,42.9,42.9,15.75,2946.3,8492.1,723.62,953.75,93.734,397.36,1109.2,821.67,3037.3,739.32,2959.2,2715.4,255.76,0,561.14
16/6/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,42.9,42.9,15.75,2946.3,7699.7,586.9,984.91,88.621,402.32,1086.3,746.44,2925.6,751.89,2653.7,2599.4,226.22,0,539.63
17/6/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,42.9,42.9,15.75,2467.6,6929.6,659.44,1031.2,83.508,385.47,158.46,697.93,2009.6,681.34,2571.4,2545.8,220.31,0,537.67
18/6/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,42.9,42.9,15.75,2309.3,8171,1025,1037.8,81.804,391.41,99.277,633.58,2075.7,532.51,2658.3,2374.4,200.05,0,532.79
19/6/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,42.9,42.9,15.75,2505.9,6758,1050.1,1024.6,78.396,372.59,99.277,798.9,1877.5,518.98,2361.9,2199.4,188.24,0,560.16
20/6/2014,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,39.77,51.26,42.9,42.9,15.75,2657.3,7134.5,1180.3,996.25,70.726,405.29,30.547,571.21,1847.7,512.21,2391.2,2341.8,181.48,0,488.79
