datetime,BND_fnf,ORO_fnf,YRS_fnf,FOL_fnf,NML_fnf,TLG_fnf,MRC_fnf,MIL_fnf,SHA_in,SHA_out,SHA_storage,SHA_evap,SHA_tocs_obs,SHA_precip,SHA_in_fix,ORO_in,ORO_out,ORO_storage,ORO_evap,ORO_tocs_obs,ORO_precip,ORO_in_fix,FOL_in,FOL_out,FOL_storage,FOL_evap,FOL_tocs_obs,FOL_precip,FOL_in_fix,DeltaOut,HRO_pump,TRP_pump,DeltaIn,SAC_in,SAC_gains,Delta_gains,FMD_storage,UNV_storage,HHL_storage,THA_out,WY,SR_WYI,SR_WYT,SR_WYT_rolling,SJR_WYT,8RI,SHA_fci,ORO_fci,FOL_fci,ORO_snowpack,SHA_snowpack,FOL_snowpack
9/4/2009,4371,865,382,55.48387097,294,36,49,159,3007,5346,1904.322,176,4552.1,0,3007.216662,1817,2768,1365.334,110,3538,0,1817.737498,1558,2910,442.781,67,977,0,1558.274998,3627,3475,4122,11224,13583,2559,200,99.832,211.225,151.377,2000,2009,5.70585606,D,D,BN,0.360491436,60669.90898,0.136793645,147.966,116.09,94.04,113.32
9/5/2009,3716,912,336,55.12903226,240,324,13,179,2935,6132,1897.672,156,4552.1,0,2935.291661,1383,2094,1364.607,104,3538,0,1831.470833,1473,2922,439.775,67,977,0,1473.474997,3840,3482,4109,11431,13432,2284,283,99.237,210.275,150.87,2000,2009,5.70585606,D,D,BN,0.360491436,60571.7052,0.132689836,150.018,116.09,94.04,113.32
9/6/2009,3885,962,393,54.77419355,321,258,45,180,2898,5847,1891.534,146,4552.1,0,2898.424995,2225,2444,1363.153,66,3538,0,1776.941665,1425,3094,436.334,66,977,0,1425.162497,3708,4039,4101,11848,12891,1506,463,98.762,209.327,149.558,2000,2009,5.70585606,D,D,BN,0.360491436,60441.54493,0.128709141,152.753,116.09,94.04,113.32
9/7/2009,3550,1138,393,54.41935484,250,326,40,228,2387,5984,1884.265,68,4552.1,0,2387.212494,1335,2067,1361.538,83,3538,0,1335.770832,1563,2818,433.713,66,977,0,1562.579164,3284,3721,4099,11104,12455,1586,235,98.17,208.503,148.657,2000,2009,5.70585606,D,D,BN,0.360491436,59806.68018,0.124847866,155.07,116.09,94.04,113.32
9/8/2009,3461,931,424,54.06451613,347,166.5,41,182,2650,6412,1876.668,68,4552.1,0,2649.845827,2228,3767,1358.394,88,3538,0,2269.899997,1402,1993,432.409,66,977,0,1401.566666,2985,3461,4081,10527,11709,-463,-1645,97.58,208.048,147.561,1900,2009,5.70585606,D,D,BN,0.360491436,59466.192,0.12110243,157.211,116.09,94.04,113.32
9/9/2009,3455,1152,397,53.70967742,320,7,35,206,2730,6205,1869.441,169,4552.1,0,2730.387494,1897,3187,1355.577,90,3538,0,1856.762498,1674,2046,431.54,66,977,0,1673.879166,2238,3433,4097,9768,10909,-529,-1670,96.991,206.895,146.572,1700,2009,5.70585606,D,D,BN,0.360491436,59223.26989,0.117469358,159.942,116.09,94.04,113.32
9/10/2009,3998,1138,468,53.35483871,467,172,41,184,3571,6242,1863.856,145,4552.1,0,3571.229162,1799,3361,1352.121,101,3538,0,1719.599997,1697,2470,429.875,66,977,0,1696.562499,1257,3418,4137,8812,11327,-746,-3261,96.522,206.109,145.588,1500,2009,5.70585606,D,D,BN,0.360491436,59833.33556,0.113945277,162.181,116.09,94.04,113.32
9/11/2009,3944,1042,276,53,257,381,41,192,2647,6299,1856.327,144,4552.1,0,2647.12916,866,3154,1347.389,98,3538,0,866.2833293,2184,2520,429.078,66,977,0,2184.179166,2004,2886,4122,9012,11047,-926,-2961,95.819,204.782,144.513,1363,2009,5.70585606,D,D,BN,0.360491436,59488.79794,0.110526919,165.286,116.09,94.04,113.32
9/12/2009,3999,1042,228.5,53,426,422.5,39,152,2401,6363,1848.164,153,4552.1,0,2400.487493,1710,1356,1347.869,111,3538,0,1709,2073,2226,428.644,66,977,0,2073.191666,1830,2880,4114,8824,10571,626,-1121,95.353,203.552,143.542,1325,2009,5.70585606,D,D,BN,0.360491436,58914.84554,0.107211111,167.953,116.09,94.04,113.32
9/13/2009,3688,1041,181,53,222,464,62,194,2400,5776,1841.164,153,4552.1,0,2399.833327,1734,127,1350.997,71,3538,0,1775.033336,1510,2407,426.773,46,977,0,1509.704165,2183,2480,4114,8777,11426,3116,467,94.771,202.06,142.481,1325,2009,5.70585606,D,D,BN,0.360491436,58368.93659,0.103994778,171.088,116.09,94.04,113.37
9/14/2009,3883,1099,304,53,370,367,23,141,2588,5152,1835.974,53,4552.1,0.02,2588.374996,1849,876,1352.844,41,3538,0.24,1848.195835,2072,2322,426.2,39,977,0,2072.1125,3293,2462,4106,9861,12045,3695,1511,94.422,200.798,141.427,1325,2009,5.70585606,D,D,BN,0.360491436,58038.86475,0.340874934,173.753,116.58,94.14,113.44
9/15/2009,3393,1249,466,53,408,270,49,172,2436,5145,1830.46,71,4552.1,0,2436.024995,1889,1899,1352.764,30,3538,0,1888.666667,2058,2172,425.913,31,977,0.25,2058.304166,5847,2257,4105,12209,11820,2604,2993,93.727,199.118,140.38,1325,2009,5.70585606,D,D,BN,0.360491436,57572.94651,0.330648686,177.175,116.58,94.14,113.54
9/16/2009,3669,1140,368,53,397,325,80,118,2544,5163,1825.125,71,4552.1,0,2544.270829,1863,3015,1350.355,63,3525.5,0,1863.462498,2008,1972,425.913,36,977,0,2008,5259,2942,4111,12312,11385,1235,2162,93.19,198.672,139.623,1325,2009,5.70585606,D,D,BN,0.360491436,57238.57001,0.320729226,178.915,116.58,94.14,113.54
9/17/2009,3697,1395,419,54,444,380,44,162,2640,5122,1819.966,119,4552.1,0,2640.004162,1685,2790,1348.11,68,3513,0,1726.145831,1702,2056,425.125,43,977,0,1701.716666,4837,2696,4100,11633,11100,1132,1665,92.575,197.548,138.495,1325,2009,5.70585606,D,D,BN,0.360491436,57016.64568,0.311107349,181.782,116.58,94.14,113.54
9/18/2009,3820,1140,396,54,471,310,67,149,2879,4908,1815.613,166,4552.1,0,2879.362496,862,3455,1342.828,71,3500.5,0,862.9916622,2004,2172,424.696,48,977,0,2003.7125,5023,1594,4101,10718,10692,157,183,92.116,195.977,137.561,1325,2009,5.70585606,D,D,BN,0.360491436,57045.17589,0.301774128,184.746,116.58,94.14,113.54
9/19/2009,3736,1140,297,54,305,240,40,185,2688,4881,1810.944,161,4552.1,0,2688.045829,2594,654,1346.428,84,3488,0,2553.000003,1673,1950,424.051,48,977,0,1672.812499,4555,2542,4112,11209,10219,2734,3724,91.772,195.058,136.448,1325,2009,5.70585606,D,D,BN,0.360491436,56880.96292,0.292720905,187.122,116.58,94.14,113.54
9/20/2009,3707,1237,285,54,343,170,0,147,2571,4957,1805.977,118,4552.1,0,2570.804162,2040,96,1350.114,84,3475.5,0,2038.358336,1559,2045,422.977,55,977,0,1558.524999,3000,2769,4100,9869,9627,2529,2771,91.087,194.025,135.526,1325,2009,5.70585606,D,D,BN,0.360491436,56607.71894,0.283939277,189.449,116.58,94.14,113.54
9/21/2009,4023,966,303,56,380,637,44,135,3052,4764,1802.292,146,4552.1,0,3052.14583,1446,3805,1344.987,106,3463,0,1326.137496,1281,1989,421.473,50,977,0,1280.733332,2719,1949,3835,8503,9798,-760,-2055,90.518,192.926,134.519,1325,2009,5.70585606,D,D,BN,0.360491436,56829.47882,0.275421099,191.555,116.58,94.14,113.54
9/22/2009,3826,1035,346,56,451,329,38,138,3159,4591,1799.087,184,4552.1,0,3159.145831,2031,2110,1345.63,123,3450.5,0,2557.179167,1533,2054,420.331,55,977,0,1533.241666,3028,1921,3804,8753,9711,956,-2,89.951,191.952,133.428,1325,2009,5.70585606,D,D,BN,0.360491436,57147.15071,0.267158466,193.62,116.58,94.14,113.54
9/23/2009,3492,933,269,56,315,21,38,185,2423,4435,1794.928,85,4552.1,0,2423.17083,1558,2461,1343.627,106,3438,0,1557.154165,2050,1959,420.402,55,977,0,2049.795833,3390,1113,4259,8762,9570,715,-93,89.386,190.87,132.346,1325,2009,5.70585606,D,D,BN,0.360491436,56712.96401,0.259143712,195.53,116.58,94.14,113.54
9/24/2009,3916,967,357,56,410,46,44,228,3078,4487,1791.743,197,4552.1,0,3078.229164,2356,4063,1340.032,106,3425.5,0,2356.52083,1954,2074,420.048,58,977,0,1953.525,3624,1115,4127,8866,9201,-1423,-1758,88.823,190.128,131.361,1325,2009,5.70585606,D,D,BN,0.360491436,56955.54497,0.251369401,196.272,116.58,94.14,113.54
9/25/2009,3525,950,326,56,321,331,21,156,2834,4299,1788.558,141,4552.1,0,2834.229164,1621,3306,1336.524,84,3413,0,1621.38333,1439,1924,418.986,50,977,0,1438.574999,3046,1022,4126,8194,9198,-331,-1335,88.261,189.104,130.737,1325,2009,5.70585606,D,D,BN,0.360491436,56941.99689,0.243828319,197.296,116.58,94.14,113.54
9/26/2009,3533,1036,247,56,393,327,55,114,2889,4178,1785.852,75,4552.1,0,2888.724998,1589,1786,1335.966,84,3400.5,0,1588.675,1099,2013,417.074,50,977,0,1099.033332,3084,978,4107,8169,8984,1007,192,87.702,188.401,129.761,1325,2009,5.70585606,D,D,BN,0.360491436,56983.62204,0.236513469,197.999,116.58,94.14,113.54
9/27/2009,3696,933,349,56,356,201,0,56,2987,4116,1783.463,75,4552.1,0,2986.545831,2468,2054,1336.524,92,3388,0,2427.325,1635,2080,416.083,55,977,0,1635.370832,3832,565,4101,8498,8627,377,248,87.143,187.326,129.318,1325,2009,5.70585606,D,D,BN,0.360491436,57120.98677,0.229418065,199.074,116.58,94.14,113.54
9/28/2009,3517,933,94,277.875,334,175,45,105,2518,4467,1779.327,136,4552.1,0,2517.766663,1078,2035,1334.533,87,3375.5,0,1118.204165,1600,2043,415.092,57,977,0,1600.370832,2545,1109,4124,7778,7888,-657,-767,86.587,186.787,127.822,1325,2009,5.70585606,D,D,BN,0.360491436,56782.70409,0.222535523,199.613,116.58,94.14,113.54
9/29/2009,3484,944,225,499.75,91,149,19,258,2588,3964,1776.321,140,4552.1,0,2588.474997,2806,102,1339.714,92,3363,0,2806.087504,1125,2095,413.045,62,977,0,1124.970832,1797,1026,4125,6948,8700,2539,787,86.587,185.764,126.251,1663,2009,5.70585606,D,D,BN,0.360491436,56532.04389,0.215859458,200,116.58,94.29,113.54
9/30/2009,3518,944,245,721.625,205,123,18,25,2970,4088,1773.947,79,4552.1,0,2970.108331,1458,2811,1336.524,54,3350.5,0,1256.708331,1381,2087,411.575,35,977,0,1380.874999,2911,1218,4104,8233,9259,273,-753,86.365,184.956,125.211,2000,2009,5.70585606,D,D,BN,0.360491436,56675.55002,0.209383674,200,116.58,94.29,113.54
10/1/2009,3444,1045,391,943.5,317,106,0,105,2581,5383,1768.251,70,4530.8,0,2581.266662,2343,2112,1337.082,71,3338,0,2464.325,1351,2509,409.195,42,968.8,0,1351.083331,3708,559,4097,8364,9400,-604,-1640,85.921,183.873,123.489,2000,2010,7.043780429,BN,D,AN,0.768411073,100000,0,200,0,0,0
10/2/2009,3266,935,263,1165.375,303,89,52,238,2791,5360,1762.879,139,4509.5,0,2790.616662,1608,3855,1332.624,81,3325.5,0,1688.424996,1521,2566,406.885,120,960.7,0,1521.374998,3989,562,4096,8647,9649,-2132,-3134,85.478,182.821,122.038,2000,2010,7.043780429,BN,D,AN,0.768411073,97790.61666,0,200,0,0,0
10/3/2009,3241,935,371,1387.25,247,137,22,203.5,2523,5564,1756.589,130,4488.2,0,2522.791661,1679,679,1334.374,78,3313,0,1639.291668,1604,2645,404.737,42,952.5,0,1604.049998,4325,636,4101,9062,9204,316,174,85.147,181.995,121.273,2000,2010,7.043780429,BN,D,AN,0.768411073,95423.87749,0,200,0,0,0
10/4/2009,3266,935,346,1609.125,304,207,25,169,2499,5681,1750.141,69,4466.9,0,2499.133328,2250,92,1338.596,69,3300.5,0,2289.59167,1431,2673,402.177,49,944.3,0,1431.333331,3626,455,4114,8195,9563,1117,-251,84.707,181.444,120.595,2000,2010,7.043780429,BN,D,AN,0.768411073,93151.81694,0,200,0.01,0.02,0.08
10/5/2009,2920,874,355,1831,296,277,15,134.5,2636,5747,1743.879,46,4445.5,0,2635.908328,866,2911,1334.533,43,3288,0,905.5708299,1251,2851,398.934,35,936.2,0,1250.987497,4138,474,4096,8708,9555,-1954,-2801,84.267,180.338,119.918,2000,2010,7.043780429,BN,D,AN,0.768411073,91130.13442,0,200,0.01,0.06,0.08
10/6/2009,3208,711,330,2052.875,316,201,5,100,2699,5763,1737.629,87,4424.2,0,2698.958328,1870,4285,1329.446,69,3275.5,0,1789.304162,1440,2024,397.703,37,928,0,1440.370832,4036,494,4077,8607,9192,-2880,-3465,83.938,179.056,118.906,2000,2010,7.043780429,BN,D,AN,0.768411073,89272.58603,0,200,0.01,0.06,0.08
10/7/2009,3507,875,392,2274.75,326,125,44,405,2457,5595,1731.232,87,4402.9,0,2456.845828,3037,4148,1327.146,89,3263,0,3077.416665,1108,2386,395.104,32,919.9,0,1107.670831,3735,272,4102,8109,8618,-3511,-4020,83.391,177.981,118.317,2000,2010,7.043780429,BN,D,AN,0.768411073,87265.80256,0,200,0.01,0.06,0.08
10/8/2009,4554,835,400,2496.625,364,49,48,206,2897,5177,1726.573,69,4381.6,0,2897.087496,2066,4513,1322.078,69,3250.5,0,2026.883329,1088,2839,391.563,34,911.7,0,1087.74583,3945,346,4135,8426,8787,-3742,-4103,83.063,176.954,117.729,2000,2010,7.043780429,BN,D,AN,0.768411073,85799.59993,0,200,0.01,0.06,0.08
10/9/2009,4300,603,465,2718.5,272,206,47,194,3171,5696,1721.448,59,4360.3,0,3171.145829,1751,5245,1315.052,48,3238,0,1750.724994,1445,2611,389.197,27,903.5,0,1445.141665,4332,443,3908,8683,8900,-4652,-4869,82.627,176.01,117.226,2000,2010,7.043780429,BN,D,AN,0.768411073,84680.76576,0,200,0.01,0.06,0.08
10/10/2009,4052,1185,247,2940.375,310,363,75,135,2640,5391,1715.856,68,4339,0,2639.699995,2437,1034,1317.733,51,3225.5,0,2436.670836,1318,2484,386.831,27,895.4,0,1318.141665,5079,361,3771,9211,8499,-410,302,82.084,175.206,116.474,2000,2010,7.043780429,BN,D,AN,0.768411073,83086.42747,0,200,0.01,0.06,0.08
10/11/2009,3478,1150,414,3162.25,321,428.6666667,20,195,2694,5995,1709.173,68,4317.7,0,2693.654161,1841,112,1321.05,57,3213,0,1841.320836,2044,2594,385.687,27,887.2,0,2044.233332,4728,447,3772,8947,8380,-321,246,81.868,174.35,115.307,2000,2010,7.043780429,BN,D,AN,0.768411073,81625.76025,0,200,0.01,0.06,0.08
10/12/2009,5293,1071,398,3384.125,341,494.3333333,98,671,3855,5566,1705.599,91,4296.4,0,3855.10833,1993,3148,1318.68,40,3200.5,0,1993.124998,1623,2601,383.684,32,879,0,1623.154165,4691,456,3764,8911,9135,-2180,-2404,81.327,172.941,114.725,2000,2010,7.043780429,BN,D,AN,0.768411073,81399.58057,0,200,0.01,0.18,0.08
10/13/2009,12575,5968,1257,3606,1542,560,748,3385,9672,5985,1712.903,5,4275.1,1.35,9672.43334,2921,4935,1314.579,14,3188,1.48,2881.412497,3121,2066,385.754,11,870.9,0,3120.625002,5520,486,3746,9752,9694,-3292,-3234,81.543,172.789,115.057,2000,2010,7.043780429,BN,D,AN,0.768411073,87002.03488,1.48,200,3.2,5.33,3.65
10/14/2009,25910,5202,2325,1658,1818,9934,3898,7731,19800,5102,1741.692,184,4253.7,3.02,19800.45419,4143,3805,1315.288,20,3175.5,0.08,4182.454167,2202,2599,384.953,7,862.7,1.81,2202.162499,18195,532,3772,22499,12961,1455,10993,81.543,171.274,115.223,2000,2010,7.043780429,BN,D,AN,0.768411073,102452.3873,1.5156,200,9.63,8.86,8.28
10/15/2009,12879,3243,1391,1657,598,4543,1170,1603,9076,4631,1750.141,185,4232.4,1.55,9075.704174,3279,3293,1315.209,26,3163,0,3279.170833,2452,2310,385.22,7,854.6,1.81,2451.6125,19841,2329,3946,26116,12826,2592,15882,81.219,170.219,114.808,2000,2010,7.043780429,BN,D,AN,0.768411073,106405.4721,1.470132,200,10.07,10.43,8.37
10/16/2009,7594,2033,771,579,554,1801,946,1230,5044,5157,1749.669,125,4211.1,0.03,5044.033333,2552,2579,1315.052,12,3163,0.04,2511.845833,2196,2290,385.02,7,846.4,1.81,2196.166667,18835,2936,4019,25790,11619,1593,15764,80.788,168.831,114.393,2000,2010,7.043780429,BN,D,AN,0.768411073,106129.2319,1.46602804,200,10.07,10.46,8.37
10/17/2009,6079,1603,622,698,455,1661,783,1619,4512,5916,1746.536,176,4189.8,0,4512.445831,2322,985,1317.733,26,3163,0,2362.670836,1886,2047,384.686,7,838.2,1.81,1885.608333,16488,4138,4034,24660,10964,2016,15712,80.573,167.815,113.813,2000,2010,7.043780429,BN,D,AN,0.768411073,105335.2161,1.422047199,200,10.07,10.46,8.37
10/18/2009,6985,1302,728,782,549,843,628,1055,4253,4540,1745.911,28,4168.5,0,4252.895833,1850,980,1319.548,34,3163,0,1929.062502,1522,1986,383.751,7,830.1,1.81,1521.604166,16052,3835,4035,23922,9875,2369,16416,80.358,166.699,113.73,2000,2010,7.043780429,BN,D,AN,0.768411073,104321.3511,1.379385783,200,10.07,10.46,8.46
10/19/2009,7183,1766,536,355,5576,1771,657,1619,4528,5788,1743.411,0,4147.2,0,4527.583331,2296,2589,1318.68,26,3163,0.12,2177.383333,848,2094,381.28,0,821.9,1.81,848.2041646,4305,4037,4056,12398,9682,-789,1927,80.036,165.925,114.144,2000,2010,7.043780429,BN,D,AN,0.768411073,103632.8669,1.458004209,200,10.38,10.49,8.9
10/20/2009,6797,1423,578,46,3002.5,649,636,759,4415,5040,1742.161,5,4125.9,0.21,4414.791666,2102,2571,1317.733,9,3163,0,2102.554166,821,2056,378.816,7,813.7,1.81,820.7333312,3327,2626,4077,10030,9402,-265,363,79.715,164.704,114.476,2000,2010,7.043780429,BN,D,AN,0.768411073,102866.0152,1.414264083,200,10.46,10.7,9.18
10/21/2009,6184,1446,606,55,429,1175,471,567,3986,4881,1740.129,129,4104.6,0,3985.533332,2133,2730,1316.47,40,3163,0,2133.237499,620,1944,376.175,7,805.6,0,619.4958311,4147,3149,4089,11385,9867,312,1830,79.502,164.073,114.725,2000,2010,7.043780429,BN,D,AN,0.768411073,101708.2478,1.371836161,200,10.46,10.7,9.18
10/22/2009,6017,1538,777,56,553,591,407,807,3899,4905,1737.942,97,4083.2,0,3899.387498,2043,2742,1315.13,17,3163,0,2083.416666,671,1962,373.6,7,797.4,0,670.7708311,3668,2911,4091,10670,10027,418,1061,79.076,162.228,114.974,2000,2010,7.043780429,BN,D,AN,0.768411073,100522.2229,1.330681076,200,10.46,10.7,9.18
10/23/2009,6192,1417,716,146,453,853,579,713,4245,5062,1735.91,207,4061.9,0,4244.533332,1819,5767,1307.266,57,3163,0,1859.233327,1302,2090,372.024,7,789.2,0,1302.433332,4303,4222,2390,10915,9800,-3119,-2004,78.756,161.463,115.223,2000,2010,7.043780429,BN,D,AN,0.768411073,99740.64509,1.290760643,200,10.46,10.7,9.18
10/24/2009,5188,1417,697,146,360,433,112,1015,3608,5170,1732.63,92,4040.6,0,3608.333331,2882,3408,1306.168,28,3163,0,2882.424999,187,2057,368.301,7,781.1,0,186.9874968,3314,4643,3607,11564,9892,-743,929,78.331,160.917,115.473,2000,2010,7.043780429,BN,D,AN,0.768411073,98361.94616,1.252037824,200,10.46,10.7,9.18
10/25/2009,5689,1344,556,146,290,730,329,694,3846,4873,1730.456,69,4019.3,0,3845.941665,2218,2368,1305.854,48,3163,0,2257.691666,580,2009,365.436,15,772.9,0,579.5624976,3182,3810,4119,11111,9766,516,1861,78.013,160.267,115.723,2000,2010,7.043780429,BN,D,AN,0.768411073,97289.79052,1.214476689,200,10.46,10.7,9.18
10/26/2009,5282,1185,498,58,418,652,288,506,3564,5282,1726.884,83,3998,0,3564.116664,2120,4985,1299.903,56,3163,0,2040.704162,624,2003,362.658,22,764.8,0,624.4249976,3186,4140,4072,11398,9260,-3010,-872,77.696,159.561,115.973,2000,2010,7.043780429,BN,D,AN,0.768411073,95989.41766,1.178042389,200,10.46,10.72,9.18
10/27/2009,5176,1086,612,54,293,413,210,410,3535,5258,1723.312,78,3976.7,0,3535.116664,2327,2690,1299.044,31,3163,0,2287.920833,408,2139,359.177,24,756.6,0,407.9958304,3188,3095,4088,10371,10260,173,284,77.274,159.01,116.223,2000,2010,7.043780429,BN,D,AN,0.768411073,94725.06344,1.142701117,200,10.46,10.75,9.18
10/28/2009,4737,1226,613,54,142,394,193,394,3504,5559,1719.119,59,3955.4,0,3504.029163,2117,3619,1296.076,73,3163,0,2195.633331,403,2026,355.854,52,748.4,0,402.6541638,3443,2683,4042,10168,9409,-1795,-1036,76.959,158.285,116.557,2000,2010,7.043780429,BN,D,AN,0.768411073,93492.83943,1.108420084,200,10.46,10.75,9.18
10/29/2009,4787,1086,720,54,331,222,228,156,3336,5383,1714.924,68,3934.1,0,3336.02083,2781,3278,1294.906,53,3163,0,2741.124999,583,1994,352.984,36,740.3,0,583.0416642,2667,2666,4055,9388,8844,-1811,-1267,76.644,157.428,116.724,2001,2010,7.043780429,BN,D,AN,0.768411073,92154.21829,1.075167481,200,10.46,10.77,9.18
10/30/2009,4886,1255,645.6666667,54,377,222,194,839,3145,4967,1711.194,59,3912.8,0,3145.45833,1927,3280,1292.179,23,3163,0,1928.137498,624,1881,350.457,17,732.1,0,623.9708312,3114,1957,4064,9135,8640,-1488,-993,76.225,156.58,116.891,2000,2010,7.043780429,BN,D,AN,0.768411073,90691.9657,1.042912457,200,10.46,10.77,9.18
10/31/2009,5033,1627,571.3333333,54,340,172,234,449,3287,4874,1707.93,59,3891.4,0,3287.399997,2605,3513,1290.389,34,3163,0,2644.541665,591,2169,347.298,15,723.9,0,591.3374973,3239,2603,4089,9931,8667,-1889,-625,75.911,155.907,117.394,2000,2010,7.043780429,BN,D,AN,0.768411073,89444.76742,1.011625083,200,10.46,10.77,9.18
11/1/2009,4255,1944,497,92.33333333,377,301,136,206,2705,4650,1704.044,14,3870.1,0,2704.80833,2965,3727,1288.756,23,3163,0,2926.695832,610,2106,344.297,17,715.8,0,609.9958308,4393,3354,3792,11539,8643,-1840,1056,75.598,155.419,117.645,2083,2010,7.043780429,BN,D,AN,0.489173553,87677.33738,0.98127633,200,10.46,10.77,9.18
11/2/2009,4057,1159,482,130.6666667,356,302,141,262,2977,5097,1699.705,68,3848.8,0,2977.42083,1646,3613,1284.718,29,3163,0,1606.174997,361,2045,340.923,17,707.6,0,360.9416638,4340,905,3463,8708,8714,-2041,-2047,75.286,155.054,117.813,2000,2010,7.043780429,BN,D,AN,0.489173553,86270.89134,0.951838041,200,10.46,10.77,9.18
11/3/2009,4370,1159,482,169,341,454,188,353,3456,5192,1696.154,54,3827.5,0,3455.704164,3324,3720,1283.942,35,3163,0,3363.766666,550,2216,337.59,14,699.4,0,549.6124972,4282,868,3463,8613,8521,-2607,-2515,75.182,154.726,117.981,2000,2010,7.043780429,BN,D,AN,0.489173553,85413.05093,0.923282899,200,10.46,10.77,9.18
11/4/2009,4794,1043,524,73,353,610,139,360,2708,5215,1691.057,63,3806.2,0,2708.262496,1577,3491,1279.992,38,3163,0,1537.541663,455,2148,334.201,16,691.3,0,455.3791638,4382,879,3484,8745,7995,-2859,-2109,74.974,154.413,117.981,2104,2010,7.043780429,BN,D,AN,0.489173553,83850.66088,0.895584412,200,10.46,10.77,9.18
11/5/2009,5105,1044,559,73,313,766,177,690,3732,4790,1688.895,32,3784.9,0,3731.991665,3245,3532,1279.373,26,3163,0,3245.920833,510,2121,330.969,18,683.1,0,509.5333306,3870,844,3479,8193,8918,-1525,-2250,74.56,154.491,118.317,2000,2010,7.043780429,BN,D,AN,0.489173553,83390.1195,0.86871688,200,10.5,10.77,9.18
11/6/2009,4794,1259,654,61,396,503.5,123,546,4578,5022,1687.969,23,3763.6,0.2,4578.141666,1867,3753,1275.664,23,3163,0.08,1906.04583,404,2104,327.566,16,675,0,404.3208304,4298,0,3469,7767,8349,-2530,-3112,74.043,154.287,118.569,2000,2010,7.043780429,BN,D,AN,0.489173553,83798.75519,0.922655374,200,10.87,10.97,9.38
11/7/2009,5167,1260,671,165,322,241,145,487,4062,4996,1685.963,77,3742.3,0.02,4061.641665,1441,4500,1269.422,12,3163,0,1364.991661,686,2074,324.794,10,666.8,0,686.4499976,3711,885,3464,8060,8838,-2732,-3510,73.734,153.781,118.737,2000,2010,7.043780429,BN,D,AN,0.489173553,83670.4591,0.894975712,200,10.93,10.99,9.5
11/8/2009,4681,1265,585,97,319,194,164,441,3425,4827,1683.048,68,3721,0,3425.354164,2285,4924,1264.12,34,3163,0,2284.908329,647,2083,321.909,18,658.6,0,646.4791642,4176,875,3455,8506,8692,-3142,-3328,73.425,153.238,118.906,2000,2010,7.043780429,BN,D,AN,0.489173553,82912.29031,0.868126441,200,10.93,10.99,9.5
11/9/2009,4991,1404,586,89.14285714,375,245,116,700,3994,4663,1681.667,27,3699.6,0,3993.745832,2500,4792,1259.446,26,3163,0,2461.524996,527,2099,318.755,18,650.5,0,526.8583307,3794,882,3446,8122,8973,-2581,-3432,73.117,153.337,119.074,2000,2010,7.043780429,BN,D,AN,0.489173553,82760.42163,0.842082648,200,10.93,10.99,9.5
11/10/2009,4991,1440,539,81.28571429,350,158,139,399,3212,4736,1678.598,23,3678.3,0.07,3211.712497,1632,4540,1253.655,17,3163,0,1637.370828,591,2078,315.79,8,642.3,0,591.1458308,4249,880,3443,8572,8958,-2396,-2782,72.605,153.415,119.159,2000,2010,7.043780429,BN,D,AN,0.489173553,81834.11304,0.816820168,200,10.94,11.06,9.5
11/11/2009,4906,1218,619,73.42857143,319,24,158,327,3876,4946,1676.449,13,3657,0,3875.545832,767,4319,1246.493,20,3163,0.08,728.1583273,707,2151,312.909,8,634.1,0,706.4958309,4360,880,3443,8683,8694,-2722,-2733,72.299,153.449,119.665,2000,2010,7.043780429,BN,D,AN,0.489173553,81617.95322,0.872315563,200,11.15,11.06,9.5
11/12/2009,4630,1218,619,65.57142857,322,411,43,456,3430,4560,1674.147,31,3635.7,0,3430.408331,1175,4309,1240.27,3,3163,0,1174.570828,726,2193,309.979,10,626,0,725.7916642,3974,882,3441,8297,8633,-2429,-2765,71.993,153.623,119.58,1909,2010,7.043780429,BN,D,AN,0.489173553,80967.46389,0.846146096,200,11.56,11.06,10.32
11/13/2009,4590,1262,569,57.71428571,291,310,49,206,3366,4526,1671.846,0,3614.4,0,3365.912498,992,4101,1234.07,18,3163,0,993.1666614,882,2138,307.483,2,617.8,0,881.5999979,3923,1072,3447,8442,8686,-2079,-2323,71.485,153.661,119.496,1709,2010,7.043780429,BN,D,AN,0.489173553,80285.00319,0.820761714,200,11.56,11.06,10.32
11/14/2009,4231,1263,509,49.85714286,374,209,104,219,3131,4721,1668.638,27,3593.1,0,3130.633331,805,4098,1227.365,11,3163,0,728.5624943,769,1963,305.103,6,609.7,0,769.0833313,4011,1081,3445,8537,8790,-1992,-2245,71.181,153.663,119.327,1600,2010,7.043780429,BN,D,AN,0.489173553,79401.38637,0.796138862,200,11.56,11.06,10.32
11/15/2009,4977,1496,572,42,319,492,129,336,3361,3859,1667.418,117,3571.8,0,3360.916666,1310,3958,1221.96,39,3163,0,1271.979162,693,2012,302.465,11,601.5,0,693.0083311,4350,1004,3444,8798,8521,-1308,-1031,70.676,153.502,118.737,1600,2010,7.043780429,BN,D,AN,0.489173553,78792.23371,0.772254696,200,11.56,11.06,10.32
