,PFT_rainfnfstd,PFT_snowfnfstd,PFT_raininfstd,PFT_snowinfstd,PFT_baseinfstd,KWH_rainfnfstd,KWH_snowfnfstd,KWH_raininfstd,KWH_snowinfstd,KWH_baseinfstd,SUC_rainfnfstd,SUC_snowfnfstd,SUC_raininfstd,SUC_snowinfstd,SUC_baseinfstd,ISB_rainfnfstd,ISB_snowfnfstd,ISB_raininfstd,ISB_snowinfstd,ISB_baseinfstd,MIL_rainfnfstd,MIL_snowfnfstd,MIL_raininfstd,MIL_snowinfstd,MIL_baseinfstd
276,5.59259352151117e-17,0.6177476379932594,0.0,121.60151865328689,58.54456281246401,0.0,0.16469315929402012,0.0,31.642785417605467,11.988719213159996,1.3469395940525162e-17,0.05719763846341122,0.0,5.457147564852189,3.7542664918642354,6.791594971783031e-17,0.2685726933440189,0.0,49.5857052517822,31.096399462198782,1.752011126347993e-16,0.6277466182444498,0.0,109.8788312259157,64.3345553232436
277,5.59259352151117e-17,0.6177476379932594,0.0,114.5403529565145,58.54456281246401,0.0,0.16469342628883868,0.0,29.67879238248038,11.988742195226264,1.3469395940525162e-17,0.05719776570350782,0.0,5.127976091433212,3.754277201193248,6.791594971783031e-17,0.2685726933440189,0.0,46.99804777223552,31.096399462198782,1.752011126347993e-16,0.6277466182444498,0.0,103.09634139919011,64.3345553232436
278,5.59259352151117e-17,0.6177476379932594,0.0,107.59178552515296,58.54456281246401,0.0,0.16469369327457067,0.0,27.812145556840235,11.988765176523742,1.3469395940525162e-17,0.057197892934712884,0.0,4.8259259279345645,3.754287910390735,6.791594971783031e-17,0.2685726933440189,0.0,44.38010079402288,31.096399462198782,1.752011126347993e-16,0.6277466182444498,0.0,96.65168497878379,64.3345553232436
279,5.59259352151117e-17,0.6177476379932594,0.0,100.7568150125477,58.54456281246401,0.0,0.1646939602512126,0.0,26.01504243501978,11.988788157052126,1.3469395940525162e-17,0.05719802015702575,0.0,4.530516942820341,3.7542986194564993,6.791594971783031e-17,0.2685726933440189,0.0,41.86358658680334,31.096399462198782,1.752011126347993e-16,0.6277466182444498,0.0,90.16717934502665,64.3345553232436
280,5.59259352151117e-17,0.6177476379932594,0.0,93.4719361018252,58.54456281246401,0.0,0.16469422721876095,0.0,24.227452643596816,11.988811136811108,1.3469395940525162e-17,0.05719814737044577,0.0,4.24045112321056,3.7543093283903457,6.791594971783031e-17,0.2685726933440189,0.0,39.39602444376941,31.096399462198782,1.752011126347993e-16,0.6277466182444498,0.0,83.89624018264642,64.3345553232436
281,5.59259352151117e-17,0.6177476379932594,0.0,86.51569843826184,58.54456281246401,0.0,0.16469449417721213,0.0,22.44615162007597,11.988834115800378,1.3469395940525162e-17,0.057198274574972285,0.0,3.9570751572231706,3.7543200371920786,6.791594971783031e-17,0.2685726933440189,0.0,36.9062590116594,31.096399462198782,1.752011126347993e-16,0.6277466182444498,0.0,77.97612022556757,64.3345553232436
282,5.59259352151117e-17,0.6177476379932594,0.0,80.25972976074702,58.54456281246401,0.0,0.16469482786247794,0.0,20.82985394623629,11.988862838454095,1.3469395940525162e-17,0.05719843356812293,0.0,3.688410585365064,3.75433342300816,6.791594971783031e-17,0.2685726933440189,0.0,34.55006280021765,31.096399462198782,1.752011126347993e-16,0.6277466182444498,0.0,72.15554771595079,64.3345553232436
283,5.59259352151117e-17,0.6177476379932594,0.0,74.99094377051014,58.54456281246401,0.0,0.16469509480044775,0.0,19.367510895162322,11.988885815710395,1.3469395940525162e-17,0.05719856075263668,0.0,3.436993834758695,3.754344131511918,6.791594971783031e-17,0.2685726933440189,0.0,32.4049749977225,31.096399462198782,1.752011126347993e-16,0.6277466182444498,0.0,67.01419949764406,64.3345553232436
284,5.59259352151117e-17,0.6177476379932594,0.0,69.91258952568955,58.54456281246401,0.0,0.16469536172930896,0.0,17.931629833652206,11.988908792195991,1.3469395940525162e-17,0.05719868792825478,0.0,3.1936061438520453,3.7543548398829247,6.791594971783031e-17,0.2685726933440189,0.0,30.340319335424862,31.096399462198782,1.752011126347993e-16,0.6277466182444498,0.0,62.85413474469162,64.3345553232436
285,5.59259352151117e-17,0.6177476379932594,0.0,65.15375270251077,58.54456281246401,0.0,0.16469562864905804,0.0,16.578239922522183,11.988931767910568,1.3469395940525162e-17,0.0571988150949766,0.0,2.96397663915956,3.7543655481209846,6.791594971783031e-17,0.2685726933440189,0.0,28.316334525495666,31.096399462198782,1.752011126347993e-16,0.6277466182444498,0.0,58.47236182859584,64.3345553232436
286,5.59259352151117e-17,0.6177476379932594,0.0,60.889985160279956,58.54456281246401,0.0,0.16469589555969155,0.0,15.305777426076656,11.988954742853826,1.3469395940525162e-17,0.0571989422528015,0.0,2.7412518988172736,3.7543762562259007,6.791594971783031e-17,0.2685726933440189,0.0,26.434090228915725,31.096399462198782,1.752011126347993e-16,0.6277466182444498,0.0,54.08957211560602,64.3345553232436
287,5.59259352151117e-17,0.6177476379932594,0.0,56.70532451574698,58.54456281246401,0.0,0.1646961624612059,0.0,14.057652678856956,11.988977717025458,1.3469395940525162e-17,0.05719906940172881,0.0,2.5313413357654375,3.7543869641974768,6.791594971783031e-17,0.2685726933440189,0.0,24.57392801185577,31.096399462198782,1.752011126347993e-16,0.6277466182444498,0.0,50.39058180126535,64.3345553232436
288,5.59259352151117e-17,0.6177476379932594,0.0,52.60489010957331,58.54456281246401,0.0,0.16469642935359763,0.0,12.803461905951654,11.989000690425154,1.3469395940525162e-17,0.05719919654175788,0.0,2.3208895121862962,3.7543976720355183,6.791594971783031e-17,0.2685726933440189,0.0,22.764767077065994,31.096399462198782,1.752011126347993e-16,0.6277466182444498,0.0,46.714330889081054,64.3345553232436
289,5.59259352151117e-17,0.6177476379932594,0.0,48.34247296570603,58.54456281246401,0.0,0.1646966962368632,0.0,11.560529894852156,11.98902366305261,1.3469395940525162e-17,0.05719932367288806,0.0,2.1156450843997887,3.7544083797398295,6.791594971783031e-17,0.2685726933440189,0.0,20.991708428750417,31.096399462198782,1.752011126347993e-16,0.6277466182444498,0.0,43.14689085006559,64.3345553232436
290,5.59259352151117e-17,0.6177476379932594,0.0,44.136100531206395,58.54456281246401,0.0,0.16469696311099907,0.0,10.346900989345649,11.989046634907517,1.3469395940525162e-17,0.057199450795118706,0.0,1.9125493672861804,3.7544190873102155,6.791594971783031e-17,0.2685726933440189,0.0,19.266452050298863,31.096399462198782,1.752011126347993e-16,0.6277466182444498,0.0,39.49345266165422,64.3345553232436
291,5.59259352151117e-17,0.6177476379932594,0.0,39.94536146716546,58.54456281246401,0.0,0.16469722997600175,0.0,9.237173630794134,11.989069605989576,1.3469395940525162e-17,0.05719957790844917,0.0,1.7228015973872206,3.754429794746477,6.791594971783031e-17,0.2685726933440189,0.0,17.549850783844747,31.096399462198782,1.752011126347993e-16,0.6277466182444498,0.0,36.147259192156476,64.3345553232436
292,5.59259352151117e-17,0.6177476379932594,0.0,36.18925713682694,58.54456281246401,0.0,0.1646974968318678,0.0,8.184285959735899,11.989092576298475,1.3469395940525162e-17,0.05719970501287881,0.0,1.5482183480696914,3.754440502048423,6.791594971783031e-17,0.2685726933440189,0.0,15.966138733090268,31.096399462198782,1.752011126347993e-16,0.6277466182444498,0.0,32.808196180824574,64.3345553232436
293,5.59259352151117e-17,0.6177476379932594,0.0,32.14882459441718,58.54456281246401,0.0,0.16469776367859362,0.0,7.175642180235444,11.98911554583391,1.3469395940525162e-17,0.05719983210840696,0.0,1.3857573389430253,3.7544512092158553,6.791594971783031e-17,0.2685726933440189,0.0,14.347764676351305,31.096399462198782,1.752011126347993e-16,0.6277466182444498,0.0,29.205153742307456,64.3345553232436
294,5.59259352151117e-17,0.6177476379932594,0.0,28.30489161295209,58.54456281246401,0.0,0.16469803051617574,0.0,6.235892671668703,11.989138514595572,1.3469395940525162e-17,0.057199959195032984,0.0,1.2224207631445532,3.75446191624858,6.791594971783031e-17,0.2685726933440189,0.0,12.780601179111583,31.096399462198782,1.752011126347993e-16,0.6277466182444498,0.0,25.661350331360534,64.3345553232436
295,5.59259352151117e-17,0.6177476379932594,0.0,24.517255466587137,58.54456281246401,0.0,0.1646982973446106,0.0,5.407785712127164,11.989161482583162,1.3469395940525162e-17,0.057200086272756225,0.0,1.0706328988299423,3.7544726231464005,6.791594971783031e-17,0.2685726933440189,0.0,11.180284038891095,31.096399462198782,1.752011126347993e-16,0.6277466182444498,0.0,22.208747131741468,64.3345553232436
