datetime,PFT_rainfnf,PFT_snowfnf,PFT_raininf,PFT_snowinf,PFT_baseinf,KWH_rainfnf,KWH_snowfnf,KWH_raininf,KWH_snowinf,KWH_baseinf,SUC_rainfnf,SUC_snowfnf,SUC_raininf,SUC_snowinf,SUC_baseinf,ISB_rainfnf,ISB_snowfnf,ISB_raininf,ISB_snowinf,ISB_baseinf,MIL_rainfnf,MIL_snowfnf,MIL_raininf,MIL_snowinf,MIL_baseinf
1996-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996-10-02,0.605891125286365,1.0954794610000003,306.2711644896757,1191.375667415211,103.69140478406135,0.385678644835529,0.28293818302893703,76.68711333062558,358.5055629012565,13.55115724988191,0.07156490614832554,0.06257076333483606,41.23727304142092,102.89278174828414,3.189206065027151,0.29937223298027316,0.3831427620733041,140.87848371834204,478.02322531709956,39.91605262946273,0.8354417300025369,1.1397877099999998,534.378501668882,946.2217063955428,211.3019280188232
1996-10-03,0.5445633906976075,1.1421739992867759,278.0138273538588,1238.371612370638,107.48641539989988,0.30444689744372777,0.28183116532029295,72.044008032166,357.22638024394695,13.549100958206749,0.069424751913549,0.06236116378689156,38.133339344421834,102.6468168366412,3.200981727082113,0.2464007635469287,0.38481018139066375,124.54064494615953,480.1660427855764,40.32956080435,0.7207658080307701,1.182171761753507,516.8774276101956,984.6977154950835,213.81774382251098
1996-10-04,0.5200960005656952,1.0499725667708464,263.2402055860365,1143.0615491453166,97.64002959442185,0.27875375426914034,0.28157499778960543,70.93422481566598,357.00981067186876,13.556911981151497,0.07682337241105004,0.06233041258050463,37.36858696270101,102.67860891597333,3.208796640854103,0.22092875735002893,0.37506682471150865,113.33205273233894,467.6412965022451,38.89077838266279,0.6595646158323625,1.0821434957628868,509.74855328421273,886.095494801587,201.11176518914584
1996-10-05,0.4478058942200075,1.0279992377343414,255.45551665891153,1121.1188020369552,96.23475751804708,0.1708305582096979,0.28157499778960543,70.55924906186345,357.00981067186876,13.556911981151497,0.08295018433817841,0.06233041258050463,36.49511313243701,102.67860891597333,3.208796640854103,0.20836316827393797,0.37856130971389157,112.27351264072735,472.1455026208341,39.2925948385787,0.6527550632689383,1.0651199455460645,501.3467323967478,868.314027756705,203.33928476504096
1996-10-06,0.4255701203240946,1.0562324443432678,240.259534628448,1150.360500928675,97.0469040729452,0.15703530772797303,0.2819855859353026,65.51209528807387,357.0259710728325,13.597230904813397,0.08210699909786728,0.06288250555440039,35.32329090694799,103.10962431475701,3.2541696519203174,0.19920245496261263,0.39072280959327443,110.70276095356478,489.051210948828,42.285617527696175,0.5980583585790309,1.0613804940667109,490.87517581050986,861.8857791710607,201.3651171874001
1996-10-07,0.4194977866153722,1.0546852341950368,235.59553123649903,1148.6837469288196,96.91891090734057,0.15472246776748283,0.2886227874986017,64.79865465719661,364.3965290972938,14.052571937796094,0.08086480912799487,0.0650836648440014,35.0372110205049,106.2482182364134,3.406892696981438,0.19578025389252696,0.38849655511185316,108.7162904859545,486.0418086033471,41.762339486012706,0.5675203927966432,1.0974157757885656,493.68921546629224,887.2344214309892,202.1511129984113
1996-10-08,0.4185423314528105,1.0546852341950368,232.49572292199633,1148.6837469288196,96.91891090734057,0.1526145833052584,0.2886227874986017,64.50687517690655,364.3965290972938,14.052571937796094,0.07963907860210104,0.0650836648440014,34.90229330399248,106.2482182364134,3.406892696981438,0.19461051500183155,0.37248954946997004,108.0477553328873,467.45800798982305,40.140890420141936,0.53487811555024,1.077690874508552,491.36593204964913,871.2499797357394,200.9051541839059
1996-10-09,0.4192613513899569,1.0546852341950368,232.29161563095496,1148.6837469288196,96.91891090734057,0.151122605294284,0.28895182090470717,64.26510775219751,364.8205138032681,14.077323447139491,0.07872926941382696,0.06519066222910326,34.81237959631669,106.44236566811828,3.4171285111685235,0.19349521774766582,0.6474526275523175,107.62587620946935,784.4503397942158,67.09099059271139,0.5213117161593706,1.07531820168899,490.3874255995655,869.5664714530986,200.94084415212734
1996-10-10,0.42011690590331097,1.0565017241461796,231.52473908129033,1150.875085437927,96.78969302479017,0.14985081811130807,0.2870308590169695,64.06604495763361,362.86418523362545,14.060526074258124,0.0780741135594675,0.06484814535364691,34.74946150695442,106.23744308728507,3.43712130759247,0.19233719792183027,0.5799108030849887,107.15350873447632,736.1464205135381,62.13288934880451,0.5008101787423744,1.0741070736875802,486.6953171658831,868.3068795063369,200.41157688658464
1996-10-11,0.4197901270742972,1.039935166111663,231.0077368836131,1132.9206361294164,93.74171823459534,0.14831635965192874,0.2957637927783623,63.89244794180175,374.44339647532325,14.92433685172642,0.07730554924661537,0.06820679699629456,34.6786922897181,111.64849386651154,3.675421692317669,0.1913226962031504,0.5757110088995723,106.23411543920915,731.0495598684572,61.82240789131795,0.48701644051430765,1.0732251061289806,482.00207537040524,867.5914203036399,200.29425969476392
1996-10-12,0.41530436157275075,1.0367525982858046,229.2351045757203,1130.1935191564237,93.03154524890941,0.14617910408311505,0.2723858494017448,63.71877759356245,345.9292049054293,12.604374271027432,0.07654506567693983,0.057087650965598806,34.60269722849493,94.39010188981298,2.7600203085690764,0.19014959932213424,0.5729925449313482,105.3153235044884,727.636282501599,61.52567988675332,0.47772028561305435,1.064657682213136,476.46697258219217,859.9556448365881,198.811243515896
1996-10-13,0.406610515691903,1.0421040678175528,223.46591181402215,1136.3486813086029,93.41363718168802,0.14438577091332427,0.2515744144513543,63.551330047608914,320.2793395740967,10.50743070854222,0.07584147555358062,0.04713127251429665,34.527599203231745,78.92820871903439,1.967258254222038,0.18927112893353015,0.5660919474329195,103.93243361679862,718.5800234442241,60.54741740310676,0.4718803740877872,1.0576839136454252,470.54267357703065,852.8091077000563,196.90812947621419
1996-10-14,0.40389273526478836,1.0097250198290586,220.8046476846606,1108.7780281252096,95.85392284351225,0.14303297641882212,0.23151031694006557,63.416964733589055,298.5021815848037,10.172572715693898,0.07512905885762677,0.04465741963985183,34.52636846689172,75.76637365563785,1.983820974033379,0.18872489747929116,0.5660377244534773,103.01757860274768,718.2588444627497,60.46872912022559,0.46089572648383026,1.0227811132358555,465.49465743279126,826.9795446958394,194.01229101513408
1996-10-15,0.36621163246534644,1.0231800308328143,212.71173497615928,1122.3716387509244,97.9987635004034,0.13131162569378346,0.23151031694006557,63.09057408150212,298.5021815848037,10.172572715693898,0.07450522125712267,0.04465741963985183,34.45595935839352,75.76637365563785,1.983820974033379,0.1873426931332969,0.5850639732331782,101.57525490116342,737.1727027292022,61.118949436130784,0.452723514939827,1.0569772743140518,460.3045504942189,867.0904714248004,203.09642854164014
1996-10-16,0.36382988696111324,1.0260370898233515,209.52400058709637,1125.0276251097246,98.22954672441229,0.13173924890229335,0.26024934915392056,63.04007208343881,329.8185784100246,11.924831724563024,0.07402743369387024,0.05610607299441816,34.46747980455547,92.13887169021794,2.5923383506350492,0.18707062033156469,0.5883580838928795,100.10372906758187,738.923436760386,60.854419501651265,0.4485744984608998,1.0569772743140518,454.63065383647313,867.0904714248004,203.09642854164014
1996-10-17,0.363353897417267,1.0278278790718363,207.92718706551537,1126.663561614236,98.37242823587253,0.1318790862752057,0.26024934915392056,62.97472675761995,329.8185784100246,11.924831724563024,0.0734595652073334,0.05610607299441816,34.45996569395765,92.13887169021794,2.5923383506350492,0.1870230938407701,0.5857219576576862,99.74504745118254,736.2846313849682,60.523635188007134,0.4465457913603841,1.056983071303861,452.1982013019391,867.1362914599746,203.08300404995683
1996-10-18,0.36262576332268615,1.0265701981459046,206.11622940743035,1125.3642942702102,98.20328499383284,0.13195886529453513,0.2598964073660289,62.899703701660506,329.4478791383993,11.915414134153117,0.07302426053625224,0.05601840040441432,34.4219343903274,92.0584764281216,2.591136084907879,0.18689796011266757,0.5861566600086587,98.78352214114885,736.8893358444942,60.57457183928457,0.4448429426043341,1.0569436370903358,446.6843219197845,867.1217869681101,203.06786971193168
1996-10-19,0.3622828359512136,1.0265701981459046,204.3035857487471,1125.3642942702102,98.20328499383284,0.13200051620926107,0.2598964073660289,62.80977177021506,329.4478791383993,11.915414134153117,0.07268172546030023,0.05601840040441432,34.3928862855054,92.0584764281216,2.591136084907879,0.18679342233962876,0.5864905698007217,97.73107636736086,737.4392669318314,60.67914315413426,0.4417717588237159,1.0608795193234501,442.70476757700595,870.3546328577921,203.61698832103906
1996-10-20,0.36163044433241787,0.9926267005481137,202.31763961600223,1091.4483557079452,95.83559793202446,0.13201463709087094,0.2586787957700069,62.70157471346667,328.1654283788301,11.882695591637207,0.07235441386581778,0.055720605745136105,34.34744654239307,91.78244889607534,2.587457201797173,0.18666646837742507,0.5864905698007217,96.94996417954303,737.4392669318314,60.67914315413426,0.4393591303019532,1.0472015339635194,438.7293276930403,858.4547020719189,202.7406706825538
1996-10-21,0.3615543804849018,0.9806301923559848,200.6303211794893,1079.1670180357253,95.02978403103467,0.13201428503284662,0.25806345527235103,62.56408758637161,327.4413496523299,11.878905976190772,0.07204323840837863,0.055600584108675605,34.26935101814266,91.63397831779018,2.5828768464195373,0.18654447323871373,0.6096981694049033,96.59524167495366,755.8539655676884,63.38659184131917,0.437943684091433,1.0288562214753234,434.03245449849703,842.3551373084824,201.6029641647317
1996-10-22,0.36156588141660895,0.9802984478156027,199.40928786330116,1078.783447471538,94.9997290517946,0.13201442476437555,0.25806345527235103,62.471610414308095,327.4413496523299,11.878905976190772,0.07178263225546086,0.055600584108675605,34.22510611429385,91.63397831779018,2.5828768464195373,0.18660575367043397,0.6072692948969928,95.76073959108969,752.4891000591449,63.07791408556513,0.4360016377778744,1.0263596497248992,429.9722554829581,840.153917228204,201.46049243808451
1996-10-23,0.3614212254192235,0.980972390230566,197.99685623471623,1079.7865923363097,95.10290416475904,0.13201303860157965,0.25839200146443747,62.38224304309895,327.85843802666045,11.899368712225137,0.07159221951096476,0.0556871427765119,34.13974047066382,91.7881865581911,2.5869723332262984,0.18670322285291985,0.5974986227621405,95.30304048905585,740.298835267897,62.109120314498966,0.4356114583627158,1.0254625261202692,424.53620818858,839.0911002078359,201.27812934807696
