datetime,SHA_storage,SHA_tocs,SHA_available_storage,SHA_flood_storage,SHA_out,FOL_storage,FOL_tocs,FOL_available_storage,FOL_flood_storage,FOL_out,ORO_storage,ORO_tocs,ORO_available_storage,ORO_flood_storage,ORO_out,YRS_storage,YRS_tocs,YRS_available_storage,YRS_flood_storage,YRS_out,NML_storage,NML_tocs,NML_available_storage,NML_flood_storage,NML_out,DNP_storage,DNP_tocs,DNP_available_storage,DNP_flood_storage,DNP_out,EXC_storage,EXC_tocs,EXC_available_storage,EXC_flood_storage,EXC_out,DEL_TRP_pump,DEL_HRO_pump,DEL_total_outflow,DEL_SWP_allocation,DEL_CVP_allocation,DEL_X2,DEL_SCINDEX,DEL_SJINDEX
1906-03-14,3629.015538253211,3252.0,1957.4589638238829,663.6511476417684,101.73051256498456,669.7332906577918,611.1311020408164,1111.7158001470357,98.09453719516773,19.868750693505465,3317.850470729033,3120.8396246153848,2311.730480077129,532.0029453573602,58.447386248508785,928.1774372924873,799.0,885.0968273874622,288.48603816262823,32.15165273711723,2010.356278474579,1970.0,0.0,0.0,10.122918501378173,1730.8750085097392,1690.0,0.0,0.0,10.063742194634962,692.0398277504994,674.6,0.0,0.0,4.356844887479656,6.41114099750348,8.835217001432284,458.7866763381656,3272.7359263331937,2366.1439109830185,48.75008835312395,10.2424186473,4.829196638
1906-03-15,3658.880397367446,3252.0,1968.5401277239705,673.7092017493637,99.38480671588987,688.72073824596,616.1028571428571,1135.1989046411036,121.35395531580673,32.7002356147968,3354.6017620061602,3127.3582967032967,2326.8749135531625,533.161342636999,56.71607082672245,927.6066109484689,799.0,878.617258402447,281.27879119408135,32.03748746831354,2010.3726657412503,1970.0,0.0,0.0,10.640946367068729,1730.131200183707,1690.0,0.0,0.0,11.473949121844544,691.9593345913556,674.6,0.0,0.0,5.118385923762844,6.530331628441786,9.34729361146151,451.81169649477533,3268.3215565800792,2364.02612637505,48.25229050928255,10.288029250800001,4.8558579258000005
1906-03-16,3649.4975739710676,3252.0,1941.051637005609,645.3371417385108,92.06282055818093,744.971246283023,620.1227755102041,1180.6167211069376,166.73357145347484,35.04577438350032,3353.9961043080884,3127.3588186813186,2310.7002253578967,509.7701177460399,53.99634359009441,927.1499498732542,799.0,870.9949032831008,273.0663214943379,31.946155253270604,2012.4447772040126,1970.0,0.0,0.0,10.702271139554615,1735.7720278925453,1690.0,0.0,0.0,12.03837251580121,695.0054987364883,678.3234042553191,0.0,0.0,4.535427158677521,6.6370229976961355,9.533983591424203,438.66602462393126,3264.4192634369933,2362.0275323980195,47.791765044534344,10.3110673167,4.880523706799999
1906-03-17,3620.2096293402315,3252.0,1896.503063441521,600.1374277819309,84.17971097426762,758.3876205782431,624.0666122448979,1184.3907816846915,170.50551121606554,34.37001677063956,3343.2136449427426,3127.3593406593404,2288.4216858817254,480.79901450560646,50.321995257861076,926.7846210130824,799.0,862.7855377354666,264.32222400963747,31.873089481236253,2012.690076293956,1970.0,0.0,0.0,10.668144180823901,1738.029721468372,1690.0,0.0,0.0,12.47931949544718,696.3970679314662,682.0468085106384,0.0,0.0,3.9971791549947513,5.81607903462907,10.858679310600564,390.92069547733314,3260.7036602738704,2360.135629790244,47.375636981463984,10.334439323800002,4.9048917252
1906-03-18,3588.6771910045786,3252.0,1850.4594219096296,553.4839270575474,76.28168611973452,759.5911574667058,628.0708571428571,1178.045526141027,164.3985707877232,33.92522987396245,3328.5009058232627,3127.3598626373628,2262.527007528694,448.49602108650924,46.12834879253337,926.492357924945,799.0,853.798710295186,255.0267592969717,31.814636863608783,2012.5535684590332,1970.0,0.0,0.0,10.817649225111836,1739.7935093869557,1690.0,0.0,0.0,12.507422534256149,697.9674801720543,685.7702127659575,0.0,0.0,3.9164650489800126,5.936762911097162,11.040463073561682,358.07113980797175,3258.3127528299237,2357.422783219401,47.05681337675144,10.3576699539,4.9286351936
1906-03-19,3557.085091586446,3252.0,1806.4317430911549,509.12868344658,68.69067119692882,761.7750184410266,632.053224489796,1173.90248819099,160.5947801862311,34.2160237996276,3311.3570197918366,3127.3603846153846,2236.7816318964074,416.69970459426577,42.23237562118247,926.2585474544351,799.0,844.60427867462,245.58274320193323,31.767874769506786,2013.151588636185,1970.0,0.0,0.0,11.27416565666904,1739.9059215421917,1690.0,0.0,0.0,19.422903300802957,701.3680280033144,689.4936170212766,0.0,0.0,11.210055735248147,6.010649610759629,10.666371919505536,376.86085949513506,3256.103629148938,2354.830620525026,46.81220853488509,10.3808645535,4.967911551
1906-03-20,3526.7210318952234,3252.0,1764.9942164804058,-832.4809976566601,63.08794190252075,766.9408127568983,636.029387755102,1171.201249851653,158.46700210039194,33.54027992330734,3295.437371399071,3127.3609065934065,2213.0494791120145,387.22064174310754,39.337712125050004,926.0714990780272,799.0,833.496514418217,234.43152098420853,29.54031633758284,2014.9776543624137,1970.0,0.0,0.0,11.515887893031824,1767.567844608379,1690.0,0.0,0.0,21.02087469752546,734.2657950037061,693.2170212765958,0.0,0.0,11.740372921294671,6.077531910120683,11.503539601367152,391.83955626668546,3253.5204143138963,2352.3123445303136,46.54802813826988,10.4023462827,4.9912794316
1906-03-21,3504.3101147175907,3266.942528735632,1732.178070414477,-865.4291517150805,56.872393213621855,768.1945823617746,640.0509387755102,1163.8929827913016,151.80825673169397,31.815995702960784,3283.969411293204,3127.3614285714284,2193.4040076852953,362.3977143496236,39.60107289404879,917.1612653503314,799.0,816.148421763871,217.08838841519628,27.75826959204369,2015.944543307865,1976.25,0.0,0.0,11.866459068182122,1773.959730195269,1690.0,0.0,0.0,20.273175785257536,740.1104680032114,696.9404255319149,0.0,0.0,11.095139068627146,6.159673810701747,11.329891401711848,367.9873001293555,3251.7743671607163,2349.8609508349623,46.273206855062085,10.4306591847,5.0137425064
1906-03-22,3494.3904486976276,3281.885057471264,1710.9792215812379,-886.4814113408117,51.19066500749896,765.3233799985005,643.9977142857143,1152.77428786508,141.57493342767646,30.42811847008611,3285.311148247563,3127.3619505494507,2182.105724671779,346.22739163610777,38.848008783597976,910.0330783681748,799.0,800.4133474210366,201.5763335917229,26.332632195612362,2023.596828008466,1982.5,0.0,0.0,12.539365594418314,1770.9689345461973,1690.0,0.0,0.0,20.0335885556658,741.2529368478604,700.663829787234,0.0,0.0,10.631950333511305,6.329968100622295,12.017405335121111,368.6463231068016,3249.854671807881,2347.491699040192,46.0540593295662,10.4524767516,5.0377002538
1906-03-23,3486.606064608768,3296.8275862068967,1690.2560623645056,-907.0417313500366,45.598803105519806,763.6932780088441,647.9818775510204,1143.2817641345594,133.0900439113284,32.35100028467028,3282.5484286593955,3127.3624725274726,2162.771265391907,322.51330172410417,37.027488075801095,904.3305287824494,799.0,784.5348192004105,186.0331521646808,25.192122278467288,2032.5384541134108,1988.75,0.0,0.0,11.922556933054967,1770.0105856278303,1690.0,0.0,0.0,20.710084059786595,743.1235861627162,704.3872340425532,0.0,0.0,11.960956367349969,8.19637073515787,8.052672505538453,401.38916482716377,3248.622490388455,2345.2927415353424,45.8458094061051,10.4732878474,5.0606681142
1906-03-24,3479.181145736484,3311.770114942529,1662.6319739040339,-934.2289266029991,40.44022267599931,775.3495503773383,651.9131428571428,1142.2787816151172,133.20449959395216,33.64282747736757,3274.8168083028554,3127.3629945054945,2137.3002419787463,292.91937031094403,34.834735643034875,899.7684891138691,799.0,769.3145303155165,171.2041596547839,24.279714344751234,2036.3212194679575,1995.0,0.0,0.0,11.090134797923566,1772.7165676443135,1690.0,0.0,0.0,21.204867240020896,752.1630145533901,708.1106382978724,0.0,0.0,11.862085163320012,8.38673998838101,8.438527666947948,361.18216629133786,3243.425576139446,2344.9601866650282,45.594060045590375,10.490384309500001,5.080290765599999
1906-03-25,3473.489352754034,3326.712643678161,1633.5905163368636,-962.6733338626614,35.841688911689566,784.4862269601615,655.7795918367348,1136.1948321593193,128.3817024695145,35.10379795067887,3266.0647172439963,3127.3635164835164,2108.523204055837,260.29799911876626,32.81164840801854,896.1188573790049,799.0,754.5396140053401,157.0091410786032,23.54978799777839,2039.2415309274318,2001.25,0.0,0.0,10.143773949794832,1774.6957003652508,1690.0,0.0,0.0,21.262710313703156,755.4909339925894,711.8340425531915,0.0,0.0,11.450320432061222,8.528925605472,8.187069849778936,325.7523008133541,3238.6145170518466,2344.8180010479373,45.424320008018235,10.5064954686,5.0983384486
1906-03-26,3470.037746432427,3341.655172413793,1609.9063767690725,-985.7450241229446,32.12636603253468,794.1077181903636,659.5954285714286,1128.2789420367546,121.78453359254956,34.90458107814894,3257.867944827584,3127.3640384615383,2081.366192284032,229.70222213415263,30.576571017738008,893.1991519911136,799.0,740.223260537527,143.304689849395,22.965846920200125,2041.7060875349168,2007.5,0.0,0.0,9.305600973907714,1774.9270726599798,1690.0,0.0,0.0,20.89388394690168,757.5672793228733,715.5574468085107,0.0,0.0,11.032604514971467,8.528925605472,8.494870956838554,336.1857752857179,3233.5520001470786,2344.8180010479377,45.330590977960114,10.5199056848,5.115311664
1906-03-27,3470.1189836514395,3356.597701149425,1593.579183466726,-1001.2178881177833,27.881909384245684,797.1350378747836,663.4486530612245,1115.7705497572706,110.77242134685844,33.19498623004965,3248.7049274927936,3127.3645604395606,2056.9109033649306,201.9180864594,28.360985800448343,890.8633876808005,799.0,726.0307447125833,129.91510286180437,20.387130425329747,2044.6033956313684,2013.75,0.0,0.0,8.608920444481738,1773.4517671927738,1690.0,0.0,0.0,19.669288970728303,759.6198199098335,719.2808510638298,0.0,0.0,9.989340873402876,8.528925605472,9.66009488726445,325.05466196847243,3228.79728434937,2344.8180010479377,45.221657275879686,10.525875380499999,5.1298139936
1906-03-28,3468.0836857939157,3371.5402298850577,1578.4516954197554,-1015.4508522572448,24.25229447923175,794.1026962220393,667.2943673469388,1099.5903029917606,96.2196447751644,31.184580988512778,3239.7980243042125,3127.3650824175825,2034.7560709809345,177.12167909472691,26.395950354213745,880.548521701319,799.0,706.9925500797478,111.79414920504473,18.324157229433446,2048.0666735136647,2020.0,0.0,0.0,7.8648123848918665,1768.5533872880803,1690.0,0.0,0.0,18.61118654364068,759.1701695988783,723.0042553191489,0.0,0.0,8.949916737352419,8.528925605472,9.800645354669086,289.74878531789295,3225.207792482087,2344.8180010479377,45.14045923098283,10.5340418386,5.1436864832
1906-03-29,3468.5077549094926,3386.4827586206898,1565.863558070075,-1026.8975697994174,20.88407363038314,789.8933217996705,671.0537142857142,1082.3797159878936,80.66670782660208,29.12582778611977,3232.1526193729683,3127.3656043956044,2014.5215941210395,154.50419902592375,24.51900100600394,872.2966289177338,799.0,690.4562820744616,96.1962687441818,16.67377867271639,2051.340241275305,2026.25,0.0,0.0,7.238663127354539,1764.3209775797297,1690.0,0.0,0.0,17.941035180186056,758.7358773099955,726.7276595744681,0.0,0.0,8.096916271523378,8.528925605472,9.124245108301125,278.5792902911165,3221.758851082209,2344.818001047938,45.13798008916392,10.5412683175,5.1567957528
1906-03-30,3469.97740024973,3401.425287356322,1553.895707330753,-1037.5919639312317,19.650721874463336,785.4200559555069,674.924081632653,1065.3212352457729,65.52206712955444,27.92154676162451,3224.8049241231715,3127.3661263736262,1994.1101433814997,132.33715948638428,22.65919094952709,865.6951146908656,799.0,676.7038100484417,83.55931384003554,15.353475827342756,2055.085644245156,2032.5,0.0,0.0,7.032804877852596,1761.6403721259114,1690.0,0.0,0.0,17.161185164212977,759.0472797019986,730.4510638297872,0.0,0.0,7.428003502143224,8.528925605472,9.314962986036676,245.70230444980103,3217.633509435963,2344.818001047938,45.1610245483206,10.5525432445,5.169258155
1906-03-31,3479.892298160189,3416.367816091954,1496.6193898467338,-1072.107701839811,17.023113067532204,784.5133851814471,678.6778775510204,1001.8855197953337,34.51338518144712,27.69429573067433,3217.3930719909436,3127.366648351648,1939.0351399787555,90.01807199094355,20.973229846828033,860.413903309371,799.0,643.3478923163902,-38.586096690629006,14.297233551043838,2060.512211247148,2038.75,0.0,0.0,6.793301749451439,1758.520972062019,1690.0,0.0,0.0,17.211248951952438,760.095032879797,734.1744680851064,0.0,0.0,7.469865021204623,8.528925605472,9.156811665094096,223.1276845129381,3213.6988856674525,2344.818001047938,45.263901944272845,10.5595629352,5.182388604399999
1906-04-01,3484.3243916680967,3431.310344827586,1484.025296175393,-1067.6756083319033,17.944347273094397,787.2911555151603,682.5668571428572,1069.0819669325513,37.29115551516031,27.300999875393885,3210.731974351419,3127.3671703296704,1901.410334298575,83.35697435141901,25.108663269482804,856.1889342041753,802.3333333333334,690.7767145804771,-42.811065795824675,13.422901987884599,2065.7784136096197,2045.0,0.0,0.0,5.388965364475189,1758.6944106840963,1690.0,0.0,0.0,15.388693704288926,763.9711420543617,737.8978723404256,0.0,0.0,6.314250635150393,8.528925605472,9.215331027540287,131.87119939497964,3453.1486891362383,2556.057670113698,45.42336061515126,10.5472494236,5.21638084248
1906-04-02,3503.0008707796137,3446.2528735632186,1487.1445341837687,-1048.9991292203863,18.55568967907783,789.4407341025683,686.4380408163265,1062.421742877729,39.440734102568285,27.051409978045264,3227.565790350148,3127.3676923076923,1903.547844690841,100.19079035014784,28.94619810588911,856.0249412848717,805.6666666666666,694.0506387751503,-42.975058715128284,12.723436737357225,2066.411068069715,2051.25,0.0,0.0,4.358322702618898,1751.4041896934423,1690.0,0.0,0.0,13.742378432094984,763.0720887654641,741.6212765957447,0.0,0.0,5.538003754156557,4.459766964730306,0.0014566976452670133,140.47691814890888,3451.4067013502136,2556.057670113698,45.913685067211055,10.5748539144,5.28436532688
1906-04-03,3520.3797264945674,3461.1954022988507,1483.212198633945,-1031.6202735054326,20.663765320146588,792.1294893636968,690.3258775510204,1061.0441248239636,42.12948936369685,26.154192573057458,3242.789509525249,3127.368214285714,1915.0896289906314,115.41450952524883,30.97609374536087,856.5604136160955,809.0,699.7823985930696,-42.4395863839045,12.163864536935307,2068.5384974222898,2057.5,0.0,0.0,3.567329234234421,1744.8189286046666,1690.0,0.0,0.0,12.658820428822676,763.6905054968079,745.3446808510638,0.0,0.0,5.032920298753083,3.132085025579613,4.180780737922873,130.2034274369579,3440.1946732040374,2551.9885114729564,46.33621606754696,10.6073895564,5.35809987228
1906-04-04,3543.709349530088,3476.137931034483,1488.7087365861128,-1008.2906504699122,21.60549194995824,792.3395942669031,694.111836734694,1057.9312271199701,42.33959426690308,25.34929002722092,3250.925481829726,3127.368736263736,1920.0409455777335,123.55048182972587,32.30328298471068,857.6554581477412,812.3333333333334,706.1913483239422,-41.34454185225877,11.71620677659778,2071.6245235487518,2063.75,0.0,0.0,3.2396033003296316,1740.4846965915772,1690.0,0.0,0.0,12.02082691838141,765.3935759305131,749.068085106383,0.0,0.0,4.556417170915893,3.1337435075292888,5.818850073087219,133.9190527662017,3434.30638984065,2546.591670893064,46.78455292107714,10.639545995199999,5.430990833280001
1906-04-05,3562.4278244543725,3491.080459770115,1495.2619779080335,-989.5721755456275,21.186116230989022,792.7337752707103,697.9657142857143,1055.5385839751743,42.73377527071034,24.537866961969616,3256.312116136917,3127.3692582417584,1922.226158820884,128.9371161369172,33.1163071038819,859.1981604397245,815.6666666666666,714.8314957813222,-39.80183956027554,10.99689048629141,2073.866440900348,2070.0,0.0,0.0,3.2396033003296316,1737.9327225498123,1690.0,0.0,0.0,11.423040374638413,767.2109676744835,752.7914893617021,0.0,0.0,4.209013015696678,3.135985842065338,3.0385679327889648,134.0837791830031,3435.0584724717874,2541.1964887951212,47.190060178752724,10.6710442456,5.50251196068
1906-04-06,3575.6747660166375,3506.022988505747,1496.687624637793,-976.3252339833625,20.69717671392328,793.3423545473859,701.7779591836735,1054.2842072037383,43.34235454738587,23.70426165227572,3259.6758089716027,3127.3697802197803,1922.8278168594757,132.3008089716027,33.53783383762102,859.6542286118323,819.0,722.2054663058155,-39.34577138816769,10.421437454046306,2076.089713623877,2076.25,0.0,0.0,3.2396033003296316,1735.5415763748401,1690.0,0.0,0.0,10.937472296681108,769.5447553089258,756.5148936170212,0.0,0.0,3.99963845173645,3.1264283167666918,2.9120688012021674,128.3312233351635,3434.3276393519573,2535.8035490317143,47.57247066760692,10.701760747999998,5.572324114680001
1906-04-07,3588.6886636261097,3520.9655172413795,1500.083036113221,-963.3113363738903,19.826993630002878,793.6242085571969,705.5755102040816,1054.322343943195,43.62420855719688,22.674960808745244,3261.251363504603,3127.370302197802,1923.258970346888,133.87636350460298,33.23042712652432,860.6857498161852,822.3333333333334,730.0939535618687,-38.314250183814806,9.961075028250207,2079.3467714696317,2082.5,0.0,0.0,3.2396033003296316,1733.599304063011,1690.0,0.0,0.0,10.660369900243495,772.430661308404,760.2382978723404,0.0,0.0,4.350221444323916,3.133648073168729,2.738212469241489,123.63350100007099,3430.805203042155,2530.4010517430097,47.962166870611156,10.7318017716,5.640174314879999
1906-04-08,3600.186628621041,3535.9080459770116,1499.4564092934609,-951.8133713789589,19.57709304641268,793.227594818373,709.2775510204082,1055.606711831651,43.22759481837295,21.422754406896352,3260.2444073981947,3127.370824175824,1922.8796398231666,132.86940739819465,32.40770837018854,862.1776334463342,825.6666666666666,738.1334214950535,-36.8223665536658,9.592785087613356,2088.9069036849373,2088.75,0.0,0.0,3.2396033003296316,1732.4908944772606,1690.0,0.0,0.0,10.354390462574202,777.556397534073,763.9617021276596,0.0,0.0,4.520803541058263,3.1260029512852725,2.711366954339269,122.94198512236608,3425.4977075356205,2525.0057742107065,48.35451348229785,10.7607167836,5.705499184080001
1906-04-09,3614.1024280802094,3550.8505747126437,1500.583682406211,-937.8975719197906,19.429839488542783,791.7664932704231,713.1444897959184,1057.903290429593,41.7664932704231,19.928320438156252,3256.7299221198455,3127.371346153846,1922.4490252692895,129.35492211984547,30.949004440848057,864.03780701712,829.0,746.3372063051986,-34.96219298287997,9.298153135103849,2101.5400276306054,2095.0,0.0,0.0,3.361096431754595,1731.2669767265834,1690.0,0.0,0.0,9.91713087970502,781.9621301763295,767.6851063829787,0.0,0.0,4.153348558137327,3.1256308990018624,3.998717523082405,109.6852856771969,3420.652026965702,2519.6028515565195,48.72890328243738,10.7887559644,5.768074069080001
1906-04-10,3628.464985228975,3565.793103448276,1503.1081927897174,-923.5350147710251,19.041141303860073,789.4577430505294,716.9123265306123,1058.9276273917208,39.457743050529416,18.727800282939466,3251.0225705290522,3127.3718681318683,1916.3621662326282,123.64757052905225,30.256884271782656,866.1926125404154,832.3333333333334,754.4863005014303,-32.80738745958456,9.062447573096255,2108.2995923388326,2101.25,0.0,0.0,3.2396033003296316,1729.5179383951067,1690.0,0.0,0.0,9.592433957169078,784.215714499965,771.4085106382979,0.0,0.0,3.7102275472583646,3.116925065020723,3.9138332335073756,109.87360535325978,3419.5906986303,2514.1995568500497,49.15638524541881,10.8156098932,5.82767494848
1906-04-11,3641.8436785812632,3580.735632183908,1493.1974121878309,-910.1563214187368,20.935277363970794,788.3544716635301,720.6618775510204,1061.1101434303573,38.35447166353015,17.680277665412387,3247.915438277665,3127.37239010989,1913.5859311823797,120.54043827766509,29.0779980549386,868.5831236257184,835.6666666666666,762.3547594660214,-30.416876374281628,8.873883123490192,2113.47347662764,2107.5,0.0,0.0,3.2396033003296316,1728.2191507049629,1690.0,0.0,0.0,9.486157410617352,786.1666347117683,775.131914893617,0.0,0.0,3.2304547057083255,3.1154829289864665,4.678927201064539,110.971694342786,3419.9155994052644,2508.787556309598,49.55924787826679,10.8409972172,5.883909730679999
1906-04-12,3664.326582962358,3595.6781609195405,1469.8971620997802,-887.6734170376421,26.843613047636616,787.7159790933863,724.3794285714285,1063.4878392755318,37.715979093386295,16.801492629321388,3243.474134396114,3127.372912087912,1907.79571663881,116.0991343961141,28.268971725865597,871.1621991606274,839.0,770.5430494890721,-27.837800839372562,8.616995200347516,2117.622898108256,2113.75,0.0,0.0,3.239603300329631,1727.794044518756,1690.0,0.0,0.0,9.30525518180193,787.9709476008873,778.8553191489361,0.0,0.0,2.8725802340774864,3.113383043406998,3.3072325118504295,122.99764969123075,3420.991046581539,2503.3741136331128,49.93353094904871,10.865205530799999,5.93654621688
1906-04-13,3702.9295813747567,3610.6206896551726,1478.032506758501,-849.0704186252433,28.402199484201933,787.7382880886262,728.0610612244898,1065.946968761762,37.73828808862618,16.08287802602242,3240.125493206795,3127.373434065934,1904.6171079332667,112.750493206795,26.959271324879957,873.46798080139,842.3333333333334,777.9159457793569,-25.532019198609987,8.411484861833356,2120.7899063673854,2120.0,0.0,0.0,3.2396033003296316,1727.0704356034944,1690.0,0.0,0.0,9.496850753555146,790.262853969683,782.5787234042552,0.0,0.0,2.8592459455693415,3.11176022583561,2.480604314838388,123.91655951158826,3426.9353143740964,2497.9585710710476,50.22078245702114,10.8879429396,5.98562348928
1906-04-14,3724.130026435123,3625.5632183908046,1478.9148087959527,-827.869973564877,27.59154506667123,788.4208976376765,731.7355102040816,1068.8635646183886,38.42089763767649,15.395056136121,3234.8534945726665,3127.3739560439562,1898.2699058552748,107.47849457266648,25.78893249190105,875.9792727806667,845.6666666666666,784.7891217604935,-23.020727219333253,8.24707659102205,2129.102038584793,2126.25,0.0,0.0,3.2396033003296316,1727.836817890507,1690.0,0.0,0.0,10.140242912611667,793.9329210709695,786.3021276595745,0.0,0.0,2.6381322341254645,3.1099772603090514,3.133031402068241,119.08446365239732,3433.716921586969,2492.5414056914115,50.4874283537728,10.908946885199999,6.0306333820799995
1906-04-15,3735.4541837822567,3640.5057471264367,1467.9988480232967,-816.5458162177433,27.148029135607203,789.146105937219,735.381224489796,1071.426034457824,39.14610593721898,14.781401761438879,3230.0437355991558,3127.374478021978,1892.196792258001,102.66873559915575,24.586876301998657,878.6549730307548,849.0,791.2522503810056,-20.34502696924517,8.115549974372994,2134.8765179139114,2132.5,0.0,0.0,3.2396033003296316,1730.4103865267332,1690.0,0.0,0.0,9.98585250875226,796.7718704805133,790.0255319148936,0.0,0.0,2.391502422112603,3.106578611998316,3.20465636362826,107.8382322895634,3429.100380432533,2487.122457346248,50.765095523983106,10.9285279264,6.071773115880001
1906-04-16,3748.58648515733,3655.448275862069,1457.7476868315414,-803.4135148426699,26.88868184514065,790.2007372069634,739.0305306122449,1072.9087988653878,40.20073720696337,14.384133447906326,3225.120991495448,3127.375,1874.8602530827288,-106.56650850455208,25.427809859437914,881.4621998974919,852.3333333333334,797.0428005421867,-17.537800102508072,8.010328681053739,2139.668584021544,2138.75,0.0,0.0,3.2396033003296316,1729.7928249112956,1690.0,0.0,0.0,9.399636054212534,799.508755487781,793.7489361702128,0.0,0.0,2.2300993988881372,2.82274154675671,2.6513416526256606,104.53143712178553,3419.0554500416138,2481.7001103527746,51.09155444652729,10.9463417664,6.10888231008
1906-04-17,3762.5097040699084,3670.3908045977014,1454.898147475876,-789.4902959300916,25.249895585425538,792.1225210869696,742.6762448979592,1070.271935086659,42.12252108696964,14.90489501425592,3228.760950182101,3137.2183552631577,1849.0906924793348,-102.92654981789883,27.22699830761294,884.3746480575484,855.6666666666666,802.2871289780192,-14.62535194245163,7.926151646398376,2144.1377410388113,2145.0,0.0,0.0,3.2396033003296316,1727.4479590931367,1690.0,0.0,0.0,10.04894388043308,802.5865476502023,797.4723404255319,0.0,0.0,2.4693472276221202,2.789156123547877,2.698789278045979,107.41281183776334,3408.4572049396925,2475.9939262940593,51.420171050885536,10.962466591599998,6.14191346268
1906-04-18,3770.851874543616,3685.3333333333335,1448.6350894807958,-781.1481254563842,23.383492694291238,797.7326673604805,746.3271836734694,1069.5401707379337,47.73266736048049,15.49024449305747,3245.6364311390626,3147.061710526316,1832.9357200580948,-86.05106886093745,29.016233363084304,887.3712732522602,859.0,806.8096216183948,-11.628726747739847,7.858810018674058,2151.1679559030053,2151.25,0.0,0.0,3.5416209266754777,1730.0451903980188,1690.0,0.0,0.0,10.04657857204029,807.2669432204573,801.195744680851,0.0,0.0,4.230107471437577,2.97520660656,2.97520660656,111.5612204015203,3398.6028613189906,2471.435956703288,51.71315351451438,10.9769397784,6.170854760880001
1906-04-19,3778.283588409002,3700.2758620689656,1441.5084898958005,-773.7164115909982,21.700695009802374,803.6004393603816,750.0,1068.180755879088,-171.39956063961836,15.922809722972202,3262.848958028708,3156.9050657894736,1820.7054030788645,-68.83854197129222,29.43208421908903,890.4352400746963,862.3333333333334,806.5240413922396,-8.564759925303747,8.596460682103839,2165.271690318516,2157.5,0.0,0.0,4.439058720002322,1730.0357291644477,1690.0,0.0,0.0,9.844435085993883,818.0333884510383,804.9191489361701,0.0,0.0,4.692203271389667,2.97520660656,2.97520660656,112.20209775613829,3389.9352819609385,2467.846105336519,51.96555012956952,10.989483126,6.195929018279999
1906-04-20,3786.5491743404714,3715.2183908045977,1436.4042901426271,-765.4508256595286,20.03879140819745,808.8531667918326,755.2325581395348,1062.5605201498079,-166.14683320816744,16.502764783053347,3274.3874522530205,3166.748421052632,1794.9548746322967,-57.300047746979544,31.031409529858777,896.7191760617487,865.6666666666666,808.7157384009419,-2.280823938251274,9.186581212847683,2175.1114414918234,2163.75,0.0,0.0,4.551058542461123,1729.2271552202621,1690.0,0.0,0.0,9.69275666077624,823.6051759061658,808.6425531914894,0.0,0.0,4.712868341691115,2.97520660656,2.97520660656,114.56985689341725,3381.4698846945753,2464.5033654151475,52.200365690906594,11.000432788,6.21701208228
1906-04-21,3794.780796107807,3730.1609195402298,1431.64038287155,-757.219203892193,18.512381254517823,816.3067656048004,760.4651162790698,1059.0684769536583,-158.69323439519962,16.76243131080112,3290.4971996685695,3176.5917763157895,1773.633238745207,-41.190300331430535,31.961778869971752,902.4129915180573,869.0,809.335626083079,3.4129915180573107,9.658677637442725,2181.8094407816584,2170.0,0.0,0.0,4.356030301733881,1728.6204415193915,1690.0,0.0,0.0,9.571413920602117,827.4112404426908,812.3659574468085,0.0,0.0,4.723053290504959,2.97520660656,2.97520660656,111.80019697142507,3373.649441748121,2461.948902995886,52.408780207550414,11.0094278092,6.234400492079999
1906-04-22,3803.5272577825917,3745.1034482758623,1427.1729947674755,-748.4727422174083,17.182545032583526,822.4296235116587,765.6976744186046,1056.3677313739329,-152.57037648834125,16.390594286041484,3303.9945942757636,3186.4351315789477,1756.3293330653541,-27.692905724236425,31.115727237302146,907.634710549771,872.3333333333334,808.7279265164533,8.634710549770944,10.036354777118778,2187.2793278187496,2176.25,0.0,0.0,4.123326717545751,1728.1350705586951,1690.0,0.0,0.0,9.257109976762559,831.1753844932653,816.0893617021277,0.0,0.0,4.890910340196161,2.97520660656,2.97520660656,104.61793760417837,3364.6145102225028,2457.910065646536,52.62153546724546,11.016898703999999,6.2481785164799994
1906-04-23,3813.1414069197585,3760.0459770114944,1425.2570644763962,-738.8585930802415,15.662620518614053,825.9352275392196,770.9302325581396,1049.984129301412,-149.06477246078043,16.08479408773537,3310.4200240000355,3196.2784868421054,1729.1962337435398,-21.267475999964518,30.693563616688063,912.4787524418085,875.6666666666666,806.8631480682603,13.478752441808524,10.338496488859642,2192.598513481997,2182.5,0.0,0.0,3.9818712881364267,1726.8778547833367,1690.0,0.0,0.0,9.005666821690875,835.5702169473493,819.8127659574468,0.0,0.0,5.058121599728406,2.97520660656,2.97520660656,103.48985902822464,3353.394672252251,2451.2007870870793,52.8654689359127,11.022642688,6.2584924948800005
1906-04-24,3821.9409351202808,3774.9885057471265,1422.2490017150324,-730.0590648797192,14.372229337315977,829.7942350707914,776.1627906976744,1040.012370229134,-145.2057649292086,16.38164153148443,3318.525138003961,3206.121842105263,1700.442545706711,-13.16236199603918,30.678345116347828,917.0206526221052,879.0,803.7025429615986,18.020652622105217,10.580209858252307,2198.2826917643597,2188.75,0.0,0.0,3.9211499197273043,1725.87208216305,1690.0,0.0,0.0,8.834661057913308,839.9624662407973,823.5361702127659,0.0,0.0,5.105212921549742,2.97520660656,2.97520660656,101.42322360743862,3342.1352955159477,2444.443183369114,53.10298739350248,11.0265289908,6.2654331040799995
