datetime,SMI_SOC_leiu,SMI_SOB_leiu,SMI_rate,ARV_SOC_leiu,ARV_OXV_leiu,ARV_LWT_leiu,ARV_KRT_leiu,ARV_rate
1998-09-04,72.78128906234247,217.71283288237316,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.3987439306292936
1998-09-05,72.78128906234247,217.71283288237316,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.3987439306292936
1998-09-06,72.78128906234247,217.71283288237316,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.3987439306292936
1998-09-07,72.78128906234247,217.71283288237316,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.3987439306292936
1998-09-08,72.78128906234247,217.71283288237316,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.3987439306292936
1998-09-09,72.78128906234247,217.71283288237316,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.3987439306292936
1998-09-10,72.78128906234247,217.71283288237316,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.3987439306292936
1998-09-11,72.78128906234247,217.71283288237316,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.3987439306292936
1998-09-12,72.78128906234247,217.71283288237316,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.3987439306292936
1998-09-13,72.78128906234247,217.71283288237316,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.3987439306292936
1998-09-14,72.78128906234247,217.71283288237316,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.3987439306292936
1998-09-15,72.78128906234247,217.71283288237316,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.3987439306292936
1998-09-16,72.78128906234247,217.71283288237316,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.3987439306292936
1998-09-17,72.78128906234247,217.71283288237316,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.3987439306292936
1998-09-18,72.78128906234247,217.71283288237316,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.3987439306292936
1998-09-19,72.78128906234247,217.71283288237316,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.3987439306292936
1998-09-20,72.78128906234247,217.71283288237316,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.3987439306292936
1998-09-21,72.78128906234247,217.71283288237316,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.3987439306292936
1998-09-22,72.78128906234247,217.71283288237316,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.3987439306292936
1998-09-23,72.78128906234247,217.71283288237316,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.3987439306292936
1998-09-24,72.78128906234247,217.71283288237316,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.3987439306292936
1998-09-25,72.78128906234247,217.71283288237316,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.3987439306292936
1998-09-26,72.78128906234247,217.71283288237316,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.3987439306292936
1998-09-27,72.78128906234247,217.71283288237316,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.3987439306292936
1998-09-28,72.78128906234247,217.71283288237316,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.3987439306292936
1998-09-29,72.78128906234247,217.71283288237316,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.3987439306292936
1998-09-30,72.78128906234247,217.71283288237316,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.3987439306292936
1998-10-01,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.39475649132300067
1998-10-02,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.39475649132300067
1998-10-03,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.39475649132300067
1998-10-04,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.39475649132300067
1998-10-05,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.39475649132300067
1998-10-06,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.39475649132300067
1998-10-07,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.39475649132300067
1998-10-08,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.39475649132300067
1998-10-09,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.39475649132300067
1998-10-10,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.39475649132300067
1998-10-11,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.39475649132300067
1998-10-12,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.39475649132300067
1998-10-13,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.39475649132300067
1998-10-14,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.39475649132300067
1998-10-15,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.39475649132300067
1998-10-16,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.39475649132300067
1998-10-17,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.39475649132300067
1998-10-18,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.39475649132300067
1998-10-19,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.39475649132300067
1998-10-20,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.39475649132300067
1998-10-21,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.39475649132300067
1998-10-22,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.39475649132300067
1998-10-23,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.39475649132300067
1998-10-24,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.39475649132300067
1998-10-25,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.39475649132300067
1998-10-26,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.39475649132300067
1998-10-27,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.39475649132300067
1998-10-28,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.39475649132300067
1998-10-29,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.39475649132300067
1998-10-30,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.39475649132300067
1998-10-31,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.39475649132300067
1998-11-01,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.39080892640977066
1998-11-02,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.39080892640977066
1998-11-03,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.39080892640977066
1998-11-04,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.39080892640977066
1998-11-05,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.39080892640977066
1998-11-06,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.39080892640977066
1998-11-07,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.39080892640977066
1998-11-08,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.39080892640977066
1998-11-09,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.39080892640977066
1998-11-10,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.39080892640977066
1998-11-11,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.39080892640977066
1998-11-12,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.39080892640977066
1998-11-13,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.39080892640977066
1998-11-14,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.39080892640977066
1998-11-15,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.39080892640977066
1998-11-16,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.39080892640977066
1998-11-17,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.39080892640977066
1998-11-18,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.39080892640977066
1998-11-19,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.39080892640977066
1998-11-20,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.39080892640977066
1998-11-21,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.39080892640977066
1998-11-22,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.39080892640977066
1998-11-23,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.39080892640977066
1998-11-24,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.39080892640977066
1998-11-25,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.39080892640977066
1998-11-26,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.39080892640977066
1998-11-27,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.39080892640977066
1998-11-28,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.39080892640977066
1998-11-29,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.39080892640977066
1998-11-30,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.39080892640977066
1998-12-01,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.38690083714567297
1998-12-02,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.38690083714567297
1998-12-03,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.38690083714567297
1998-12-04,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.38690083714567297
1998-12-05,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.38690083714567297
1998-12-06,72.92963937145895,218.13669090842023,0.0,8.57842824143406,8.57842824143406,8.57842824143406,8.57842824143406,0.38690083714567297
1998-12-07,72.92963937145895,218.13669090842023,0.0,8.578548647380604,8.578548647380604,8.578548647380604,8.578548647380604,0.38690083714567297
1998-12-08,72.92963937145895,218.13669090842023,0.0,8.578948740994823,8.578948740994823,8.578948740994823,8.578948740994823,0.38690083714567297
1998-12-09,72.92963937145895,218.13669090842023,0.0,8.579810994008769,8.579810994008769,8.579810994008769,8.579810994008769,0.38690083714567297
1998-12-10,72.92963937145895,218.13669090842023,0.0,8.58133916601619,8.58133916601619,8.58133916601619,8.58133916601619,0.38690083714567297
1998-12-11,72.92963937145895,218.13669090842023,0.0,8.583940557369223,8.583940557369223,8.583940557369223,8.583940557369223,0.38690083714567297
1998-12-12,72.92963937145895,218.13669090842023,0.0,8.588089905787337,8.588089905787337,8.588089905787337,8.588089905787337,0.38690083714567297
1998-12-13,72.92963937145895,218.13669090842023,0.0,8.594667529589232,8.594667529589232,8.594667529589232,8.594667529589232,0.38690083714567297
1998-12-14,72.92963937145895,218.13669090842023,0.0,8.604989836672996,8.604989836672996,8.604989836672996,8.604989836672996,0.38690083714567297
1998-12-15,72.92963937145895,218.13669090842023,0.0,8.618024211836522,8.618024211836522,8.618024211836522,8.618024211836522,0.38690083714567297
1998-12-16,72.92963937145895,218.13669090842023,0.0,8.63355246921974,8.63355246921974,8.63355246921974,8.63355246921974,0.38690083714567297
1998-12-17,72.92963937145895,218.13669090842023,0.0,8.652705506998528,8.652705506998528,8.652705506998528,8.652705506998528,0.38690083714567297
1998-12-18,72.92963937145895,218.13669090842023,0.0,8.677051325168438,8.677051325168438,8.677051325168438,8.677051325168438,0.38690083714567297
1998-12-19,72.92963937145895,218.13669090842023,0.0,8.708437964259144,8.708437964259144,8.708437964259144,8.708437964259144,0.38690083714567297
1998-12-20,72.92963937145895,218.13669090842023,0.0,8.748079826258598,8.748079826258598,8.748079826258598,8.748079826258598,0.38690083714567297
1998-12-21,72.92963937145895,218.13669090842023,0.0,8.796633664585165,8.796633664585165,8.796633664585165,8.796633664585165,0.38690083714567297
1998-12-22,72.92963937145895,218.13669090842023,0.0,8.850610727719296,8.850610727719296,8.850610727719296,8.850610727719296,0.38690083714567297
1998-12-23,72.92963937145895,218.13669090842023,0.0,8.91064480303847,8.91064480303847,8.91064480303847,8.91064480303847,0.38690083714567297
1998-12-24,72.92963937145895,218.13669090842023,0.0,8.976478917240877,8.976478917240877,8.976478917240877,8.976478917240877,0.38690083714567297
1998-12-25,72.92963937145895,218.13669090842023,0.0,9.043861097009119,9.043861097009119,9.043861097009119,9.043861097009119,0.38690083714567297
1998-12-26,72.92963937145895,218.13669090842023,0.0,9.113560401275366,9.113560401275366,9.113560401275366,9.113560401275366,0.38690083714567297
1998-12-27,72.92963937145895,218.13669090842023,0.0,9.189085111154505,9.189085111154505,9.189085111154505,9.189085111154505,0.38690083714567297
1998-12-28,72.92963937145895,218.13669090842023,0.0,9.270088873089101,9.270088873089101,9.270088873089101,9.270088873089101,0.38690083714567297
1998-12-29,72.92963937145895,218.13669090842023,0.0,9.355466126682707,9.355466126682707,9.355466126682707,9.355466126682707,0.38690083714567297
1998-12-30,72.92963937145895,218.13669090842023,0.0,9.440406970916388,9.440406970916388,9.440406970916388,9.440406970916388,0.38690083714567297
1998-12-31,72.92963937145895,218.13669090842023,0.0,9.52506475757388,9.52506475757388,9.52506475757388,9.52506475757388,0.38690083714567297
1999-01-01,72.92963937145895,218.13669090842023,0.0,9.52506475757388,9.52506475757388,9.52506475757388,9.52506475757388,0.38303182877421627
1999-01-02,72.92963937145895,218.13669090842023,0.0,9.52506475757388,9.52506475757388,9.52506475757388,9.52506475757388,0.38303182877421627
1999-01-03,72.92963937145895,218.13669090842023,0.0,9.52506475757388,9.52506475757388,9.52506475757388,9.52506475757388,0.38303182877421627
1999-01-04,72.92963937145895,218.13669090842023,0.0,9.52506475757388,9.52506475757388,9.52506475757388,9.52506475757388,0.38303182877421627
1999-01-05,72.92963937145895,218.13669090842023,0.0,9.52506475757388,9.52506475757388,9.52506475757388,9.52506475757388,0.38303182877421627
1999-01-06,72.92963937145895,218.13669090842023,0.0,9.52506475757388,9.52506475757388,9.52506475757388,9.52506475757388,0.38303182877421627
1999-01-07,72.92963937145895,218.13669090842023,0.0,9.52506475757388,9.52506475757388,9.52506475757388,9.52506475757388,0.38303182877421627
1999-01-08,72.92963937145895,218.13669090842023,0.0,9.52506475757388,9.52506475757388,9.52506475757388,9.52506475757388,0.38303182877421627
1999-01-09,72.92963937145895,218.13669090842023,0.0,9.52506475757388,9.52506475757388,9.52506475757388,9.52506475757388,0.38303182877421627
1999-01-10,72.92963937145895,218.13669090842023,0.0,9.52506475757388,9.52506475757388,9.52506475757388,9.52506475757388,0.38303182877421627
1999-01-11,72.92963937145895,218.13669090842023,0.0,9.52506475757388,9.52506475757388,9.52506475757388,9.52506475757388,0.38303182877421627
1999-01-12,72.92963937145895,218.13669090842023,0.0,9.52506475757388,9.52506475757388,9.52506475757388,9.52506475757388,0.38303182877421627
1999-01-13,72.92963937145895,218.13669090842023,0.0,9.52506475757388,9.52506475757388,9.52506475757388,9.52506475757388,0.38303182877421627
1999-01-14,72.92963937145895,218.13669090842023,0.0,9.52506475757388,9.52506475757388,9.52506475757388,9.52506475757388,0.38303182877421627
1999-01-15,72.92963937145895,218.13669090842023,0.0,9.52506475757388,9.52506475757388,9.52506475757388,9.52506475757388,0.38303182877421627
1999-01-16,72.92963937145895,218.13669090842023,0.0,9.52506475757388,9.52506475757388,9.52506475757388,9.52506475757388,0.38303182877421627
1999-01-17,72.92963937145895,218.13669090842023,0.0,9.52506475757388,9.52506475757388,9.52506475757388,9.52506475757388,0.38303182877421627
1999-01-18,72.92963937145895,218.13669090842023,0.0,9.52506475757388,9.52506475757388,9.52506475757388,9.52506475757388,0.38303182877421627
1999-01-19,72.92963937145895,218.13669090842023,0.0,9.52506475757388,9.52506475757388,9.52506475757388,9.52506475757388,0.38303182877421627
1999-01-20,72.92963937145895,218.13669090842023,0.0,9.52506475757388,9.52506475757388,9.52506475757388,9.52506475757388,0.38303182877421627
1999-01-21,72.92963937145895,218.13669090842023,0.0,9.52506475757388,9.52506475757388,9.52506475757388,9.52506475757388,0.38303182877421627
1999-01-22,72.92963937145895,218.13669090842023,0.0,9.52506475757388,9.52506475757388,9.52506475757388,9.52506475757388,0.38303182877421627
1999-01-23,72.92963937145895,218.13669090842023,0.0,9.52506475757388,9.52506475757388,9.52506475757388,9.52506475757388,0.38303182877421627
1999-01-24,72.92963937145895,218.13669090842023,0.0,9.52506475757388,9.52506475757388,9.52506475757388,9.52506475757388,0.38303182877421627
1999-01-25,72.92963937145895,218.13669090842023,0.0,9.52506475757388,9.52506475757388,9.52506475757388,9.52506475757388,0.38303182877421627
1999-01-26,72.92963937145895,218.13669090842023,0.0,9.52506475757388,9.52506475757388,9.52506475757388,9.52506475757388,0.38303182877421627
1999-01-27,72.92963937145895,218.13669090842023,0.0,9.52506475757388,9.52506475757388,9.52506475757388,9.52506475757388,0.38303182877421627
1999-01-28,72.92963937145895,218.13669090842023,0.0,9.52506475757388,9.52506475757388,9.52506475757388,9.52506475757388,0.38303182877421627
1999-01-29,72.92963937145895,218.13669090842023,0.0,9.52506475757388,9.52506475757388,9.52506475757388,9.52506475757388,0.38303182877421627
1999-01-30,72.92963937145895,218.13669090842023,0.0,9.52506475757388,9.52506475757388,9.52506475757388,9.52506475757388,0.38303182877421627
1999-01-31,72.92963937145895,218.13669090842023,0.0,9.52506475757388,9.52506475757388,9.52506475757388,9.52506475757388,0.38303182877421627
1999-02-01,72.92963937145895,218.13669090842023,0.0,9.52506475757388,9.52506475757388,9.52506475757388,9.52506475757388,0.3792015104864741
1999-02-02,72.92963937145895,218.13669090842023,0.0,9.52506475757388,9.52506475757388,9.52506475757388,9.52506475757388,0.3792015104864741
1999-02-03,72.92963937145895,218.13669090842023,0.0,9.52506475757388,9.52506475757388,9.52506475757388,9.52506475757388,0.3792015104864741
1999-02-04,72.92963937145895,218.13669090842023,0.0,9.52506475757388,9.52506475757388,9.52506475757388,9.52506475757388,0.3792015104864741
1999-02-05,72.92963937145895,218.13669090842023,0.0,9.52506475757388,9.52506475757388,9.52506475757388,9.52506475757388,0.3792015104864741
1999-02-06,72.92963937145895,218.13669090842023,0.0,9.52506475757388,9.52506475757388,9.52506475757388,9.52506475757388,0.3792015104864741
1999-02-07,72.92963937145895,218.13669090842023,0.0,9.52506475757388,9.52506475757388,9.52506475757388,9.52506475757388,0.3792015104864741
1999-02-08,72.92963937145895,218.13669090842023,0.0,9.52506475757388,9.52506475757388,9.52506475757388,9.52506475757388,0.3792015104864741
1999-02-09,72.92963937145895,218.13669090842023,0.0,9.52506475757388,9.52506475757388,9.52506475757388,9.52506475757388,0.3792015104864741
1999-02-10,72.92963937145895,218.13669090842023,0.0,9.52506475757388,9.52506475757388,9.52506475757388,9.52506475757388,0.3792015104864741
1999-02-11,72.92963937145895,218.13669090842023,0.0,9.52506475757388,9.52506475757388,9.52506475757388,9.52506475757388,0.3792015104864741
1999-02-12,72.92963937145895,218.13669090842023,0.0,9.52506475757388,9.52506475757388,9.52506475757388,9.52506475757388,0.3792015104864741
1999-02-13,72.92963937145895,218.13669090842023,0.0,9.52506475757388,9.52506475757388,9.52506475757388,9.52506475757388,0.3792015104864741
1999-02-14,72.92963937145895,218.13669090842023,0.0,9.52506475757388,9.52506475757388,9.52506475757388,9.52506475757388,0.3792015104864741
1999-02-15,72.92963937145895,218.13669090842023,0.0,9.52506475757388,9.52506475757388,9.52506475757388,9.52506475757388,0.3792015104864741
1999-02-16,72.92963937145895,218.13669090842023,0.0,9.52506475757388,9.52506475757388,9.52506475757388,9.52506475757388,0.3792015104864741
1999-02-17,72.92963937145895,218.13669090842023,0.0,9.52506475757388,9.52506475757388,9.52506475757388,9.52506475757388,0.3792015104864741
1999-02-18,72.92963937145895,218.13669090842023,0.0,9.52506475757388,9.52506475757388,9.52506475757388,9.52506475757388,0.3792015104864741
1999-02-19,72.92963937145895,218.13669090842023,0.0,9.52506475757388,9.52506475757388,9.52506475757388,9.52506475757388,0.3792015104864741
1999-02-20,72.92963937145895,218.13669090842023,0.0,9.52506475757388,9.52506475757388,9.52506475757388,9.52506475757388,0.3792015104864741
1999-02-21,72.92963937145895,218.13669090842023,0.0,9.52506475757388,9.52506475757388,9.52506475757388,9.52506475757388,0.3792015104864741
1999-02-22,72.92963937145895,218.13669090842023,0.0,9.52506475757388,9.52506475757388,9.52506475757388,9.52506475757388,0.3792015104864741
1999-02-23,72.92963937145895,218.13669090842023,0.0,9.52506475757388,9.52506475757388,9.52506475757388,9.52506475757388,0.3792015104864741
1999-02-24,72.92963937145895,218.13669090842023,0.0,9.52506475757388,9.52506475757388,9.52506475757388,9.52506475757388,0.3792015104864741
1999-02-25,72.92963937145895,218.13669090842023,0.0,9.52506475757388,9.52506475757388,9.52506475757388,9.52506475757388,0.3792015104864741
1999-02-26,72.92963937145895,218.13669090842023,0.0,9.52506475757388,9.52506475757388,9.52506475757388,9.52506475757388,0.3792015104864741
1999-02-27,72.92963937145895,218.13669090842023,0.0,9.52506475757388,9.52506475757388,9.52506475757388,9.52506475757388,0.3792015104864741
1999-02-28,72.92963937145895,218.13669090842023,0.0,9.52506475757388,9.52506475757388,9.52506475757388,9.52506475757388,0.3792015104864741
1999-03-01,72.92963937145895,218.13669090842023,0.0,9.52506475757388,9.52506475757388,9.52506475757388,9.52506475757388,0.37540949538160934
1999-03-02,73.25675810563884,219.07131586321992,0.0,10.20006475757388,10.20006475757388,10.20006475757388,10.20006475757388,0.37540949538160934
1999-03-03,73.59254634602158,220.03071083574204,0.0,10.875064757573881,10.875064757573881,10.875064757573881,10.875064757573881,0.37540949538160934
1999-03-04,73.59254634602158,220.03071083574204,0.0,10.875064757573881,10.875064757573881,10.875064757573881,10.875064757573881,0.37540949538160934
1999-03-05,73.59254634602158,220.03071083574204,0.0,10.875064757573881,10.875064757573881,10.875064757573881,10.875064757573881,0.37540949538160934
1999-03-06,73.95434310501287,221.06441586143143,0.0,11.550064757573882,11.550064757573882,11.550064757573882,11.550064757573882,0.37540949538160934
1999-03-07,74.324809370207,222.12289090484325,0.0,12.225064757573882,12.225064757573882,12.225064757573882,12.225064757573882,0.37540949538160934
1999-03-08,74.703945141604,223.20613596597747,0.0,12.900064757573883,12.900064757573883,12.900064757573883,12.900064757573883,0.37540949538160934
1999-03-09,74.703945141604,223.20613596597747,0.0,12.900064757573883,12.900064757573883,12.900064757573883,12.900064757573883,0.37540949538160934
1999-03-10,74.703945141604,223.20613596597747,0.0,12.900064757573883,12.900064757573883,12.900064757573883,12.900064757573883,0.37540949538160934
1999-03-11,74.703945141604,223.20613596597747,0.0,12.900064757573883,12.900064757573883,12.900064757573883,12.900064757573883,0.37540949538160934
1999-03-12,74.703945141604,223.20613596597747,0.0,12.900064757573883,12.900064757573883,12.900064757573883,12.900064757573883,0.37540949538160934
1999-03-13,75.12642844401522,224.41323111572382,0.0,13.575064757573884,13.575064757573884,13.575064757573884,13.575064757573884,0.37540949538160934
1999-03-14,75.55758125262929,225.6450962831926,0.0,14.250064757573885,14.250064757573885,14.250064757573885,14.250064757573885,0.37540949538160934
1999-03-15,75.99740356744621,226.90173146838382,0.0,14.967756262285736,14.967756262285736,14.967756262285736,14.967756262285736,0.37540949538160934
1999-03-16,76.44589538846598,228.18313667129746,0.0,15.862343750799711,15.862343750799711,15.862343750799711,15.862343750799711,0.37540949538160934
1999-03-17,76.9030567156886,229.48931189193348,0.0,16.88118849032501,16.88118849032501,16.88118849032501,16.88118849032501,0.37540949538160934
1999-03-18,77.36888754911408,230.820257130292,0.0,17.935658125692466,17.935658125692466,17.935658125692466,17.935658125692466,0.37540949538160934
1999-03-19,77.8433878887424,232.1759723863729,0.0,18.95676442321131,18.95676442321131,18.95676442321131,18.95676442321131,0.37540949538160934
1999-03-20,78.32655773457357,233.55645766017625,0.0,20.029323778209775,20.029323778209775,20.029323778209775,20.029323778209775,0.37540949538160934
1999-03-21,78.81839708660759,234.961712951702,0.0,21.095338132211495,21.095338132211495,21.095338132211495,21.095338132211495,0.37540949538160934
1999-03-22,79.31890594484445,236.39173826095015,0.0,22.18173903989996,22.18173903989996,22.18173903989996,22.18173903989996,0.37540949538160934
1999-03-23,79.82808430928415,237.84653358792076,0.0,22.18173903989996,22.18173903989996,22.18173903989996,22.18173903989996,0.37540949538160934
1999-03-24,80.3459321799267,239.32609893261377,0.0,23.02619468221468,23.02619468221468,23.02619468221468,23.02619468221468,0.37540949538160934
1999-03-25,80.87244955677211,240.83043429502925,0.0,24.103041545073573,24.103041545073573,24.103041545073573,24.103041545073573,0.37540949538160934
1999-03-26,81.40763643982037,242.35953967516713,0.0,24.83900656262853,24.83900656262853,24.83900656262853,24.83900656262853,0.37540949538160934
