,SLS,SLF,MIL,ISB,SLS_stor,FR1_stor,FR2_stor,KN_stor
1981,1047.211568497161,922.3852675484535,328.41236439594377,68.24087405182016,1619.0855090471207,439.7256494059732,14.669367168547506,86.70994050510649
1982,1047.2719658515216,924.4855895612432,328.6764308198224,68.24816307556159,1626.6774616986454,444.63596967422586,12.089050202156225,87.42467637167148
1983,1048.4178320054712,927.0141942071278,328.5777079681978,68.32404324385999,1639.4852450747262,414.8181861638327,44.874265112510905,88.38509289897976
1984,1056.1269088723648,929.4625164544693,329.01006691394497,68.58366971550453,1652.7348318292738,416.03258442701747,45.25640238382767,89.47309382276742
1985,1062.4339069898042,931.8305563032677,327.9651836935037,68.9120074290447,1665.984418583821,415.6352671324589,46.86306182510996,90.34489639981169
1986,1067.3714405133924,934.1183137535229,326.42676078455634,69.04887212348099,1679.2340053383684,421.14456029519926,44.07112402969439,91.21669897685598
1987,1070.5578712563374,936.3257888052349,326.29000479548154,69.15468297209694,1692.4835920929158,418.9408937518808,48.58355089970339,91.95404244668867
1988,1077.2140781345522,938.4529814584037,325.638307465044,69.12967131734156,1705.733178847463,422.4895401864873,47.59878875829983,92.68582426363818
1989,1083.7248398945926,940.4998917130292,325.1353878003907,69.06947907032654,1714.9795216343691,425.6420146841059,47.268049793119545,93.41760608058769
1990,1085.9548814866089,942.4665195691117,324.7839730742441,68.9320441090467,1720.0291949731768,430.9883757899638,45.05168934314771,94.30120277331459
1991,1083.9708058980211,944.352865026651,324.63447717081704,68.82778135521492,1725.176598443033,436.01118612152777,42.528960990844716,94.95152740031861
1992,1081.8373715941125,946.1589280856471,323.7487162900363,68.52050447936627,1730.6513731578016,433.1769139744077,47.66959346465931,95.73474458908231
1993,1077.6120795272693,947.8847087460999,322.56288745596083,68.28455720211478,1738.6256592789603,433.1086448022538,49.995548583424394,96.51994524891705
1994,1076.4983646328144,949.5302070080096,321.22203794107367,68.04786682725303,1746.0681620326645,429.9479688417078,54.4908427235412,97.37389658632198
1995,1075.674481591074,951.0954228713761,318.85048123825663,67.824999967284,1752.7693319647428,425.6123208874381,60.836659269467084,98.17178947754033
1996,1073.7594163996064,952.5803563361994,317.0267820510993,67.58095301485207,1759.9006336234652,434.8812056808142,53.76603562941382,98.94231641839153
1997,1074.4876011001027,953.9850074024796,315.3074688407386,67.67014989676156,1764.8990995154109,425.27217126162134,66.15680888689757,99.76533790460886
1998,1073.075708697615,955.3093760702166,314.04630652963317,67.76620384971378,1770.5160957575258,438.81852140948934,56.18391989003657,100.48442749017477
1999,1069.6677438115505,956.022455723992,313.48950071549984,67.78032139309043,1778.296970616511,435.29445919020463,62.89724491386806,101.38202947213429
2000,1066.6431986078064,957.1862595946426,312.4421502541776,67.90703069575933,1787.93858680859,435.0345885171536,66.77976087007475,102.41450748692452
2001,1065.723220864137,958.2697810667499,311.71961348986366,68.11593992326443,1797.4166592722318,420.27968897790095,85.01233974231394,103.42316956787056
2002,1065.370299382083,959.2730201403142,310.68293931318516,68.29168245188517,1806.2444141443625,433.84258034104215,75.07565002595875,104.25782212844847
2003,1064.3472358454676,960.1959768153353,309.75348879191705,68.33257436760597,1814.8108505204839,441.4229019058625,70.81070035638193,105.13982609390533
2004,1062.534370733619,961.0386510918131,308.4068622183779,68.38675659314019,1822.8785147115368,443.7859125565984,71.60438391520606,105.97621022472826
2005,1060.603555732489,961.8010429697478,306.7952116584271,68.39162119359736,1829.4119080345686,445.3583363091569,72.92237338092058,106.84842972739168
2006,1057.0333960027915,962.134907270506,304.8109338064608,68.39549099456667,1836.1430460965075,446.84074589267,73.94376478492673,107.8099054282519
2007,1053.0254222348785,962.0099877926048,302.3336974230122,68.44271890179839,1843.154938184571,457.42337093907497,67.34394964917011,108.9538604676478
2008,1048.8446578255048,961.6218998219368,301.0557162040309,68.57622615423622,1848.8259873730308,448.51598539063053,81.3270376684059,110.14541881274866
2009,1042.9417584796872,960.7087588421722,300.75690836556305,68.71923566068641,1854.2852153615481,457.78883422287845,77.15608899285564,111.53809914098188
2010,1036.582441703487,959.5737913637025,300.3705790333718,68.97899846700032,1855.772818664828,460.8142710353182,79.00965382509212,112.95552723776848
2011,1026.1933989509207,952.7961673996439,299.6476320095297,69.2193641114938,1857.2604219681084,462.45872314899634,81.72677525778803,114.40732293780297
2012,1015.5117364728604,945.9628803216963,298.29353770775566,69.46753748061239,1858.7480252713885,465.4323130610854,83.7030167423222,116.11088657129781
2013,1004.6747547580508,939.0739301298598,297.4139820766011,69.86700279229628,1860.2356285746687,476.2732597644202,77.7686816009727,117.81445020479265
2014,993.5899621120353,932.1293168241345,296.600582694211,70.25159321046165,1861.7232318779488,483.6311378398683,75.30394731893753,119.42082375580652
2015,982.8835332968386,925.1290404045203,295.8387231931279,70.55716328067106,1863.2108351812292,497.34538535817796,66.21953384241807,121.13324557110465
2016,973.1600384374876,918.0731008710172,294.46813787798146,70.91785031178955,1864.6984384845096,502.64277206172073,65.69272630439525,122.86378441116562
2017,963.199467347028,910.9614982236252,293.44687775878526,71.275619685733,1866.1860417877895,504.7898144193151,66.95080790800874,124.88179366396564
2018,953.4556688198592,903.7942324623443,291.0712481399167,71.80824463856571,1867.6736450910696,506.3427326228465,68.94441531833978,126.77247795830237
2019,945.1511198065547,896.5713035871745,288.75224762114664,72.24196022529415,1869.16124839435,514.4401720225032,66.5496932644514,129.0069572933825
2020,935.6823154255336,889.2927115981158,288.2369670810947,72.88770564539468,1870.64885169763,521.271351733808,62.29694263971364,131.45565150413495
2021,925.3131629663559,881.9584564951683,284.5378308118211,73.65995798992043,1872.1364550009102,532.463132944368,55.300202744403336,134.06103992949954
2022,914.3267536703881,874.5685382783319,282.1847320066747,74.52075362257169,1873.62405830419,535.5252173118026,55.94720927981349,136.98285149482717
2023,904.4074250677828,867.1229569476066,279.5434942124074,75.57551363408001,1875.1116616074703,540.4601460919853,55.17169867444453,139.46631595345494
2024,894.5338032750851,859.6217125029923,277.1752998162976,76.32608966164794,1876.5992649107502,530.7796541543412,68.74689473776122,141.7054167761306
2025,884.6034117249978,852.0648049444892,274.6203989919703,76.90051079596893,1878.0868682140303,536.1050852550304,67.51989007645133,143.55402569863736
2026,873.9395902898932,844.4522342720971,272.1621682730162,77.20233238265996,1879.5744715173105,541.5393476493454,66.06462932832821,145.31484024112672
2027,863.6629036460578,836.7840004858163,269.446071906528,77.43133478502095,1881.0620748205906,547.6082128987538,64.13584341079087,146.83565478402022
2028,853.3957941406005,829.0601035856465,267.3482528207426,77.48706229413018,1882.5496781238705,547.478019250502,68.33215275467465,148.3306842029902
2029,842.7545350594124,821.2805435715878,265.11036728344124,77.51089672793137,1884.0372814271502,560.5795636132856,60.87358358900009,149.63874370491965
2030,832.4217500082287,813.4453204436403,263.73519973402557,77.3964561229673,1885.5248847304301,564.8923512946183,60.511870281178965,150.9399205622326
2031,822.0676798105833,805.5544342018038,261.37012145326946,77.2625980790378,1887.0124880337098,568.0853507114844,60.575730362960634,152.19986105597866
2032,811.0887995914079,797.6078848460785,258.47578109445504,77.08664914163562,1888.5000913369895,576.2462678103706,55.824400035192184,153.5816997313376
2033,799.9966473220694,789.6056723764643,255.65414550698216,76.97627811057944,1889.9876946402696,584.662270882593,52.1310415831158,155.0932633651558
2034,788.7621712295869,781.5477967929612,254.0614883327994,76.93665065858784,1891.4752979435498,586.7347636418598,54.49954055190762,156.6405294782527
2035,777.3439315342947,773.4342580955692,253.18526862174267,76.90571194940168,1892.9629012468306,586.6858258008109,59.956570945832794,158.03308484780842
2036,766.048461954917,765.2650562842883,253.5737932119123,76.75778925595988,1894.441264882742,591.7119590950495,60.793661443373395,159.50814666350624
2037,754.7410248999075,757.0401913591186,253.55894365055062,76.64939740411201,1895.928868186022,594.661035739207,63.50862445909903,160.6525043475296
2038,743.43493687999,749.0986974011587,253.74714752667188,76.34910581105473,1897.4164714893022,582.9072339305472,79.85730163192169,161.8312375686851
2039,732.3770226962325,741.1224702633515,250.92182009312134,76.06266706036457,1898.9040747925826,585.6170928821725,81.87478812688121,162.92891624452258
2040,721.2159716474521,733.1115099456969,248.1625922980104,75.71389729762437,1900.3916780958625,590.2038713953651,82.11932861381703,164.0958835152847
2041,709.9784768341634,725.0658164481948,246.71025906068047,75.40202299539432,1901.8792813991422,586.7408991792767,88.63857189913921,165.26880119925994
2042,698.8082566357298,716.9853897708455,241.73490950740688,75.08524095374477,1903.3668847024219,596.6603962101995,84.1954384953578,166.4734544203718
2043,688.791682949551,708.8702299136487,241.7428144157418,74.78056935446529,1903.3668847024214,602.7693523331857,83.17408566958926,167.72651226950137
2044,677.523918855594,699.3802179499507,240.65831002973718,74.49119809507114,1903.3668847024207,613.3349573654912,78.1860012890482,169.25158334131334
2045,666.3384029600547,689.8072234108623,239.30315729966233,74.37252055050726,1903.3668847024207,621.3602986764304,75.73677236541307,171.02643292510135
2046,658.2006921997452,680.0268268826948,238.33352427794242,74.40986181170744,1904.8544880057007,618.3107487401242,84.08036526801087,172.68955358345767
2047,647.9147158143237,671.7727343061085,238.64791833214278,74.37243867244878,1906.3420913089803,630.4741182827926,76.84195439473459,174.50988415890464
2048,637.6291382563101,663.4839085496749,236.78927059708425,74.4299390663298,1906.3420913089803,637.5912497338469,74.26102128314876,176.28657837078873
2049,625.9460103065019,653.8091575589359,234.92748019460288,74.44199274565301,1906.3420913089808,641.3245579244413,76.39754779341361,177.922446136629
2050,614.1393695795597,643.8946238384008,235.2138157117077,74.35226595844713,1906.34209130898,646.9045533345142,76.32763501868992,179.48982464638618
2051,603.11208071941,633.9895787675968,234.66863441865752,74.20850125008637,1907.82969461226,652.4248310630936,74.93297711787368,181.41210563488465
2052,592.7461000639285,625.5618202917735,232.71094131407753,74.29794886802082,1909.3172979155397,654.8637820344017,77.24451870054924,183.2037552186444
2053,582.3466319142407,617.099328636103,232.15339063889223,74.29234474668762,1909.3172979155393,655.6462316185251,80.56991704339246,185.06415190972638
2054,570.5995138083524,607.2682881455281,231.30243170289506,74.31546700158079,1909.3172979155395,662.7791355602847,77.97519491217243,187.7162312441032
2055,558.7994280388236,597.4508090608015,229.30946025829863,74.85226478890847,1909.3172979155397,666.2368764154401,78.67877636405892,190.36831057848013
2056,546.8279085562589,587.262947359957,227.80505207501278,75.38022756409597,1910.8049012188192,674.6482686912038,73.8435824293802,193.02038991285696
2057,536.7120721612174,578.6615229848969,224.4833368078635,75.90716702960958,1912.2925045220993,652.9247434113505,98.80314076163528,195.9952394946242
2058,526.5946349918089,570.0253654299895,218.5925895255454,76.63829984626065,1913.7801078253794,628.8065635337857,128.1557007956746,198.57800246548146
2059,516.4872651392612,561.3544746952347,214.70018934730007,77.101820487571,1915.2677111286591,632.0822246964426,130.85722970559684,200.84855518893056
2060,506.37984498482336,552.6488507806324,211.55059908515923,77.35044735345187,1916.7553144319388,638.2788458906659,130.8006018894636,203.0104335323974
2061,496.66732962715116,543.9084936861829,208.56381212852935,77.5185141164043,1918.242917735219,642.1981139041295,132.5200842797276,205.13106162799986
2062,486.7058175108015,535.1334034118859,205.07578219753694,77.65052070362609,1919.730521038499,646.5929891651341,133.53810157159106,206.97598724472772
2063,476.7018687655651,526.3235799577415,202.87468294916462,77.59172864265054,1921.2181243417788,649.2765650608268,136.72956698831902,208.8328136878818
2064,466.59782694995477,517.4790233237497,200.6345047733036,77.53195611497617,1922.705727645059,658.5498961304413,133.69028549498316,211.00699550240233
2065,456.4899761552445,508.5997335099106,201.61511617321884,77.67280312026348,1924.193330948339,664.7676528524942,133.88310727453168,213.33549136624978
2066,446.39765032473525,499.68571051622416,202.76020457308525,77.90666238596641,1925.6809342516187,665.1906363357791,139.2756609715359,215.98927648574772
2067,436.26473025076393,490.7369543426903,201.0242611239016,78.3463775482586,1927.1685375548986,674.552342172993,136.54924107356132,218.83613267930073
2068,426.12696180969573,481.75346498930907,202.35285416972073,78.90468460728697,1928.6561408581786,682.2755476306007,135.67099428211282,222.03551118630966
2069,415.9782646380476,472.37358067617635,201.98984622349457,79.64332783178646,1930.1437441614587,670.3144401655312,154.38185380193138,225.19918721403985
2070,406.1814842549394,462.80253617253044,199.60128614674957,80.35035984959165,1931.6313474647386,677.5532475294518,154.29345964910993,228.13674753967152
2071,396.2351839012378,453.18909180869935,197.61338722635466,80.90010793364141,1931.6313474647388,682.5169081993898,156.53574938026017,230.80100538642458
2072,385.08119808396117,442.8033302333694,197.42104542558633,81.25361710879473,1931.6313474647397,688.8225459910985,157.5233347167656,233.39225166305266
2073,373.88730452661304,431.6336748872465,197.19984418581444,81.5508910772952,1931.6313474647393,694.4538792437546,159.34786922014868,235.91475083235846
2074,362.626406840582,420.41576500916335,196.824895616403,81.79474438459262,1931.6313474647393,696.0039294632177,164.807405765741,238.6682648773083
2075,357.1748271160686,409.17531896975345,194.86618496828828,82.1830199394447,1931.6313474647395,704.9393339649583,162.3619186084431,241.5985458641092
2076,347.6815415166542,397.8710354977576,193.84923041594405,82.67991410554816,1931.6313474647395,714.9767414016092,159.1198830611754,244.21742189275685
2077,338.0888425375666,386.5324136946239,192.93225128649283,82.96323342890008,1931.6313474647395,720.6673100514836,160.5876615066841,246.59034750859556
2078,326.7849284495986,376.2594430402597,193.14198096223976,83.0761779094277,1931.63134746474,723.5445896722157,164.00790253650405,248.5919871746463
2079,316.3958428178235,364.9046102718087,193.0147844664777,82.93602609272487,1931.6313474647397,726.1632548970911,166.83981581484682,250.35388469234042
2080,307.2402820473546,353.527073786209,191.00763902622734,82.62959688773635,1931.6313474647397,735.0166284510811,163.3259463840963,252.0413227060277
2081,297.6871885459412,342.9819198621427,188.80756075751106,82.26597683973294,1931.6313474647395,739.1754747791284,163.81238930442498,253.6036830339752
2082,288.0786777462112,334.20789811409594,187.3289701250914,81.81175794877089,1931.6313474647395,745.0132544184863,162.9174195740986,255.22528964281463
2083,279.1214273795028,325.092418026827,186.21153534388463,81.04869918053824,1931.6313474647393,749.543765574044,163.23054477402053,256.8627640202224
2084,270.2156226709275,315.8028130100206,185.4467690253469,80.62796042147922,1931.6313474647395,752.0924554934946,164.90863170695576,258.3098251748103
2085,265.61940610331163,307.3700800322834,184.60948088104698,80.07350136498876,1931.6313474647393,756.814782543451,165.20448646673077,259.74552104016124
2086,260.97798394130206,297.99763743732694,183.8933746051171,79.50349364723147,1931.6313474647393,760.2191002689384,166.52422162584972,261.06129624455707
2087,256.3381586559787,288.84668491886686,183.20284123261777,78.84629072287342,1931.631347464739,765.6841179845916,166.88836753674394,262.59933921717356
2088,251.85081324359,279.4423158909683,183.04430322456196,78.32773695517074,1931.631347464739,766.9778540272222,169.28049595071602,264.09440037168065
2089,247.2744111219313,269.9437369485697,180.58512137285985,77.77276761714543,1931.6313474647388,767.8553020217298,170.53131241543474,265.60320698071007
2090,242.66340881348208,260.3824205474499,177.60251963552196,77.21882270873448,1931.6313474647386,770.5665023061255,170.58903774621072,267.0172036725438
2091,237.93875622122275,252.10611485424124,175.7611540508752,76.59425568460398,1931.6313474647386,775.1711326843649,170.37779579032485,268.24713424898505
2092,233.16095873656232,242.6224788666782,174.82888299470207,75.84015745394404,1931.6313474647384,778.5588886064573,171.40326300129638,269.38979209830046
2093,228.42928727811918,232.98307924870292,173.76391989544197,75.02041165301075,1931.6313474647382,781.8742429196138,172.44757810228577,270.5324499476159
2094,223.7110201703698,223.25176405984465,172.48422301494944,74.19261828170708,1931.6313474647382,785.1249279442205,173.36813274007602,271.5094284583673
2095,218.99602476177557,213.51493035663594,171.13272181482918,73.24742897658084,1931.631347464738,788.9203099432676,173.29969288351296,272.4864069691188
2096,214.2912526648322,211.10882464604114,169.83470294779008,72.2941921010842,1931.631347464738,791.6672710650018,174.2721565489037,273.4633854798702
2097,209.5912792066869,208.93834634066695,168.30151143908685,71.33290765521721,1931.6313474647377,790.6114462865582,178.73360115632278,274.44036399062173
2098,204.96210659799095,206.6194375928589,164.95526248926302,70.36357563897982,1931.6313474647377,795.5241658264194,177.45856756074878,275.4223606831829
2099,200.39768923192048,206.54690082442463,163.91242935226205,69.45715132027418,1940.9398157810133,782.896103673955,193.37125780685548,276.23496894627726
2100,198.41938378798307,205.61937760077072,158.0702771111844,66.38612706382852,1954.1894025355602,785.8181953359186,193.72635622201793,277.061322663894
2101,200.96068627085663,206.78024947922486,153.28779225324328,63.007451541599906,1967.438989290107,942.8416675905389,38.080741816316966,277.88767638151063
2102,202.81095444155173,210.37347724102787,152.5168611009486,59.93366944655788,1980.6885760446526,940.6128077766895,40.964385100138244,278.7140300991273
2103,204.87922642020328,214.19736519398518,151.03543914063934,58.99601890736175,1993.9381627992018,937.4735791571791,43.7547608276738,279.22517059413434
2104,206.74297341712557,217.947498970177,148.5629643893169,57.91422443177367,2007.1877495537492,935.7663981085167,46.560784849692425,279.7343276180703
2105,208.70459217708,221.66397289844028,147.55076907425823,56.78227754509162,2020.4373363082962,934.7434744530299,49.35693164268903,280.19588133630134
2106,210.04948027577234,225.46015555031104,147.22553749428621,55.68280926717478,2033.6869230628436,933.6900587685282,52.11018203507198,280.65743505453236
2107,211.99668397809393,230.41458943708702,146.83950105561877,54.53449766907085,2046.9365098173896,934.3124576885408,54.92117153902965,281.1877358800856
2108,213.64051755615804,236.58978392675257,148.19960190397333,53.495455952330076,2060.186096571937,933.5916440430719,57.6189266687726,281.60458216037534
2109,215.62712819322132,242.76497841641813,148.11583938356483,52.33269091552835,2073.435683326483,933.0763437872439,60.29224344989222,282.0357094323766
2110,217.247238730006,248.9401729060837,148.2257354751068,51.243248123786636,2086.68527008103,932.9758256473654,62.95754836231113,282.4668367043778
2111,219.2417050355236,255.11536739574922,148.75852420354036,50.10496201185791,2099.832431014672,933.1920130890837,65.6073972794027,282.89796397637906
2112,224.79463067759085,251.8536100183261,149.62796691120553,49.0294969735181,2112.9784901103753,933.7113693030095,68.21918816764175,283.3290912483803
2113,226.6409968792722,249.5678419681521,150.77520514293494,48.26010955031593,2126.091520849425,933.0914625257082,70.71603378475774,283.6927805039662
2114,228.35696027230426,247.33190451127504,150.68071541651244,47.86564135904046,2139.216785163955,931.7466163100537,73.12187834573277,283.9784400076174
2115,230.3993289124146,245.04770215127863,149.78276365950637,47.394806057894094,2152.33237397902,931.4884377777631,75.57839737018912,284.1505259577408
2116,231.9817495842312,242.78929112530443,150.03463249669292,46.945789117289394,2165.4733472302314,931.1381636737666,77.99594419797683,284.3922912465899
2117,234.1018290334618,240.48320163614792,150.16791201270365,46.468040189292864,2178.6390487415933,931.595039985479,80.45187449292939,284.61092926275063
2118,235.72343915669447,238.16169830887037,151.15920385878522,46.04104554028381,2191.7630452023973,932.5990491799893,82.9296900859444,284.86526975819004
2119,237.47331233284126,235.92640127110448,152.73199233292388,45.57374859965759,2204.917865358383,932.5962330137442,85.29176178540646,284.9311805018808
2120,238.81580398994979,233.60650407368064,153.19468999995178,45.105070870618654,2218.0750523768666,932.958675706551,87.65972569957195,284.9764631464326
2121,240.9047851993677,231.31044416227815,154.041017187932,44.577766199829405,2231.1914137556923,933.9006744109931,90.05731707215048,285.1009457908511
2122,242.48335699923678,229.07930293056626,155.50900629315788,44.13426863620981,2244.34016367602,934.573474579503,92.40518466714889,285.176496203947
2123,244.34403705094522,226.76193805784325,156.67055153206843,43.6238557331572,2257.508996175661,934.9037726886056,94.69421878504018,285.2570647988526
2124,245.9880251708504,224.44255054657296,157.44323968166188,43.17338251335888,2270.6867908478416,935.4751465410809,96.98275236576518,285.3416003359003
2125,248.14256493418517,222.1272782335651,158.46898148465894,42.67280489867605,2283.8535321945824,936.4450981103263,99.28949500587801,285.40035074902454
2126,249.80670767277442,219.837000606618,159.9239885110108,42.22209969864682,2297.0936963406807,936.8031079286753,101.50801410880993,285.4174482696569
2127,251.6824136238014,217.4239110422624,160.6913086964827,41.707578958703365,2310.3032413569813,937.6510619668327,103.756258412546,285.5103342199137
2128,253.6855344029639,215.1233825626936,161.99077674976425,41.27434148059213,2323.490377185611,938.4164994417054,105.97320770951048,285.5173953769266
2129,256.69381664683135,212.8300335088458,163.1889116801867,40.70141855766827,2336.6980673300723,939.2366363867724,108.17447241224802,285.5828895916923
2130,258.57996137379706,210.48508515696403,164.43854611477516,40.26859715836261,2349.947654084618,939.4153949160587,110.27910561465343,285.5714449636124
2131,261.4022067343532,209.61842494419463,164.90937268754175,40.14978637747432,2363.197240839165,939.786034090386,112.4449887501043,285.5393722363937
2132,263.2165900088305,208.80979222708947,165.6477636120095,40.06948930687286,2376.4468275937143,940.1294241405005,114.58192927432545,285.51126645131706
2133,266.1118394594329,210.3026402746808,166.54371725003284,39.945082573635794,2389.6964143482624,941.0423832798144,116.53335029547706,285.45340860017484
2134,267.85944315816766,210.08643967037625,168.0309861483787,39.85006558375874,2402.946001102811,943.5372911302536,118.43976475167572,285.43032099690794
2135,271.47643213996025,209.4518894402638,171.09850787937032,39.75500995628287,2416.195587857359,944.9498937900439,120.16104638412838,285.40723339364104
2136,273.42863117088365,208.8753667058156,172.91487611396207,39.64047593771169,2429.4451746119053,945.6806696090836,121.77547717270983,285.3442185177141
2137,276.7058211335383,208.35687146703162,173.95496497180935,39.56864300413757,2442.694761366452,946.424211702919,123.3752474716224,285.5564499223154
2138,278.951615219095,207.89640372391187,175.00517766016586,39.70049319808251,2455.9443481209983,691.0170405025972,380.9075492468778,285.5924499222548
2139,281.6844160722119,207.49396347645637,168.00352790037965,39.72999217323942,2469.193934875544,937.7262567580524,135.55113960071466,285.6284499221942
2140,283.46147714333745,207.14955072466512,168.01979327420068,39.676690461213084,2482.4435216300903,937.6639617415927,137.03806271394902,285.6644499221336
2141,286.03089913300084,206.86316546853809,168.1758787314134,39.68821046119366,2495.693108384637,938.6104460081591,138.59422307126715,285.62509785608415
2142,288.93899472209506,206.6348077080753,169.43112871894488,39.61273800307964,2508.9426951391843,940.3960137672713,140.25130059561383,285.5352267818554
2143,291.63083040544467,206.46447744327676,171.639752283931,39.522866928850824,2522.1922818937323,941.7504310319787,141.8304370449746,285.44535570762656
2144,296.3457029850667,206.35217467414245,173.3513540267441,39.51149988337747,2535.44186864828,942.4120285272566,143.29149078579167,285.46378215387654
2145,298.13292968204655,206.29789940067238,174.2638923016076,39.52992632962743,2548.691455402827,942.8261423391018,144.70018688823237,285.42389455063795
2146,303.07607906408936,206.30165162286656,174.88837579560172,39.41107077700857,2561.941042157376,944.0056925808431,146.2125440799746,285.3344201706233
2147,304.9411778475763,206.36343134072496,176.39372112903956,39.321596396993954,2575.190628911922,720.6362732103954,372.8705584862065,285.32230116237923
2148,306.61028726590314,206.4832385542476,170.7661127127985,39.3094773887499,2588.440215666469,938.8195250793002,158.128628925556,285.222254881556
2149,309.910043849469,206.6610732634345,172.97965614309717,39.20943110792664,2601.689802421014,939.0090421654568,159.4941531590949,285.12220860073273
2150,315.7087300183169,206.89693546828562,173.37332892541573,39.25249058128173,2614.9393891755612,940.3415580850391,160.98213310253126,285.02216231990946
2151,319.201717399567,207.19082516880098,175.05315901040566,39.15244430045847,2628.188975930109,694.8832477562563,408.93217896430804,284.95226479936605
2152,325.0882458456383,207.5427423649806,169.11480276423435,39.25200663392771,2641.438562684657,935.1626504321548,172.04096140667102,284.88962678294257
2153,328.61401098856743,207.95268705682443,171.34571664920472,39.189368617504265,2654.688149439205,937.3276373372146,173.66920424728931,284.8468234772295
2154,333.3474542939639,208.4206592443325,174.02566354790608,39.14656531179122,2667.9377361937536,939.6500263508005,175.28450117748548,284.8198879400848
2155,335.4271486751931,208.94665892750484,176.86718516441366,39.1196297746465,2681.1873229483,683.5799742173036,435.23941942014307,284.79295240294005
2156,340.79014794470976,209.5306861063414,172.75420532567085,39.092694237501775,2694.436909702846,936.7671491751862,186.04570561256045,284.7227771964467
2157,346.24650678637175,210.1727407808422,175.63888702568195,39.022519031008386,2707.6864964573947,676.938155117376,448.86684511987715,284.6695408329
2158,350.92741926485775,210.87282295100724,170.93470336261475,38.96928266746167,2720.936083211942,933.0555568680749,196.15629295021787,284.6902086014602
2159,355.6519322781382,211.6309326168365,173.24817925934406,38.98995043602191,2734.185669966491,934.1021878114706,197.4877644821562,284.7383871137758
2160,358.1463982278972,212.44706977833002,174.5228123034533,39.038128948337466,2747.435256721039,935.8478010628949,198.98058428312953,284.7072267832497
2161,363.5980735338916,213.07700474539462,176.62622822537435,39.006968617811424,2760.684843475586,719.908258408308,418.83640726169983,284.6601986841554
2162,365.9513468614191,213.77783046616292,173.1793030387881,38.95994051871706,2773.934430230133,933.4204198061974,208.8401070149145,284.5576333950719
2163,368.17308284075307,214.54954694063494,175.5254837747187,38.39428663229496,2787.18401698468,719.3844832993924,425.87917740095975,284.3725557094331
2164,373.8457860734834,215.39215416881066,171.3485753035039,38.20920894665622,2800.4336037392263,930.0547585845743,218.19386740000735,284.20122347831665
2165,377.8777129893976,216.3056521506901,173.18064161400898,37.78724348511227,2801.7086409278218,930.8735829835414,219.51578349330268,284.1071276107065
2166,371.6329781699116,217.29004088627323,174.23506261314375,37.693147617502134,2814.9582276823694,931.7872542059478,220.80201970520818,284.15740066847314
2167,377.87816672512207,218.34532037556005,175.38096832505562,37.743420675268716,2828.2078144369166,750.3297570091778,405.09728483108387,284.023210916633
2168,382.4484804504228,219.47149061855058,173.83491560416113,37.609230923428576,2833.384797900711,931.7390799972688,227.17490398588095,283.88902116479284
2169,377.87899009730575,220.6685516152448,176.31232047862443,37.47504117158844,2834.357269562984,740.6126499535621,421.4477796441238,283.7548314129527
2170,371.23643685344655,221.93650336564272,172.82587863941225,37.3408514197483,2834.3572695629837,929.8670255374259,235.8849809135477,283.66295703294213
2171,363.7799608920852,223.27534586974437,175.54909643056104,37.248977039737724,2847.6068563175313,725.4544329473741,443.1445090359954,283.55852728105185
2172,368.8286481704172,224.68507912754973,171.9382894750484,37.14454728784747,2848.5826827635738,926.9323504696208,244.01898820400226,283.4236909176426
2173,362.4909960850243,226.1657031390588,173.48393626784036,37.009710924438174,2850.410368712306,928.093506612577,245.08759073497717,283.34320166157977
2174,357.36101150646766,227.71721790427154,175.01407343341603,36.92922166837537,2854.7461125080467,770.198524644547,405.47373302939064,283.314282653364
2175,353.36259549209257,229.339623423188,173.8312903236883,36.90030266015961,2859.5191703526298,928.1912260512661,250.13888285786513,283.09693389339947
2176,348.4439011524292,231.03291969580815,175.87150523008683,36.682953900195045,2860.2766496915697,792.1168558560117,387.84267453797867,282.913958687096
2177,343.3291995366644,232.797106722132,174.02980533994614,36.4999786938916,2860.2766496915706,927.7690913607549,254.66547373981155,282.7420909187904
2178,339.79115770234154,234.6321845021596,175.96211163201502,35.77150189845652,2860.276649691572,792.4135687926346,391.4144640741804,282.5702231504848
2179,336.27873293687617,236.53815303589087,174.08728008437458,35.116537084029176,2860.276649691573,926.7086891126835,258.6969371399048,282.5210727373445
2180,332.82646657293316,238.51501232332586,175.12230627896483,34.539576392411746,2860.3893356431345,813.7293248534284,373.4287774292665,282.44693058870905
2181,329.5236417912676,240.56276236446453,173.8093050562937,34.025324153908706,2862.799831508175,926.7391241577512,262.7210343194141,282.3827057954288
2182,328.5616893305899,242.6814031593069,175.53681801162358,33.45008813611482,2867.1114430724833,804.6467877339469,388.62758561282817,282.2966628203671
2183,329.1171295718479,244.870934707853,176.48837768956685,32.97582733057365,2869.130783093287,755.3219215879285,440.60426927504204,282.2238495973491
2184,326.5856278962686,247.1313570101028,173.7932441037724,32.36622367129133,2869.1307830932865,925.9701180558902,272.8040794138545,282.1408413330261
2185,323.2954161846256,249.4626700660563,176.07372528156668,32.14741312389032,2869.1307830932883,784.2369371247426,416.6374190191514,282.0833405066767
2186,320.06369874766534,251.86487387571347,175.61546185571595,32.07520631601703,2869.130783093288,812.36743594771,390.13717473889335,281.92271901934384
