datetime,SHA_storage,SHA_tocs,SHA_available_storage,SHA_out,FOL_storage,FOL_tocs,FOL_available_storage,FOL_out,ORO_storage,ORO_tocs,ORO_available_storage,ORO_out,YRS_storage,YRS_tocs,YRS_available_storage,YRS_out,NML_storage,NML_tocs,NML_available_storage,NML_out,DNP_storage,DNP_tocs,DNP_available_storage,DNP_out,EXC_storage,EXC_tocs,EXC_available_storage,EXC_out,DEL_TRP_pump,DEL_HRO_pump,DEL_total_outflow,DEL_SWP_allocation,DEL_CVP_allocation,DEL_X2,DEL_SCINDEX,DEL_SJINDEX
2016-03-20,3099.265695518361,3266.942528735632,-242.99229940993325,4.73851238871456,724.0483600172726,636.7271836734694,650.4183063909347,21.234444407299186,2657.8658019686504,3029.013977142857,427.88622696968946,3.371900820768,898.5801531579775,799.0,364.75250324514207,23.155594262503726,409.77256191106443,1976.25,0.0,0.396694214208,976.6961032814739,1690.0,0.0,0.32330578457952,232.21893386399353,696.9404255319149,0.0,0.5553718998912,8.528925605472,8.69024791924992,110.86739392975585,1522.9500690126542,1483.9518799954549,59.7809051306103,7.472571340544585,1.799915612601571
2016-03-21,3133.9030508319324,3281.885057471264,-203.1454015974524,4.72859503335936,719.6773866559554,637.0811428571428,654.1913735373562,21.598068799860922,2686.179851507746,3024.999468864469,466.3253898632504,3.371900820768,891.6223770500148,799.0,364.38854416474794,21.76403904091119,414.28694206875144,1982.5,0.0,0.396694214208,984.2194090539286,1690.0,0.0,0.9421487587440001,235.7826482381575,700.663829787234,0.0,0.5553718998912,8.528925605472,7.744352604038397,102.22469727332796,1569.715520745071,1496.2538727473484,59.593604310540094,7.490697266922698,1.808117040618729
2016-03-22,3174.5562739039683,3296.8275862068967,-153.58580625867467,4.7206611490752,721.4842764943664,639.9634285714286,655.820990719815,21.62330300738366,2729.2866282946584,3034.38979032967,522.9426210353836,3.41054513853806,886.0561561636448,799.0,359.29724564884714,20.65079486363718,419.3447932999034,1988.75,0.0,0.396694214208,991.7825429254898,1690.0,0.0,0.9302479323177599,240.80251599829907,704.3872340425532,0.0,0.5553718998912,8.528925605472,8.399118443156159,97.48982198567988,1628.9858060053418,1506.412415535279,59.46901882038272,7.506104254284729,1.8082158160871704
2016-03-23,3211.875282105586,3311.770114942529,-105.89112812343376,4.7404958597856,724.4302296439553,643.8181224489796,655.5075932825295,20.54137237864093,2766.035421931467,3043.504744102564,573.534562589414,3.5111895444589045,881.6031794545487,799.0,353.0147492260712,19.76019952181796,425.05520651342755,1995.0,0.0,0.396694214208,999.3813792763297,1690.0,0.0,0.9044628083942399,244.21577219089826,708.1106382978724,0.0,0.5553718998912,7.367999987592289,6.028363626211872,110.03887703587237,1681.6943695797524,1514.6279437034655,59.381912610564186,7.521029487384502,1.8071275464058114
2016-03-24,3244.0392489935707,3326.712643678161,-67.2793036924246,4.71669420693312,723.9179481406762,647.7142857142857,653.0387681177855,19.24346788310735,2795.5510091908955,3052.3393406593405,634.324409857659,3.5840187171858533,878.0407980872718,799.0,349.0818021022402,19.047723248362583,429.8928924556941,2001.25,0.0,0.396694214208,1006.1650090169721,1690.0,0.0,0.89454545303904,246.9566316904149,711.8340425531915,0.0,0.5553718998912,6.857575746027601,5.6107437922044,112.0700306670868,1744.5796333503783,1519.5271185263136,59.22140056314914,7.522765962317202,1.8079169946056945
2016-03-25,3272.9245382011263,3341.655172413793,-37.969326940140945,4.7895444316406595,722.6090256819126,651.6803265306122,650.2726899029603,18.261780346605434,2821.3977342258013,3060.9135984615386,669.7112179143969,3.6512127938626544,875.1908929934503,799.0,345.8354363771824,18.477742229598288,434.302148646616,2007.5,0.0,0.396694214208,1012.980453633594,1690.0,0.0,0.93619834553088,249.50424358695116,715.5574468085107,0.0,0.5553718998912,6.862060594504896,5.614413213685824,103.70413645246414,1782.3308194742629,1523.6186160575162,59.057904930158315,7.533150226582407,1.8113898956744552
2016-03-26,3299.4063986755027,3356.597701149425,-1.3978113296400352,4.904803021920658,722.6169973706567,655.7882448979592,648.9965693660287,17.178302741538364,2845.5409015504224,3069.227528937729,705.0673165740602,3.7145341175533257,872.9109689183931,799.0,343.20244757911917,18.02175741458684,438.5388428543574,2013.75,0.0,0.396694214208,1019.821445357611,1690.0,0.0,0.89652892411008,252.4570488712348,719.2808510638298,0.0,0.5553718998912,7.105818169851985,5.813851229878896,100.92815753000654,1820.668342549549,1529.2045561150894,58.95350365960441,7.5372627917344985,1.8099303841807315
2016-03-27,3325.6579592374787,3371.5402298850577,33.18653837082263,5.02798436985579,722.4628268318546,659.7227755102041,649.1953094725632,16.071289118058996,2866.10603681347,3074.6404085714285,732.2223952657753,3.776225196898015,871.0870296583473,799.0,342.27910065166225,15.999065433138185,439.6158676459321,2020.0,0.0,0.396694214208,1025.8150982400796,1690.0,0.0,0.8608264448313601,255.4220346513657,723.0042553191489,0.0,0.5553718998912,5.556969687611761,4.5466115625914405,101.10090010468411,1852.7139255436857,1569.6956527622986,58.872366871829065,7.5423666944055,1.8154710590591057
2016-03-28,3345.625677304869,3386.4827586206898,65.44562514671372,5.127187582823557,721.882446778618,663.3942857142857,651.3736114673145,15.366017837883126,2884.5109686040123,3081.2134356043957,759.5745905789408,3.828399549630641,862.9962617325527,799.0,336.692916718511,14.38091184797927,444.60826433173975,2026.25,0.0,0.7914049573449597,1030.977914760311,1690.0,0.0,0.9877685933779199,258.7355460507444,726.7276595744681,0.0,0.5553718998912,6.00060605050104,4.90958676859176,94.6114974404193,1879.0265484862916,1609.6900112205526,58.79458824671127,7.544900951884736,1.8202980742592372
2016-03-29,3364.1315475334873,3401.425287356322,88.08249030170339,5.214661761366505,722.681718169711,667.4302040816326,654.5750716280668,14.387365462656286,2901.6518252174164,3088.9165515750915,785.8696655498147,3.87373657507917,856.523647391917,799.0,332.56737119813033,13.086388979852131,451.8459502699647,2032.5,0.0,1.6780165260998399,1037.8838056577724,1690.0,0.0,1.0076033040883199,262.33297546617393,730.4510638297872,0.0,0.5553718998912,6.811151503681537,5.572760321193984,84.30319953051409,1906.1056647053765,1641.5289425867957,58.763929560476335,7.55266874906866,1.821241115310262
2016-03-30,3380.514902264675,3416.367816091954,85.57955259795801,5.214448118401789,722.8193113602806,671.5742040816326,645.3333276554415,13.238099963797442,2917.1109811717643,3096.394389157509,791.978451329104,3.8632773302323438,851.3455559194085,799.0,322.59553562690576,12.050770685350427,454.80727257902737,2038.75,0.0,2.3781818141769597,1043.9654453169526,1690.0,0.0,1.50545454291936,265.1197384366876,734.1744680851064,0.0,0.5553718998912,8.328121198096657,6.8139173438972644,64.42786326478968,1907.8153752346352,1636.5954124141067,58.80945559181179,7.555401944857258,1.824734358016625
