datetime,STOCK_RRB,STOCK_SOC,STOCK_rate,KRC_COB,KRC_BLR,KRC_BDM,KRC_BVA,KRC_CWO,KRC_HML,KRC_ID4,KRC_KCWA,KRC_KND,KRC_LHL,KRC_RRB,KRC_SMI,KRC_TJC,KRC_WRM,KRC_rate,POSO_NKN,POSO_SFW,POSO_CWO,POSO_SMI,POSO_rate,R21_RRB,R21_ARV,R21_DLE,R21_SOC,R21_BVA,R21_rate,PIO_BLR,PIO_BDM,PIO_BVA,PIO_HML,PIO_ID4,PIO_KCWA,PIO_KND,PIO_LHL,PIO_RRB,PIO_SMI,PIO_TJC,PIO_WRM,PIO_rate,KWB_DLR,KWB_KCWA,KWB_ID4,KWB_SMI,KWB_TJC,KWB_PVT,KWB_WRM,KWB_rate,BRM_BLR,BRM_BDM,BRM_LHL,BRM_WRM,BRM_rate,B2800_COB,B2800_BLR,B2800_BDM,B2800_BVA,B2800_CWO,B2800_HML,B2800_ID4,B2800_KCWA,B2800_KND,B2800_LHL,B2800_RRB,B2800_SMI,B2800_TJC,B2800_WRM,B2800_rate,WKB_WKN,WKB_rate,IVR_SOC,IVR_RRB,IVR_rate,NKB_NKN,NKB_CWO,NKB_DLE,NKB_rate
1906-05-15,0.0,0.0,0.29752066065599997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.396694214208,0.0,0.0,0.0,0.0,0.0,114.59078718498488,115.71110437626756,115.73516653053088,115.73516653053088,125.13923481138991,0.43834372448166903,4.698837654687773,9.370088919941608,28.664991439079383,36.996818667077164,41.48885327910256,49.31883213076918,57.775606569975636,61.64487422560434,68.59507785165249,72.13798940358481,75.5742636099909,78.9056078152129,0.2849234209130849,21.714416107874676,27.897079521285825,62.397537427246725,77.45316689081473,82.9641161981065,126.99378553415627,181.3212740600818,0.6575155867225037,3.457226214066592,20.549867786842718,22.339780187977333,25.0936579321985,0.09862733800837556,110.38859186843054,110.38859186843054,110.38859186843054,121.22250657524624,121.22250657524624,121.22250657524624,121.22250657524624,121.22250657524624,121.88786603925855,121.88786603925855,121.93096684786767,121.93096684786767,121.93096684786767,121.93096684786767,0.43293207356214236,23.557060735695767,0.10958593112041726,0.0,0.0,0.0,52.47115731997643,91.23339811703028,120.96419099293948,0.3636629417921996
1906-05-16,0.0,0.0,0.29752066065599997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.396694214208,0.0,0.0,0.0,0.0,0.0,115.00271525310511,116.12303244438779,116.14709459865111,116.14709459865111,125.55127791240268,0.43834372448166903,4.715576905939898,9.40356742244586,28.72860061522977,37.090558495481375,41.599332358758886,49.459441862679334,57.94634695948769,61.83235386636852,68.81268814467049,72.37233894785493,75.8253524055131,79.17343583087118,0.2849234209130849,21.801905542065587,27.984568955476735,62.572516295628546,77.68880631284036,83.21794469168948,127.39330849091374,181.93933871160098,0.6575155867225037,3.467841474456433,20.616943253148833,22.416006101449188,25.186367629926373,0.09862733800837556,110.79554801757895,110.79554801757895,110.79554801757895,121.62946272439466,121.62946272439466,121.62946272439466,121.62946272439466,121.62946272439466,122.29482218840697,122.29482218840697,122.33792299701608,122.33792299701608,122.33792299701608,122.33792299701608,0.43293207356214236,23.557060735695767,0.10958593112041726,0.0,0.0,0.0,52.587383996173216,91.462433037771,121.30603415822415,0.3636629417921996
1906-05-17,0.0,0.0,0.29752066065599997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.396694214208,0.0,0.0,0.0,0.0,0.0,115.41470698782453,116.53502417910721,116.55908633337053,116.55908633337053,125.96332101341545,0.43834372448166903,4.732316156918543,9.43704592440315,28.792209768948762,37.18429830096193,41.709811415218084,49.60005157090009,58.117087319470045,62.01983347732952,69.03029840739306,72.60668846155615,76.07644117019296,79.44126384652948,0.2849234209130849,21.889394976256497,28.072058389667646,62.74749516401036,77.92444573486597,83.47177318527245,127.79283144767118,182.5574033631201,0.6575155867225037,3.4784567348462745,20.68401871945495,22.492232014921047,25.279077327654246,0.09862733800837556,111.20250416672737,111.20250416672737,111.20250416672737,122.03641887354307,122.03641887354307,122.03641887354307,122.03641887354307,122.03641887354307,122.70177833755538,122.70177833755538,122.7448791461645,122.7448791461645,122.7448791461645,122.7448791461645,0.43293207356214236,23.557060735695767,0.10958593112041726,0.0,0.0,0.0,52.703610672370004,91.69146795851174,121.64787732350882,0.3636629417921996
1906-05-18,0.0,0.0,0.29752066065599997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.396694214208,0.0,0.0,0.0,0.0,0.0,115.82672715195346,116.94704434323614,116.97110649749946,116.97110649749946,126.37536411442822,0.43834372448166903,4.749055408311282,9.470524427188629,28.855818956632604,37.278038141152706,41.820290506801605,49.74066131499055,58.28782772416529,62.2073131334175,69.24790871598796,72.8410380215438,76.32752998157325,79.70909186218779,0.2849234209130849,21.976884410447408,28.159547823858556,62.922474032392174,78.16008515689158,83.72560167885543,128.1923544044286,183.17546801463925,0.6575155867225037,3.4890719952361158,20.751094185761065,22.568457928392903,25.37178702538212,0.09862733800837556,111.60946031587578,111.60946031587578,111.60946031587578,122.44337502269148,122.44337502269148,122.44337502269148,122.44337502269148,122.44337502269148,123.1087344867038,123.1087344867038,123.1518352953129,123.1518352953129,123.1518352953129,123.1518352953129,0.43293207356214236,23.557060735695767,0.10958593112041726,0.0,0.0,0.0,52.81983734856679,91.92050287925247,121.9897204887935,0.3636629417921996
1906-05-19,0.0,0.0,0.29752066065599997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.396694214208,0.0,0.0,0.0,0.0,0.0,116.23876001082873,117.35907720211141,117.38313935637473,117.38313935637473,126.787407215441,0.43834372448166903,4.765794659841238,9.50400293024854,28.919428155571357,37.37177799284538,41.930769610024235,49.881271070967095,58.458568143676985,62.39479280445915,69.46551903978354,73.07538759686933,76.57861880842854,79.9769198778461,0.2849234209130849,22.064373844638318,28.247037258049467,63.097452900773995,78.39572457891721,83.97943017243841,128.59187736118605,183.7935326661584,0.6575155867225037,3.499687255625957,20.81816965206718,22.644683841864758,25.46449672310999,0.09862733800837556,112.0164164650242,112.0164164650242,112.0164164650242,122.8503311718399,122.8503311718399,122.8503311718399,122.8503311718399,122.8503311718399,123.51569063585221,123.51569063585221,123.55879144446132,123.55879144446132,123.55879144446132,123.55879144446132,0.43293207356214236,23.557060735695767,0.10958593112041726,0.0,0.0,0.0,52.93606402476358,92.1495377999932,122.33156365407817,0.3636629417921996
1906-05-20,0.0,0.0,0.29752066065599997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.396694214208,0.0,0.0,0.0,0.0,0.0,116.65079853836144,117.77111572964412,117.79517788390744,117.79517788390744,127.19945031645376,0.43834372448166903,4.782533910821439,9.537481432208942,28.98303730941791,37.46551779845629,42.041248666615346,50.021880779322565,58.62930850382727,62.582272415589635,69.68312930267838,73.30973711074436,76.82970757328377,80.24474789350438,0.2849234209130849,22.15186327882923,28.334526692240377,63.272431769155816,78.63136400094282,84.23325866602138,128.9914003179435,184.41159731767755,0.6575155867225037,3.5103025160157983,20.885245118373295,22.720909755336614,25.557206420837858,0.09862733800837556,112.4233726141726,112.4233726141726,112.4233726141726,123.25728732098831,123.25728732098831,123.25728732098831,123.25728732098831,123.25728732098831,123.92264678500062,123.92264678500062,123.96574759360973,123.96574759360973,123.96574759360973,123.96574759360973,0.43293207356214236,23.557060735695767,0.10958593112041726,0.0,0.0,0.0,53.05229070096037,92.37857272073393,122.67340681936284,0.3636629417921996
1906-05-21,0.0,0.0,0.29752066065599997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.396694214208,0.0,0.0,0.0,0.0,0.0,117.06283959715209,118.18315678843477,118.20721894269809,118.20721894269809,127.61149341746653,0.43834372448166903,4.7992731618022075,9.570959934170478,29.046646463311053,37.55925760411482,42.151727723254645,50.162490487727254,58.8000488640389,62.76975202678204,69.90073956563617,73.54408662468293,77.0807963382031,80.5125759091627,0.2849234209130849,22.23935271302014,28.422016126431288,63.44741063753763,78.86700342296844,84.48708715960437,129.39092327470095,185.0296619691967,0.6575155867225037,3.5209177764056396,20.95232058467941,22.79713566880847,25.64991611856573,0.09862733800837556,112.83032876332102,112.83032876332102,112.83032876332102,123.66424347013673,123.66424347013673,123.66424347013673,123.66424347013673,123.66424347013673,124.32960293414904,124.32960293414904,124.37270374275815,124.37270374275815,124.37270374275815,124.37270374275815,0.43293207356214236,23.557060735695767,0.10958593112041726,0.0,0.0,0.0,53.16851737715716,92.60760764147466,123.01524998464751,0.3636629417921996
1906-05-22,0.0,0.0,0.29752066065599997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.396694214208,0.0,0.0,0.0,0.0,0.0,117.47488178623978,118.59519897752246,118.61926113178578,118.61926113178578,128.02353651847932,0.43834372448166903,4.816012412783084,9.60443843613223,29.110255617213,37.652997409782344,42.262206779903046,50.30310019614123,58.970789224262106,62.95723163798612,70.11834982860583,73.77843613863347,77.33188510313451,80.780403924821,0.2849234209130849,22.32684214721105,28.5095055606222,63.62238950591944,79.10264284499405,84.74091565318734,129.7904462314584,185.64772662071584,0.6575155867225037,3.531533036795481,21.019396050985524,22.873361582280324,25.742625816293604,0.09862733800837556,113.23728491246943,113.23728491246943,113.23728491246943,124.07119961928514,124.07119961928514,124.07119961928514,124.07119961928514,124.07119961928514,124.73655908329745,124.73655908329745,124.77965989190656,124.77965989190656,124.77965989190656,124.77965989190656,0.43293207356214236,23.557060735695767,0.10958593112041726,0.0,0.0,0.0,53.28474405335395,92.83664256221539,123.35709314993218,0.3636629417921996
1906-05-23,0.0,0.0,0.29752066065599997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.396694214208,0.0,0.0,0.0,0.0,0.0,117.88692448004544,119.00724167132812,119.03130382559144,119.03130382559144,128.43557961949207,0.43834372448166903,4.832751663763975,9.637916938094016,29.173864771116214,37.74673721545116,42.372685836552755,50.44370990455654,59.141529584486975,63.14471124919188,70.33596009157719,74.01278565258572,77.58297386806767,81.0482319404793,0.2849234209130849,22.41433158140196,28.59699499481311,63.797368374301264,79.33828226701968,84.99474414677033,130.18996918821583,186.265791272235,0.6575155867225037,3.542148297185322,21.08647151729164,22.94958749575218,25.835335514021473,0.09862733800837556,113.64424106161785,113.64424106161785,113.64424106161785,124.47815576843355,124.47815576843355,124.47815576843355,124.47815576843355,124.47815576843355,125.14351523244586,125.14351523244586,125.18661604105498,125.18661604105498,125.18661604105498,125.18661604105498,0.43293207356214236,23.557060735695767,0.10958593112041726,0.0,0.0,0.0,53.400970729550735,93.06567748295612,123.69893631521686,0.3636629417921996
1906-05-24,0.0,0.0,0.29752066065599997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.396694214208,0.0,0.0,0.0,0.0,0.0,118.29896739922569,119.41928459050837,119.44334674477169,119.44334674477169,128.84762272050486,0.43834372448166903,4.849490914742623,9.67139544005131,29.23747392483538,37.84047702093189,42.48316489301213,50.584319612777485,59.31226994446956,63.33219086015312,70.5535703543,74.24713516628718,77.83406263274777,81.31605995613761,0.2849234209130849,22.50182101559287,28.68448442900402,63.972347242683085,79.5739216890453,85.24857264035332,130.5894921449733,186.88385592375417,0.6575155867225037,3.5527635575751635,21.153546983597757,23.02581340922404,25.92804521174935,0.09862733800837556,114.05119721076626,114.05119721076626,114.05119721076626,124.88511191758197,124.88511191758197,124.88511191758197,124.88511191758197,124.88511191758197,125.55047138159428,125.55047138159428,125.59357219020339,125.59357219020339,125.59357219020339,125.59357219020339,0.43293207356214236,23.557060735695767,0.10958593112041726,0.0,0.0,0.0,53.517197405747524,93.29471240369685,124.04077948050153,0.3636629417921996
1906-05-25,0.0,0.0,0.29752066065599997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.396694214208,0.0,0.0,0.0,0.0,0.0,118.71101041904375,119.83132761032643,119.85538976458975,119.85538976458975,129.25966582151761,0.43834372448166903,4.866230165721269,9.704873942008604,29.301083078554427,37.9342168264125,42.593643949471385,50.7249293209983,59.48301030445199,63.51967047111419,70.77118061702264,74.48148467998845,78.0851513974277,81.5838879717959,0.2849234209130849,22.58931044978378,28.77197386319493,64.1473261110649,79.80956111107092,85.50240113393629,130.98901510173073,187.5019205752733,0.6575155867225037,3.5633788179650048,21.22062244990387,23.102039322695894,26.02075490947722,0.09862733800837556,114.45815335991468,114.45815335991468,114.45815335991468,125.29206806673038,125.29206806673038,125.29206806673038,125.29206806673038,125.29206806673038,125.95742753074269,125.95742753074269,126.0005283393518,126.0005283393518,126.0005283393518,126.0005283393518,0.43293207356214236,23.557060735695767,0.10958593112041726,0.0,0.0,0.0,53.63342408194431,93.52374732443758,124.3826226457862,0.3636629417921996
1906-05-26,0.0,0.0,0.29752066065599997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.396694214208,0.0,0.0,0.0,0.0,0.0,119.12305348380018,120.24337067508286,120.26743282934618,120.26743282934618,129.67170892253037,0.43834372448166903,4.882969416699914,9.73835244396589,29.364692232273356,38.02795663189299,42.70412300593052,50.86553902921899,59.65375066443426,63.7071500820751,70.98879087974511,74.71583419368957,78.33624016210746,81.85171598745418,0.2849234209130849,22.67679988397469,28.85946329738584,64.32230497944671,80.04520053309653,85.75622962751928,131.38853805848817,188.11998522679244,0.6575155867225037,3.573994078354846,21.287697916209986,23.17826523616775,26.11346460720509,0.09862733800837556,114.86510950906309,114.86510950906309,114.86510950906309,125.6990242158788,125.6990242158788,125.6990242158788,125.6990242158788,125.6990242158788,126.3643836798911,126.3643836798911,126.40748448850022,126.40748448850022,126.40748448850022,126.40748448850022,0.43293207356214236,23.557060735695767,0.10958593112041726,0.0,0.0,0.0,53.7496507581411,93.75278224517831,124.72446581107087,0.3636629417921996
1906-05-27,0.0,0.0,0.29752066065599997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.396694214208,0.0,0.0,0.0,0.0,0.0,119.5350965686232,120.65541375990588,120.6794759141692,120.6794759141692,130.08375202354316,0.43834372448166903,4.899708667678558,9.771830945923181,29.428301385992267,38.121696437373465,42.81460206238964,51.00614873743967,59.82449102441652,63.894629693036,71.20640114246757,74.95018370739068,78.58732892678721,82.1195440031125,0.2849234209130849,22.764289318165602,28.94695273157675,64.49728384782853,80.28083995512215,86.01005812110225,131.7880610152456,188.73804987831159,0.6575155867225037,3.5846093387446873,21.3547733825161,23.254491149639605,26.20617430493296,0.09862733800837556,115.2720656582115,115.2720656582115,115.2720656582115,126.10598036502721,126.10598036502721,126.10598036502721,126.10598036502721,126.10598036502721,126.77133982903952,126.77133982903952,126.81444063764863,126.81444063764863,126.81444063764863,126.81444063764863,0.43293207356214236,23.557060735695767,0.10958593112041726,0.0,0.0,0.0,53.86587743433789,93.98181716591904,125.06630897635554,0.3636629417921996
1906-05-28,0.0,0.0,0.29752066065599997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.396694214208,0.0,0.0,0.0,0.0,0.0,119.94713966240667,121.06745685368935,121.09151900795267,121.09151900795267,130.4957951245559,0.43834372448166903,4.9164479186572025,9.805309447880468,29.491910539711178,38.21543624285393,42.92508111884875,51.146758445660346,59.995231384398764,64.0821093039969,71.42401140519003,75.18453322109178,78.83841769146696,82.3873720187708,0.2849234209130849,22.851778752356513,29.03444216576766,64.67226271621035,80.51647937714777,86.26388661468523,132.18758397200307,189.35611452983076,0.6575155867225037,3.5952245991345286,21.421848848822215,23.330717063111464,26.298884002660834,0.09862733800837556,115.67902180735992,115.67902180735992,115.67902180735992,126.51293651417562,126.51293651417562,126.51293651417562,126.51293651417562,126.51293651417562,127.17829597818793,127.17829597818793,127.22139678679704,127.22139678679704,127.22139678679704,127.22139678679704,0.43293207356214236,23.557060735695767,0.10958593112041726,0.0,0.0,0.0,53.98210411053468,94.21085208665977,125.40815214164022,0.3636629417921996
1906-05-29,0.0,0.0,0.29752066065599997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.396694214208,0.0,0.0,0.0,0.0,0.0,120.3591827601913,121.47949995147398,121.5035621057373,121.5035621057373,130.9078382255687,0.43834372448166903,4.933187169635847,9.838787949837759,29.55551969343008,38.3091760483344,43.035560175307864,51.28736815388102,60.16597174438101,64.2695889149578,71.64162166791247,75.41888273479287,79.0895064561467,82.6552000344291,0.2849234209130849,22.939268186547423,29.12193159995857,64.84724158459217,80.75211879917339,86.5177151082682,132.5871069287605,189.97417918134988,0.6575155867225037,3.60583985952437,21.48892431512833,23.40694297658332,26.391593700388707,0.09862733800837556,116.08597795650833,116.08597795650833,116.08597795650833,126.91989266332403,126.91989266332403,126.91989266332403,126.91989266332403,126.91989266332403,127.58525212733635,127.58525212733635,127.62835293594546,127.62835293594546,127.62835293594546,127.62835293594546,0.43293207356214236,23.557060735695767,0.10958593112041726,0.0,0.0,0.0,54.098330786731466,94.4398870074005,125.74999530692489,0.3636629417921996
1906-05-30,0.0,0.0,0.29752066065599997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.396694214208,0.0,0.0,0.0,0.0,0.0,120.7712258597626,121.89154305104528,121.9156052053086,121.9156052053086,131.31988132658148,0.43834372448166903,4.949926420614491,9.872266451795046,29.619128847148993,38.40291585381487,43.14603923176698,51.42797786210169,60.33671210436326,64.45706852591869,71.85923193063493,75.65323224849398,79.34059522082643,82.9230280500874,0.2849234209130849,23.026757620738334,29.209421034149482,65.02222045297398,80.98775822119902,86.77154360185119,132.98662988551794,190.59224383286903,0.6575155867225037,3.616455119914211,21.555999781434444,23.483168890055175,26.48430339811658,0.09862733800837556,116.49293410565674,116.49293410565674,116.49293410565674,127.32684881247245,127.32684881247245,127.32684881247245,127.32684881247245,127.32684881247245,127.99220827648476,127.99220827648476,128.03530908509387,128.03530908509387,128.03530908509387,128.03530908509387,0.43293207356214236,23.557060735695767,0.10958593112041726,0.0,0.0,0.0,54.214557462928255,94.66892192814123,126.09183847220956,0.3636629417921996
1906-05-31,0.0,0.0,0.29752066065599997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.396694214208,0.0,0.0,0.0,0.0,0.0,121.18326896013168,122.30358615141436,122.32764830567768,122.32764830567768,131.73192442759424,0.43834372448166903,4.966665671593138,9.90574495375234,29.682738000868092,38.496655659295534,43.25651828822629,51.56858757032257,60.50745246434576,64.64454813687983,72.07684219335765,75.88758176219534,79.59168398550645,83.1908560657457,0.2849234209130849,23.114247054929244,29.296910468340393,65.19719932135581,81.22339764322464,87.0253720954342,133.3861528422754,191.2103084843882,0.6575155867225037,3.6270703803040525,21.62307524774056,23.55939480352703,26.57701309584445,0.09862733800837556,116.89989025480516,116.89989025480516,116.89989025480516,127.73380496162086,127.73380496162086,127.73380496162086,127.73380496162086,127.73380496162086,128.39916442563316,128.39916442563316,128.44226523424226,128.44226523424226,128.44226523424226,128.44226523424226,0.43293207356214236,23.557060735695767,0.10958593112041726,0.0,0.0,0.0,54.33078413912504,94.89795684888196,126.43368163749423,0.3636629417921996
1906-06-01,0.0,0.0,0.29752066065599997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.396694214208,0.0,0.0,0.0,0.0,0.0,121.59119162984977,122.71150882113245,122.73557097539577,122.73557097539577,132.13984709759686,0.4339602872368523,4.983237530068205,9.938888670702475,29.74571106355906,38.58945806724162,43.365892554647445,51.70779118199884,60.67648542139858,64.83015295240772,72.29227635414064,76.11958778145339,79.84026186323956,83.4560058012474,0.28207418670395407,23.200861594778246,29.383525008189395,65.3704284010538,81.45668067103,87.27666230408133,133.78168056946527,191.82219248939214,0.6509404308552786,3.6375794880899956,21.68947995938362,23.634858457864173,26.668795696595048,0.09764106462829181,117.28242903500467,117.28242903500467,117.28242903500467,128.11634374182037,128.11634374182037,128.11634374182037,128.11634374182037,128.11634374182037,128.78170320583268,128.78170320583268,128.82480401444178,128.82480401444178,128.82480401444178,128.82480401444178,0.40695614914841377,23.557060735695767,0.10958593112041726,0.0,0.0,0.0,54.44003721475002,95.11324967437824,126.75501421286181,0.3418431652846676
1906-06-02,0.0,0.0,0.29752066065599997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.396694214208,0.0,0.0,0.0,0.0,0.0,121.89241545242336,123.01273264370604,123.03679479796936,123.14349364526979,132.5477697675995,0.4339602872368523,4.998258586264435,9.968930783094933,29.821261538858714,38.69204644369449,43.48350198729654,51.852438515801154,60.8550152635438,65.02370385074916,72.51282405871076,76.355064766315,80.09063256269478,83.72115553674911,0.28207418670395407,23.285018251211373,29.46768166462252,65.53874171392006,81.68334376543565,87.52082158485561,134.1833478952501,192.43407649439612,0.6509404308552786,3.64546507278314,21.739307212881343,23.691483154237122,26.737665431906347,0.09764106462829181,117.66496781520418,117.66496781520418,117.66496781520418,128.4988825220199,128.4988825220199,128.4988825220199,128.4988825220199,128.4988825220199,129.1642419860322,129.1642419860322,129.2073427946413,129.2073427946413,129.2073427946413,129.2073427946413,0.40695614914841377,23.557060735695767,0.10958593112041726,0.0,0.0,0.0,54.549290290375,95.32854249987452,127.07634678822939,0.3418431652846676
1906-06-03,0.0,0.0,0.29752066065599997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.396694214208,0.0,0.0,0.0,0.0,0.0,122.1522710454661,123.27258823674877,123.2966503910121,123.55141631521428,132.95569243760215,0.4339602872368523,5.013276267387183,9.998966145340429,29.89661787963099,38.79443461048771,43.60090783521251,51.996876189738074,61.03328779732927,65.21699406565739,72.7331427374547,76.59037064827218,80.34088395552709,83.98630527225083,0.28207418670395407,23.368253984079647,29.550917397490796,65.70521317965661,81.90752649294261,87.76230903853062,134.58731561534506,193.04596049940008,0.6509404308552786,3.652344131270507,21.782774451445622,23.740880201296626,26.79774454533313,0.09764106462829181,118.04750659540369,118.04750659540369,118.04750659540369,128.8814213022194,128.8814213022194,128.8814213022194,128.8814213022194,128.8814213022194,129.5467807662317,129.5467807662317,129.5898815748408,129.5898815748408,129.5898815748408,129.5898815748408,0.40695614914841377,23.557060735695767,0.10958593112041726,0.0,0.0,0.0,54.658543365999975,95.54383532537081,127.39767936359699,0.3418431652846676
1906-06-04,0.0,0.0,0.29752066065599997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.396694214208,0.0,0.0,0.0,0.0,0.0,122.40356271129357,123.52387990257625,123.54794205683957,123.95933898519063,133.3636151076048,0.4339602872368523,5.028659181672215,10.029731973910494,29.969910974214915,38.89541695078469,43.71724112187251,52.14078565520114,61.21050300245227,65.40947587492185,72.9530542188572,76.82547056720183,80.59107480464876,84.25145500775257,0.28207418670395407,23.451673731836436,29.634337145247585,65.8720526751702,82.13220483643309,88.00433036492271,134.99082368078606,193.65784450440404,0.6509404308552786,3.659956209418828,21.830873477998548,23.795540905694438,26.864225577196198,0.09764106462829181,118.4300453756032,118.4300453756032,118.4300453756032,129.26396008241892,129.26396008241892,129.26396008241892,129.26396008241892,129.26396008241892,129.92931954643123,129.92931954643123,129.97242035504033,129.97242035504033,129.97242035504033,129.97242035504033,0.40695614914841377,23.557060735695767,0.10958593112041726,0.0,0.0,0.0,54.76779644162495,95.7591281508671,127.71901193896458,0.3418431652846676
1906-06-05,0.0,0.0,0.29752066065599997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.396694214208,0.0,0.0,0.0,0.0,0.0,122.67632211674429,123.79663930802697,123.82070146229029,124.36726165518138,133.77153777760742,0.4339602872368523,5.044565169473908,10.061537443362447,30.039795611945173,38.99390918979262,43.8316140421032,52.283730852170194,61.38554435611201,65.60024034168923,73.17196939274733,77.05987800900668,80.84089398236398,84.51660474325428,0.28207418670395407,23.536428075113225,29.719091488524374,66.04156136172378,82.36047770902162,88.25022368309894,135.39099803205394,194.26972850940803,0.6509404308552786,3.6693728110669683,21.890374886666056,23.863159507223703,26.94646663962537,0.09764106462829181,118.81258415580271,118.81258415580271,118.81258415580271,129.64649886261842,129.64649886261842,129.64649886261842,129.64649886261842,129.64649886261842,130.31185832663073,130.31185832663073,130.35495913523982,130.35495913523982,130.35495913523982,130.35495913523982,0.40695614914841377,23.557060735695767,0.10958593112041726,0.0,0.0,0.0,54.87704951724993,95.97442097636338,128.04034451433216,0.3418431652846676
1906-06-06,0.0,0.0,0.29752066065599997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.396694214208,0.0,0.0,0.0,0.0,0.0,122.99143195422432,124.111749145507,124.13581129977032,124.77518432517864,134.17946044761007,0.4339602872368523,5.061102367441801,10.094606301819393,30.1043351852318,39.088182613283784,43.94238211889661,52.42416442971037,61.5563620809492,65.78748945211166,73.38869125017123,77.29283989940625,81.09000287248851,84.78175447875599,0.28207418670395407,23.62299386649548,29.80565727990663,66.21469294448829,82.5936294402809,88.50137246038364,135.78664752906252,194.88161251441198,0.6509404308552786,3.6798819188529115,21.95677959830911,23.938623161560844,27.03824924037597,0.09764106462829181,119.19512293600222,119.19512293600222,119.19512293600222,130.02903764281794,130.02903764281794,130.02903764281794,130.02903764281794,130.02903764281794,130.69439710683025,130.69439710683025,130.73749791543935,130.73749791543935,130.73749791543935,130.73749791543935,0.40695614914841377,23.557060735695767,0.10958593112041726,0.0,0.0,0.0,54.98630259287491,96.18971380185965,128.36167708969975,0.3418431652846676
1906-06-07,0.0,0.0,0.29752066065599997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.396694214208,0.0,0.0,0.0,0.0,0.0,123.35739669506393,124.4777138863466,124.50177604060993,125.18310699517886,134.58738311761272,0.4339602872368523,5.077674225914947,10.127750018765685,30.16730824776523,39.18098502106888,44.051756385154846,52.56336804122027,61.725395037794634,65.97309426743024,73.60412541074147,77.52484591844964,81.33858075000506,85.04690421425772,0.28207418670395407,23.709608406344483,29.89227181975563,66.3879220241863,82.82691246808628,88.7526626690308,136.1821752562524,195.49349651941594,0.6509404308552786,3.6903910266388547,22.02318430995217,24.014086815897986,27.130031841126563,0.09764106462829181,119.57766171620173,119.57766171620173,119.57766171620173,130.41157642301744,130.41157642301744,130.41157642301744,130.41157642301744,130.41157642301744,131.07693588702975,131.07693588702975,131.12003669563885,131.12003669563885,131.12003669563885,131.12003669563885,0.40695614914841377,23.557060735695767,0.10958593112041726,0.0,0.0,0.0,55.095555668499884,96.40500662735595,128.68300966506735,0.3418431652846676
