datetime,SLS_storage,SLS_tocs,SLS_available_storage,SLS_flood_storage,SLS_out,SLF_storage,SLF_tocs,SLF_available_storage,SLF_flood_storage,SLF_out,MIL_storage,MIL_tocs,MIL_available_storage,MIL_flood_storage,MIL_out,ISB_storage,ISB_tocs,ISB_available_storage,ISB_flood_storage,ISB_out
2001-02-11,1003.1128176476567,0.0,0.0,0.0,0.0,1016.7896157368648,0.0,0.0,0.0,0.0,296.54099813143216,451.3474576271186,899.9045854539554,-75.82915028591422,0.14363702455150368,80.56127885771517,245.0,250.9495136774466,-165.86682031343364,0.0297520660656
2001-02-12,1013.782127030823,0.0,0.0,0.0,0.0,1011.5564513606317,0.0,0.0,0.0,0.0,297.8269954386234,452.7881355932203,893.4729333900057,-77.00979373850193,0.3893355365344416,81.15925005092089,245.0,285.65822502682835,-165.23909705416233,0.0297520660656
2001-02-13,1014.8718768814831,0.0,0.0,0.0,0.0,1009.8129458674342,0.0,0.0,0.0,0.0,298.28961777610766,454.228813559322,971.3515536645941,-78.77631814141698,0.2397619830673152,81.60772828127267,245.0,298.5069026850259,-164.76086675774494,0.0297520660656
2001-02-14,1009.2154662550093,0.0,0.0,0.0,0.0,1013.4721835606339,0.0,0.0,0.0,0.0,299.25933806296365,455.6694915254237,954.2470765510282,-80.89154696436894,0.0694214874864,81.92378282574616,245.0,304.50529630076625,-164.41506014720585,0.0297520660656
2001-02-15,1008.794617760589,0.0,0.0,0.0,0.0,1013.8212637900073,0.0,0.0,0.0,0.0,300.01908351562696,457.1101694915254,946.0859562174883,-83.27073730355899,0.0694214874864,82.05961369003101,245.0,300.5035149094836,-164.24947721685538,0.0297520660656
2001-02-16,1009.0450344345339,0.0,0.0,0.0,0.0,1013.7905073373348,0.0,0.0,0.0,0.0,301.66693763208013,458.5508474576271,944.098063578692,-84.9146419549195,0.0694214874864,82.14655776830067,245.0,296.2494007853193,-164.13278107252012,0.0297520660656
2001-02-17,1009.5854588344713,0.0,0.0,0.0,0.0,1013.7116935004083,0.0,0.0,0.0,0.0,302.2650491759223,459.99152542372883,932.8343292807467,-87.41268184639351,0.0694214874864,82.40338112538612,245.0,294.31083909023664,-163.8462056493691,0.0297520660656
2001-02-18,1009.4625622549296,0.0,0.0,0.0,0.0,1013.6251830720066,0.0,0.0,0.0,0.0,303.1780462440342,461.43220338983053,918.8958716666709,-89.37031326406547,0.0694214874864,82.43602756360383,245.0,291.5173443316095,-163.78380714508577,0.0297520660656
2001-02-19,1007.7655192667274,0.0,0.0,0.0,0.0,1013.5468190521634,0.0,0.0,0.0,0.0,304.10642470469406,462.8728813559322,923.362615329334,-91.02015017058984,0.0694214874864,82.40329576037234,245.0,293.2487565405474,-163.78678688225168,0.0297520660656
2001-02-20,1007.7735442309685,0.0,0.0,0.0,0.0,1013.4673870798767,0.0,0.0,0.0,0.0,305.085887037186,464.3135593220339,955.4925230632967,-92.83616468245869,0.09553785107878368,82.66869804565802,245.0,314.36857142420564,-163.4916325309004,0.0297520660656
