datetime,PAR_fnf,CNS_fnf,DNP_fnf,FOL_fnf,ISB_fnf,KWH_fnf,EXC_fnf,MIL_fnf,yuba_fnf,NHG_fnf,NML_fnf,ORO_fnf,PFT_fnf,SHA_fnf,SUC_fnf,YRS_fnf,ORIG_PAR_fnf,ORIG_CNS_fnf,ORIG_DNP_fnf,ORIG_FOL_fnf,ORIG_ISB_fnf,ORIG_KWH_fnf,ORIG_EXC_fnf,ORIG_MIL_fnf,ORIG_yuba_fnf,ORIG_NHG_fnf,ORIG_NML_fnf,ORIG_ORO_fnf,ORIG_PFT_fnf,ORIG_SHA_fnf,ORIG_SUC_fnf,ORIG_YRS_fnf
11/21/2010,9.835544472,18.12865437,30.60941666,46.9105018,12.84498528,8.4313318,16.7496397,20.63637957,18.41815649,67.45879635,15.6404962,109.6737422,21.51672403,234.5796607,29.69755479,48.40794875,14.22462807,18.12865437,37.8028698,66.5850618,7.909813947,10.2459293,22.60178996,26.1325006,18.41815649,16.40467244,23.58349172,97.3415713,29.50767257,107.0725046,8.017939479,62.48450729
11/22/2010,7.703244014,12.84177696,23.38014291,31.73597369,14.14654777,7.119521113,10.75333527,18.67833177,12.09068199,29.86031936,11.15495964,79.39870994,19.22995962,206.8645595,24.13551875,31.15701087,11.14079463,12.84177696,28.87465998,45.046241,8.711303162,8.651789741,14.510439,23.6529627,12.09068199,7.261451205,16.81998416,70.47078936,26.37164242,94.42210991,6.516264723,40.21716522
11/23/2010,7.674400804,18.60026887,22.81555821,45.3400243,16.83927864,5.29234914,10.26785434,16.82960714,17.42756364,34.41130817,11.77687787,95.65487866,16.75016327,278.9618111,16.1926856,45.33701979,11.09908022,18.60026887,28.17739344,64.35591614,10.36946,6.431372458,13.85533607,21.31186419,17.42756364,8.368163521,17.75774235,84.89904698,22.97089151,127.3304758,4.371806839,58.5205822
11/24/2010,7.155228113,15.04010534,20.57786017,31.41801285,14.86782999,4.635973576,9.556686293,16.5409539,11.95342968,25.22167678,10.61915225,65.87311822,15.67524222,206.0100626,13.40820227,28.63995905,10.3482282,15.04010534,25.4138188,44.59492538,9.155461562,5.633731257,12.89569329,20.94633345,11.95342968,6.13342319,16.01206803,58.46607133,21.49676291,94.03207982,3.620033875,36.96817932
11/25/2010,5.485259878,9.20388361,18.23471111,21.50752204,12.13897511,4.232760763,10.06502297,15.8261753,7.516947229,14.969243,9.096149899,53.53233441,14.96420843,182.9025252,12.2304311,19.09004501,7.933041415,9.20388361,22.52001133,30.52791229,7.475059919,5.143738682,13.58163753,20.04118669,7.516947229,3.640229908,13.7156119,47.51293648,20.52166316,83.48478046,3.302051535,24.64124359
11/26/2010,5.13242855,9.988627645,19.42900606,25.00432755,12.72056304,4.336676596,8.367498607,15.34801374,6.646616817,12.46124639,9.952229037,47.83813016,14.65353199,171.1237132,14.76282357,15.81036052,7.422760115,9.988627645,23.99497496,35.49130005,7.833195974,5.270019358,11.29101577,19.43567557,6.646616817,3.03033372,15.00644916,42.4590122,20.09560672,78.10841111,3.985763365,20.40785889
11/27/2010,8.031616957,9.662275947,19.3997634,24.18332879,12.82907989,4.348265835,7.964989664,14.61808987,9.585109536,21.30846065,9.962898103,51.81000367,16.62175813,170.1374143,11.85229848,20.1193673,11.61570306,9.662275947,23.95886005,34.32596924,7.900019569,5.284102841,10.74787438,18.51134988,9.585109536,5.181804835,15.02253649,45.98427176,22.79479886,77.65822078,3.199960825,25.96988274
11/28/2010,6.547526738,9.941758772,19.12162895,23.03953519,11.38531511,4.796619861,8.409201781,14.8229893,8.337024365,23.16929786,9.310904045,53.92818306,15.41995333,165.2277872,12.59610029,20.09453002,9.469341823,9.941758772,23.61536182,32.7024614,7.010963603,5.828951955,11.3472896,18.77082051,8.337024365,5.634324397,14.03942852,47.86427427,21.14666403,75.41725037,3.400777286,25.93782303
11/29/2010,5.624147147,7.14622755,17.95976842,21.05056827,11.35091117,4.520840354,8.191065103,14.5596529,6.285453747,16.94628801,8.348223463,44.31247138,14.46240075,155.5891542,12.30533162,17.42834215,8.133906731,7.14622755,22.18045495,29.87930923,6.989777995,5.493818977,11.05293823,18.43734929,6.285453747,4.121008955,12.58785248,39.32979313,19.83349256,71.01775311,3.322273665,22.49633377
11/30/2010,5.376154111,5.845315857,17.0078071,17.56757367,12.75522056,4.124695487,8.545651104,14.80898442,5.528575922,25.71308828,7.952270827,39.44212195,14.47510056,164.8012888,11.04816267,12.92093882,7.775247511,5.845315857,21.00477524,24.93552475,7.854537727,5.012415517,11.5314129,18.75308568,5.528575922,6.252924947,11.99081607,35.00708601,19.85090886,75.22257769,2.982854996,16.67822159
12/1/2010,9.572623038,5.980290438,32.91822228,23.66418725,8.273305459,4.459835528,20.54200169,28.71138412,4.988068724,7.997249651,18.87628038,40.50751147,25.07744532,112.0345367,2.176692345,14.38986801,7.79078186,5.980290438,20.90890935,23.36066437,9.634184621,4.975893584,12.79469132,19.67184833,4.988068724,3.424541321,11.6414633,40.55428122,18.89284402,80.2078592,2.855051104,14.38049744
12/2/2010,12.39274563,9.574851821,39.59895065,35.16685847,10.20494694,6.273673505,20.11948844,28.17717256,8.522095026,6.188826183,20.61676672,56.9337158,26.87230397,265.7487692,2.79446985,24.83362202,10.08596886,9.574851821,25.15235672,34.71579941,11.88356254,6.999615019,12.53152677,19.30582875,8.522095026,2.650147478,12.71486375,56.99945116,20.2450545,190.255081,3.665356865,24.81745056
12/3/2010,20.36426056,40.74727687,42.54211694,187.7737259,13.79276964,6.808470024,20.26782862,31.41960365,59.49386696,6.356234435,25.17148163,177.4756307,30.22108594,223.6663704,5.281208518,163.5736743,16.57367172,40.74727687,27.0217893,185.3652924,16.06154757,7.5962941,12.62392121,21.52740791,59.49386696,2.721834183,15.52386772,177.6805431,22.76795963,160.1274149,6.927079172,163.4671564
12/4/2010,29.63196836,32.23252653,67.47030892,124.0430601,15.40115095,9.429283512,36.15708016,43.70315057,45.68530239,10.53284645,40.97210155,154.5336774,37.79870525,247.0872714,4.820534244,113.6687103,24.11629505,32.23252653,42.85561234,122.4520523,17.93449213,10.52036808,22.52062319,29.94358426,45.68530239,4.510321607,25.26849607,154.7121011,28.47678594,176.8949259,6.322837329,113.5946901
12/5/2010,39.66531903,39.87683817,83.1261713,138.3464806,15.36757669,8.660064865,43.84623202,53.23499684,52.46524013,14.82089301,55.946242,207.330086,44.97733323,375.5809623,4.41605651,123.6195012,32.28204503,39.87683817,52.79986159,136.5720135,17.89539523,9.662141334,27.30985094,36.47440957,52.46524013,6.34652696,34.50341434,207.5694682,33.88502019,268.8862365,5.792305486,123.5390012
12/6/2010,67.78158775,48.34073839,158.1799816,185.3474387,18.03316291,14.11156943,86.50203599,88.42305062,87.33592239,36.86424379,95.80106126,349.4017871,63.42244641,620.7076561,5.792292219,195.8294702,55.16477168,48.34073839,100.4723423,182.9701254,20.99944474,15.74445231,53.87823765,60.58380305,87.33592239,15.78581783,59.08285513,349.8052045,47.78119828,444.377544,7.597440369,195.7019476
12/7/2010,37.1400506,28.03485043,97.44491839,110.3201454,15.79962526,10.36850121,44.42671744,59.42208095,46.61437764,19.2364188,59.15521175,195.0577955,49.09527016,453.8415066,6.288540733,100.5261115,30.22682825,28.03485043,61.89480549,108.9051512,18.39851163,11.56826487,27.67140927,40.71354272,46.61437764,8.237320822,36.48246439,195.2830082,36.98739123,324.9145908,8.248343042,100.4606497
12/8/2010,30.14697967,21.73179572,74.9442564,78.06302746,16.01418482,8.763212643,36.10351629,54.51094999,32.24087135,13.38252245,49.44834767,189.3809511,41.98168725,786.8763084,5.308420227,68.91274378,24.53544252,21.73179572,47.60289453,77.06177124,18.64836417,9.777224584,22.48726066,37.34863969,32.24087135,5.730595282,30.49600415,189.5996093,31.62816063,563.3411445,6.962771318,68.86786835
12/9/2010,35.65012535,28.50909499,74.60598148,130.8027349,16.38535711,8.269919463,31.40288967,49.14824375,81.16701862,16.3266067,54.52613079,395.0107984,41.1158361,863.7507024,4.243829325,147.0349835,29.01423662,28.50909499,47.38802996,129.1250258,19.08059073,9.22685129,19.55945121,33.67433603,81.16701862,6.991295973,33.62759706,395.4668757,30.97584575,618.3771249,5.566404286,146.9392355
12/10/2010,56.88867546,47.33169117,95.56962535,317.6728788,15.38802548,8.102610556,34.61044517,49.78279221,214.4971264,19.47220839,75.66109358,702.1315745,38.11558031,1305.766409,3.636102145,398.1095478,46.29945826,47.33169117,60.70366182,313.5983258,17.91920764,9.040182677,21.55729364,34.10910229,214.4971264,8.33828943,46.66204499,702.9422518,28.71551325,934.825379,4.769280999,397.850302
12/11/2010,46.10012599,33.50727012,90.69897627,162.2615274,15.1185603,8.606750849,35.71650632,51.23681089,74.59333208,15.69264699,67.27864023,319.7347286,36.87480191,689.594748,3.521690689,155.6549472,37.51908164,33.50727012,57.60993582,160.1803198,17.60541804,9.602658228,22.24620951,35.10533552,74.59333208,6.719824988,41.49238121,320.1038926,27.78073571,493.6952484,4.619213602,155.5535859
12/12/2010,42.07280397,29.94241628,81.586921,127.4073217,17.59653529,10.40863737,35.24572125,52.70464542,60.48977522,11.1274998,67.63950421,269.4964097,40.16883058,725.9421681,3.986459153,114.7907852,34.24140245,29.94241628,51.82216466,125.773163,20.49099607,11.61304528,21.95297861,36.1110348,60.48977522,4.764961023,41.71493484,269.8075688,30.2623908,519.7171238,5.228825576,114.7160344
12/13/2010,38.6844458,22.00405458,79.20559141,121.0893658,18.32779478,10.85432522,33.93786198,54.63125493,60.42050954,8.399308112,64.23576097,268.0602183,38.58778937,765.1022041,3.913055607,110.2228874,31.48375084,22.00405458,50.30959803,119.5362428,21.34254071,12.11030472,21.13837174,37.43106764,60.42050954,3.596708738,39.61576322,268.3697192,29.07126608,547.7526095,5.132546065,110.1511111
12/14/2010,38.93961032,28.70564613,76.54910527,234.8212323,17.91961784,10.71845938,32.98118139,51.49523323,132.8227972,9.249624815,63.02281067,611.1862604,36.96827236,1318.448746,3.723653537,240.1761643,31.69141922,28.70564613,48.62225819,231.8093555,20.8672226,11.95871752,20.54249832,35.28239578,132.8227972,3.960827005,38.86770714,611.8919327,27.85115447,943.904928,4.884117484,240.0197635
12/15/2010,40.08969123,31.29676182,75.01398631,175.5467899,16.68341006,10.07295237,32.71137572,48.06617719,73.73877955,12.26366412,64.2891117,352.4718856,34.11030573,715.0405282,3.421802358,149.6630472,32.62742489,31.29676182,47.64718539,173.2951822,19.42767053,11.23851738,20.37444847,32.93294895,73.73877955,5.251483494,39.64866592,352.8788477,25.69801977,511.9124127,4.488195413,149.5655878
12/16/2010,26.20388062,18.68891026,58.81167374,100.1143673,14.96039369,8.492424144,28.46474397,43.4983178,45.76369242,8.625460061,45.33788067,219.6845128,31.97379862,473.9921656,2.9478947,92.49032876,21.3263091,18.68891026,37.35584335,98.83027496,17.42123454,9.475102511,17.72941206,29.80324135,45.76369242,3.693550368,27.96097872,219.9381593,24.08841819,339.3408674,3.866596047,92.43009979
12/17/2010,30.63559176,28.53523835,64.95916239,188.5848178,14.31041152,9.379272199,29.59264571,46.49180292,71.19778702,19.97258712,48.44091914,243.8748438,34.09610246,393.3472374,3.304424246,169.7308758,24.93310471,28.53523835,41.26058893,186.165981,16.66433656,10.46456984,18.43193146,31.85425307,71.19778702,8.552559051,29.87469836,244.1564204,25.68731931,281.605483,4.334236812,169.6203484
12/18/2010,112.5968157,120.3299133,279.1057105,490.0382796,33.48515744,35.4718022,104.1720849,100.2449689,194.036404,120.8567273,169.7785789,671.931948,83.80110661,901.091623,30.98846392,474.8924724,91.63812528,120.3299133,177.2816269,483.7529242,38.99314372,39.57632784,64.88411844,68.68369061,194.036404,51.75264929,104.7065977,672.7077569,63.13407189,645.110268,40.6459132,474.5832262
12/19/2010,234.967001,216.4831698,598.7745012,739.0127901,106.9942713,134.6937261,313.506713,334.0775023,279.8783969,270.2412818,370.9845957,823.2928548,266.9781396,995.4092075,128.2059137,659.4846197,191.2304122,216.4831698,380.3280037,729.5340244,124.5937997,150.2794539,195.2692673,228.896034,279.8783969,115.7213388,228.7952642,824.2434242,201.1359723,712.6341919,168.1608502,659.0551685
12/20/2010,117.6582057,120.7799099,295.8201994,462.4850302,98.3794199,82.33106821,169.8373039,202.9065024,188.7292062,135.2943787,185.4253501,571.2563049,163.0660223,912.1629707,79.15127342,428.0475677,95.75739179,120.7799099,187.8982917,456.5530797,114.5618881,91.85778971,105.7840375,139.023111,188.7292062,57.93506652,114.3563438,571.9158743,122.8506686,653.0364765,103.8184983,427.7688265
12/21/2010,54.12219466,52.59554222,154.5042276,242.4219041,50.77134831,36.2373244,88.04520458,109.716603,120.0096362,59.21171955,92.8336403,421.2873027,87.03242117,875.9691749,29.43149244,255.4272133,44.04792821,52.59554222,98.13758659,239.3125392,59.12274671,40.43043042,54.83940814,75.17326103,120.0096362,25.35533954,57.25277412,421.7737187,65.56847943,627.1245839,38.60371686,255.2608811
12/22/2010,111.4152227,94.04456845,399.4875129,367.216428,60.41740255,72.84641377,249.784859,303.6853974,169.4770748,154.7804626,213.0600153,577.0744018,218.2844642,952.2219976,46.51972458,399.509067,90.67647316,94.04456845,253.7454217,362.5064168,70.35548408,81.2756436,155.5797831,208.0726256,169.4770748,66.27929762,131.399317,577.7406887,164.4511345,681.7155685,61.01743836,399.2489099
12/23/2010,62.4160779,59.5021151,179.5220052,242.0616259,49.34767697,42.39765977,108.0925921,145.1274938,110.7981917,71.66757857,107.0907484,359.2208917,106.8046114,633.5140247,36.97063759,248.9480481,50.79799398,59.5021151,114.0283124,238.956882,57.46489512,47.30359268,67.3260265,99.43533323,110.7981917,30.68912375,66.04548105,359.6356462,80.46445074,453.5458901,48.49241092,248.7859351
12/24/2010,42.9136944,39.14453498,112.4797178,175.4524218,35.68032983,24.09827088,62.91755298,83.44206012,80.53266288,39.61102765,68.70860059,264.6938916,63.51449543,527.2954322,18.01797628,179.1351079,34.92577014,39.14453498,71.44456959,173.2020245,41.54940085,26.88673847,39.18852121,57.17103516,80.53266288,16.96203156,42.3742727,264.9995057,47.85054617,377.5017866,23.63321724,179.0184565
12/25/2010,44.55342068,42.62317303,105.1432224,175.3035853,30.18220224,19.00773778,55.44027395,71.19488158,78.81315294,42.4341055,63.86012819,257.412678,53.46333255,699.7131189,13.44976861,187.8395326,36.26027895,42.62317303,66.78459384,173.055097,35.14688417,21.20716781,34.53125954,48.77977692,78.81315294,18.17091551,39.38410131,257.7098853,40.27820177,500.939201,17.64134321,187.717213
12/26/2010,67.6595593,71.50012962,166.9469911,269.0425851,35.29673609,40.74564123,101.8403373,111.9122525,113.4979846,91.99498647,101.8537233,395.1056992,92.34186489,916.8211024,30.46780984,278.5453083,55.06545752,71.50012962,106.0409482,265.5917766,41.10270963,45.46041519,63.43177742,76.67762893,113.4979846,39.39362234,62.81567969,395.5618861,69.56850777,656.37133,39.96299904,278.3639218
12/27/2010,45.42377612,46.017086,110.0441479,194.1782557,29.90838261,24.82015447,59.71575471,76.5050093,94.84368368,46.05313785,67.43486725,308.4776251,62.41293958,675.8653473,17.07268523,223.6437717,36.96862705,46.017086,69.89755077,191.6876761,34.82802384,27.69215291,37.1942647,52.41805596,94.84368368,19.72063902,41.58873023,308.8337917,47.0206561,483.8660844,22.39332946,223.4981367
12/28/2010,47.84964537,53.85070906,106.4616636,236.0494654,27.12310066,18.60434333,55.86393023,66.34083035,92.42758483,56.13848928,68.11389696,336.7690094,51.47791369,927.2146144,13.134118,251.1693176,38.94294674,53.85070906,67.62203789,233.021835,31.5845898,20.75709564,34.79513603,45.45398255,92.42758483,24.0393366,42.00750444,337.1578411,38.78242705,663.8122618,17.22732116,251.0057581
12/29/2010,318.6670917,375.272605,693.3434261,1239.896707,206.7293814,179.4814675,432.4673991,379.441019,299.4999545,518.4847533,423.5642869,921.4947129,302.8842264,1027.063485,204.7566776,924.4044827,259.3506281,375.272605,440.3960433,1223.993477,240.734376,200.2496902,269.364542,259.9772322,299.4999545,222.0228878,261.2224444,922.5586656,228.1868975,735.296149,268.5683991,923.8025178
12/30/2010,73.74442522,80.73262801,182.3024383,290.4915815,81.32779775,52.98691204,111.3171967,128.5617728,93.36312587,88.74728714,108.7167299,318.5502036,107.0859561,619.2309589,43.89093187,252.6350854,60.01769087,80.73262801,115.7943805,286.7656627,94.70543814,59.11815223,69.33448804,88.08518898,93.36312587,38.00290915,67.04826355,318.9179999,80.67641022,443.3203457,57.56939136,252.4705714
12/31/2010,52.82056701,56.29461272,125.8695241,221.7902792,48.02523813,30.18718145,74.53834069,86.51139127,75.26964774,56.76367859,76.57364236,250.0934927,69.44066508,509.6248029,22.2089892,198.7324699,42.9885846,56.29461272,79.94947135,218.9455408,55.92492782,33.6802112,46.42658855,59.27401343,75.26964774,24.30705197,47.22483612,250.3822493,52.31520345,364.8510149,29.13034507,198.6030569
1/1/2011,32.18141134,53.95785108,88.36015929,199.5698944,35.25234908,25.52383912,47.88982947,67.11480492,72.56405799,41.6416474,44.70545258,284.6044527,61.88561458,617.5978264,14.6304119,214.590224,40.53399178,53.95785108,72.58743216,218.2735043,42.63671093,27.24354445,41.49297071,51.05657066,72.56405799,23.94957071,44.27471021,247.7707502,44.40060103,329.0324724,22.31605099,209.8611024
1/2/2011,55.53540685,91.93918844,175.4840512,301.1415721,29.89938134,41.81057514,109.9674875,129.0144212,110.2367311,119.9115837,94.48332687,401.6753503,122.429427,652.2527745,21.41288152,308.7603585,69.94944072,91.93918844,144.1592768,329.3644386,36.1624491,44.62762271,95.27863824,98.14576559,110.2367311,68.96535398,93.57296874,349.6902523,87.83850946,347.4953017,32.66148344,301.9559232
1/3/2011,41.20783083,65.36701713,133.2166302,215.939423,26.78741331,45.35141629,92.98488478,111.1688566,75.55217768,65.31879115,60.93970683,303.9247248,123.1673491,574.9023155,22.65700692,221.1519107,51.90318904,65.36701713,109.4368003,236.1771785,32.39861251,48.40703312,80.56447774,84.5700228,75.55217768,37.56712582,60.35254548,264.5905795,88.36794081,306.2859391,34.55917204,216.2781832
1/4/2011,32.79624447,51.19265645,105.5639524,170.6933572,24.557893,29.64492457,67.15247427,82.72581477,62.34616348,46.25544165,48.97596551,239.5759063,75.67754376,534.5093011,15.4956322,175.4716062,41.30840285,51.19265645,86.72026278,186.6906697,29.70207128,31.64229395,58.18261787,62.93240981,62.34616348,26.60312547,48.50407624,208.569829,54.29579152,284.7660878,23.63578829,171.6045774
1/5/2011,28.6573551,44.35652961,87.10765636,151.8229976,23.83142374,23.66163603,51.69139687,64.95566776,55.9423499,37.33998918,41.91854317,218.1391942,59.67977854,499.5449348,12.40053141,153.3045981,36.09527823,44.35652961,71.55850722,166.0517876,28.82342742,25.25587275,44.78674574,49.41403979,55.9423499,21.47553632,41.514653,189.9074708,42.81799663,266.1384123,18.91477104,149.926084
1/6/2011,26.92285437,41.0502197,81.12230469,143.8623319,23.5158048,20.64210808,46.37090406,59.86474789,52.2691784,33.21370212,39.28140573,201.4721258,56.33004676,486.9201672,11.46939557,140.2302596,33.91059349,41.0502197,66.64157054,157.3450516,28.44169532,22.03289977,40.17693496,45.54119966,52.2691784,19.10236403,38.9029247,175.3974658,40.41469006,259.4124196,17.49449149,137.1398767
1/7/2011,28.46734891,41.55752503,79.06714242,135.1119969,25.50662333,19.1915922,44.45814591,55.92470866,52.66159806,31.9830805,38.09951919,184.6709623,52.19636466,478.9161748,10.53492913,134.8363784,35.85595655,41.55752503,64.95326494,147.7746387,30.84953356,20.4846533,38.51967247,42.54387453,52.66159806,18.39459041,37.73242578,160.7707203,37.44892861,255.1481989,16.0691317,131.8648654
1/8/2011,26.61224804,39.17853583,80.35921047,130.9062056,26.03361055,18.55631565,43.68666759,53.65899685,49.44407395,29.82417776,38.29017486,180.2945916,49.13054806,466.819118,9.634816328,129.1585052,33.5193703,39.17853583,66.01469243,143.1746823,31.48690957,19.80657408,37.85124396,40.82026861,49.44407395,17.15292979,37.92124446,156.9607425,35.2493205,248.7033503,14.69617219,126.3121207
1/9/2011,26.15236463,36.68696665,78.04815794,125.0677398,23.73110296,17.57940719,41.26664407,51.67288241,46.68829226,28.00967799,37.07190751,171.2807967,46.90176627,439.1386543,9.121933332,121.0672382,32.94012564,36.68696665,64.11617425,136.7890379,28.7020923,18.76384501,35.75447381,39.30936215,46.68829226,16.10934738,36.71471526,149.1135191,33.65025339,233.9562592,13.91386181,118.3991684
1/10/2011,24.2928279,34.19135748,72.45567494,117.7496876,21.23757275,16.87748345,38.90683447,50.0028615,41.79944306,26.33882115,34.41579992,155.8862785,45.02811861,410.0850685,8.593326784,110.2956409,30.59795222,34.19135748,59.52197723,128.7851408,25.68623862,18.01462815,33.70987454,38.03891905,41.79944306,15.14837906,34.08419958,135.7113699,32.30598166,218.4776212,13.10756799,107.8649547
1/11/2011,24.01186371,33.42156583,68.85447788,113.8650932,19.70895921,16.7447868,36.15692668,47.20426605,40.88194355,24.93561895,32.52054269,153.9598915,43.17929256,399.8775075,8.100967279,112.4440554,30.24406469,33.42156583,56.56361173,124.5364838,23.83742413,17.87299087,31.32728423,35.90992998,40.88194355,14.3413483,32.20720338,134.0342973,30.9795185,213.0394236,12.35656249,109.9660226
1/12/2011,25.38892627,38.48844229,74.04833546,132.4819944,19.20585263,16.96830358,36.76104247,48.28459343,42.43440217,25.38362345,33.93106656,170.1840277,43.64967278,413.0282967,7.769536556,128.5156246,31.97853935,38.48844229,60.83033994,144.8981534,23.22893107,18.11156741,31.85070557,36.73177266,42.43440217,14.59901139,33.60413668,148.1586947,31.31699862,220.0456605,11.85102478,125.6834079
1/13/2011,24.70460367,37.34573541,75.89567674,136.762242,21.29874235,16.86360001,37.81314778,52.17594561,68.11593124,24.12132657,34.59315839,253.6861994,46.70950454,708.0265925,8.033249167,165.4041388,31.11660305,37.34573541,62.34792163,149.5795441,25.76022151,17.99980929,32.76227647,39.69205985,68.11593124,13.87302022,34.25984918,220.8539583,33.51231283,377.2094562,12.25327074,161.758976
1/14/2011,25.53073555,40.60563953,79.62692859,146.8783725,23.87947683,17.18395136,38.47121396,56.02993512,70.53345325,23.99321428,37.33597022,264.7625176,49.95403031,773.851246,8.320654823,167.259018,32.15715477,40.60563953,65.4131265,160.6437543,28.88154627,18.34174477,33.33244181,42.62392396,70.53345325,13.79933835,36.97623369,230.4967719,35.84013805,412.278311,12.69165616,163.5729776
1/15/2011,30.2433387,41.24149934,93.4721626,161.3526846,29.34536022,18.78991608,44.26919884,70.13438892,76.15147709,23.71822999,50.47522897,289.8814597,53.188107,881.180415,9.015187164,164.9924262,38.09289871,41.24149934,76.7869175,176.474593,35.49237636,20.05591367,38.35596391,53.35367343,76.15147709,13.64118525,49.98889411,252.3648033,38.16046644,469.4591823,13.75103981,161.3563367
1/16/2011,34.44458663,42.31982307,106.4161519,173.3261568,38.18752492,21.54941966,49.7284157,84.11440581,81.24093773,23.31471207,56.22014004,350.9864823,58.34700766,1148.870652,10.47578777,170.0014934,43.38456684,42.31982307,87.42034041,189.5702142,46.18672241,23.00134277,43.08596875,63.9887594,81.24093773,13.40910795,55.67845228,305.5615722,41.86178365,612.0742902,15.97892224,166.2550145
1/17/2011,40.65571824,45.09094382,131.1666723,180.3344378,44.37034222,24.24832005,58.77072414,91.06842646,82.18467139,23.41773434,63.85083947,450.1442284,64.31811464,1507.460562,11.59660393,172.9052342,51.20777742,45.09094382,107.7527701,197.2353085,53.66466363,25.88208545,50.9204556,69.27892521,82.18467139,13.46835967,63.23562901,391.8862551,46.14582834,803.1172627,17.68852487,169.0947629
1/18/2011,35.51007472,40.57033159,108.460972,161.1431572,47.64409418,24.98808481,51.5691393,87.77226299,71.22656704,21.85067113,55.36022865,379.6281361,65.32797529,1047.746831,12.30666327,151.7119447,44.72659889,40.57033159,89.10015004,176.2454288,57.62417326,26.67169293,44.68081866,66.77141881,71.22656704,12.5670867,54.82682624,330.4964036,46.87036538,558.1993907,18.77159215,148.3685294
1/19/2011,30.64742932,35.46408582,92.01516511,143.3784718,45.72911059,23.59702614,45.4432873,76.94632678,60.22644267,21.04925858,47.42314029,314.3906583,63.05463741,932.9557382,11.6150074,131.9559784,38.60186973,35.46408582,75.5900013,156.8158443,55.30805522,25.18690968,39.37322412,58.53575191,60.22644267,12.10616626,46.96621267,273.7020047,45.23933095,497.0430919,17.71659604,129.0479434
1/20/2011,27.60174906,31.87289335,85.24433381,128.6731152,41.14208711,21.9661493,41.77863925,69.58695151,53.91941993,20.4740278,42.49884886,267.7057062,59.21202888,801.2928245,10.4908501,119.5277698,34.76569308,31.87289335,70.027797,140.7323076,49.76018113,23.44615017,36.1980795,52.93721871,53.91941993,11.77533088,42.08936738,233.059051,42.48240384,426.8981332,16.00189711,116.8936267
1/21/2011,29.53640215,31.53777806,86.72839003,135.8571552,36.41931,20.679732,40.39343934,67.067674,61.00415747,19.4952962,44.76398601,253.9980393,57.37567707,793.0498802,9.560013261,130.3979413,37.20247908,31.53777806,71.24694182,148.5896329,44.04811689,22.07305865,34.99790694,51.02071653,61.00415747,11.21242804,44.33267966,221.1254397,41.16489048,422.5066081,14.58207362,127.5242422
1/22/2011,29.22008804,32.00260302,94.32988137,136.0248484,37.50036983,21.33295825,42.26829639,70.20095536,66.34652331,19.21068849,48.41268059,269.8021393,58.88996529,862.4091072,9.572040755,137.3985285,36.80406667,32.00260302,77.49152921,148.7730423,45.35562793,22.77029696,36.62233095,53.40431284,66.34652331,11.04874017,47.94621863,234.8841623,42.25133533,459.4585483,14.60041939,134.3705511
1/23/2011,25.67340157,28.92574374,90.3648017,120.2170123,37.12964349,20.20476572,41.37362794,69.26706553,58.32917905,18.0463541,44.70022258,252.441968,59.25402164,779.1914515,9.638708405,121.626194,32.33684928,28.92574374,74.23423595,131.4837021,44.90724499,21.56609084,35.84716737,52.6938703,58.32917905,10.37909066,44.2695306,219.7707562,42.51253207,415.123368,14.70210885,118.945806
1/24/2011,24.06474288,27.87885797,87.50301423,113.8916286,33.86360553,17.82556784,41.18707254,66.76518249,61.16892447,17.3231425,43.10266046,248.6087598,58.00789124,774.6482648,9.105927406,123.2568367,30.31066848,27.87885797,71.88329175,124.565506,40.95706521,19.02659108,35.68553101,50.7906007,61.16892447,9.963146324,42.68736118,216.4336444,41.61848037,412.7029321,13.88944766,120.5405127
1/25/2011,25.09181961,28.30106748,91.1092729,118.1205751,34.57237905,17.2718676,43.0520928,72.70087212,68.98625542,17.13550953,46.89656827,266.639936,60.11119172,796.5202315,9.13938845,135.6349355,31.60431962,28.30106748,74.84581534,129.1907877,41.81430657,18.4355845,37.30143217,55.30608662,68.98625542,9.855232027,46.44471424,232.1312135,43.12751936,424.3554784,13.94048644,132.645824
1/26/2011,25.25837604,27.70460154,90.26407019,116.2165174,36.35681895,17.12989583,43.02317238,73.78546129,71.42888013,16.98315531,48.04566933,268.3391435,60.78101975,782.7527289,9.846283344,138.7512675,31.81410523,27.70460154,74.15148551,127.1082825,43.97253575,18.28404717,37.27637478,56.1311714,71.42888013,9.767607776,47.58274357,233.6105084,43.60809578,417.0206802,15.01872693,135.6934785
1/27/2011,25.51806874,26.68192914,91.28377201,119.2194259,35.83738092,16.89847849,42.66758732,73.05277432,74.45140066,16.46320562,49.60465182,268.786701,58.66543354,802.1284793,10.35318575,142.8411799,32.14120033,26.68192914,74.9891655,130.3926224,43.34429026,18.03703776,36.9682868,55.57379089,74.45140066,9.468566489,49.12670508,234.0001427,42.09024224,427.3433381,15.791915,139.6932578
1/28/2011,25.47400437,25.61872807,90.26887685,117.8808187,38.20793889,17.01791179,42.93287346,74.78420003,68.00330069,15.65249303,49.72708629,270.6752297,58.57514351,771.0445377,10.51967552,133.8256251,32.08569919,25.61872807,74.15543416,128.9285614,46.21141253,18.16451805,37.19813749,56.89094676,68.00330069,9.002297268,49.24795988,235.6442567,42.02546254,410.7830043,16.04586507,130.876387
