datetime,DNP_fnf,DNP_precip,DNP_snow,EXC_fnf,EXC_precip,EXC_snow,FOL_fnf,FOL_precip,FOL_snow,ISB_fnf,ISB_precip,ISB_snow,KWH_fnf,KWH_precip,KWH_snow,MIL_fnf,MIL_precip,MIL_snow,NML_fnf,NML_precip,NML_snow,ORO_fnf,ORO_precip,ORO_snow,PFT_fnf,PFT_precip,PFT_snow,SHA_fnf,SHA_precip,SHA_snow,SUC_fnf,SUC_precip,SUC_snow,YRS_fnf,YRS_precip,YRS_snow
2039-10-11,78.24618645915986,0.0,0.0,42.32774679164887,0.0,0.0,237.88332961235048,0.0,4.3472235360109135e-12,36.487112083625796,0.0,0.0,13.94117090892792,0.0,0.0,145.50812655944824,0.0,0.0,38.09012566709519,0.0,0.0,485.26636020126347,0.0,1.8277460100968312e-10,83.83485443801881,0.0,0.0,1556.5419839172364,0.0,1.3288700984048774e-07,2.910378550386429,0.0,0.0,232.88420950355533,0.0,3.285400076991074e-11
2039-10-12,73.58855537624359,0.004474818706512451,0.0,40.22118803329468,0.005953013896942139,0.0,210.44521745452883,0.0011548995971679688,4.3472235360109135e-12,36.7345446641922,0.007950037717819214,0.0,13.318031302142144,0.0,0.0,135.59242788677216,0.0,0.0,36.221680686664584,0.005111336708068848,0.0,422.48177911376956,0.022756576538085938,1.8277460100968312e-10,79.87161610507965,0.0,0.0,3880.06030378418,12.536256790161133,1.3288700984048774e-07,2.8178794139385226,0.0,0.0,196.13103558425905,0.14107894897460938,3.285400076991074e-11
2039-10-13,485.045781804657,8.420361518859863,0.0,158.93660466957093,4.250126838684082,0.0,3693.536218908692,10.814821243286133,4.3472235360109135e-12,34.44188123388291,0.00199754536151886,2.0602711003903096e-07,17.974106119966507,0.564690113067627,0.0,484.37633104705816,4.829051971435547,0.0,438.47992540283207,14.216943740844727,0.0,19136.950953808595,40.14338684082031,1.8277460100968312e-10,129.28487607536317,3.657979965209961,3.7140996056450604e-08,4191.266093536377,0.8610706329345703,1.3288700984048774e-07,4.38546474262476,1.9658167362213135,0.0,10258.556927929689,45.40811538696289,3.285400076991074e-11
2039-10-14,150.84344167900088,0.0001983642578125,0.0,61.0301160856247,0.0,0.0,989.6172274063111,1.178360939025879,4.3472235360109135e-12,33.43707257122994,0.2845519781112671,2.0602711003903096e-07,16.76412827703953,0.015736818313598633,0.0,308.41191919784546,0.0034818649291992188,0.0,75.94828328990937,0.0,0.0,3158.7518457092287,4.870937347412109,1.8277460100968312e-10,94.07307887420654,0.029928207397460938,3.7140996056450604e-08,3830.0949548583985,13.925514221191406,1.3288700984048774e-07,5.721859637689591,0.6235995292663574,0.0,2064.879929223633,3.7169189453125,3.285400076991074e-11
2039-10-15,154.45748376846313,0.0,0.0,62.95786823072434,0.0,0.0,848.8719108169556,0.8945751190185547,4.3472235360109135e-12,32.31652204170227,0.0,2.0602711003903096e-07,13.381097092294693,0.0,0.0,279.1391552444458,0.0003037452697753906,0.0,76.2738067686081,0.0,0.0,2415.2246900756836,4.4003753662109375,1.8277460100968312e-10,95.42067292842866,0.0,3.7140996056450604e-08,4101.564034112549,3.451793670654297,1.3288700984048774e-07,2.6908507109999658,0.0,0.0,1870.8333327667237,6.918174743652344,3.285400076991074e-11
2039-10-16,142.0602530834198,0.0,0.0,60.20123113603592,0.0,0.0,833.803306741333,0.031276702880859375,4.3472235360109135e-12,31.453426398181918,0.0,2.0602711003903096e-07,13.115673001742364,0.0,0.0,244.2154560081482,0.00019741058349609375,0.0,71.63315160484315,0.0,0.0,2731.9587008422855,2.168670654296875,1.8277460100968312e-10,92.79412331256867,0.0,3.7140996056450604e-08,12253.645905908204,2.4641952514648438,1.3288700984048774e-07,2.6458505386948588,0.0,0.0,1788.8770353790285,3.21661376953125,3.285400076991074e-11
2039-10-17,128.7328372209549,0.0,0.0,56.42255686655045,0.0,0.0,697.2226599151612,0.0,4.3472235360109135e-12,34.93013513875008,1.578338623046875,2.0602711003903096e-07,12.79974910054207,0.0,0.0,216.58707661285402,0.0,0.0,66.35706432323457,0.0,0.0,2547.0896887573244,0.0829925537109375,1.8277460100968312e-10,88.44213392601014,0.0,3.7140996056450604e-08,8331.814920996094,0.09189605712890625,1.3288700984048774e-07,3.4003486785113815,0.0,0.0,1327.7709235565187,0.0,3.285400076991074e-11
2039-10-18,1241.5235680572512,4.165736198425293,0.0,1538.6190205718995,5.946936130523682,0.0,1073.7411651306154,3.007488250732422,4.3472235360109135e-12,7414.793437426759,34.34610366821289,2.0602711003903096e-07,656.0691574081421,8.935382843017578,0.0,2975.6846024047854,8.003079414367676,0.0,403.8045605667115,2.589151382446289,0.0,2502.0139389587403,8.476348876953125,1.8277460100968312e-10,2119.732205218506,13.780916213989258,3.7140996056450604e-08,6324.02297878418,1.0139427185058594,1.3288700984048774e-07,208.776350164032,5.896491050720215,0.0,1460.8991377075197,12.019783020019531,3.285400076991074e-11
2039-10-19,39069.093573925784,45.47248840332031,3.077813204299673e-08,27988.132739941408,54.655723571777344,1.4134289472167438e-07,30709.914640283205,10.008005142211914,4.3472235360109135e-12,31285.865007861332,8.398605346679688,7.85574593464844e-06,5263.218582971192,32.884727478027344,4.985159876014222e-07,44807.42172363282,43.19142150878906,3.378116389285424e-06,15253.340019213869,42.33222961425781,0.0,20966.76779384766,26.775650024414062,1.8277460100968312e-10,36712.197240234374,55.63255310058594,2.7131569368066266e-05,50664.93649072266,72.09406280517578,1.3288700984048774e-07,1555.6839860595705,11.556684494018555,0.0,13640.439787353516,50.148162841796875,3.285400076991074e-11
2039-10-20,18139.170254882814,16.080459594726562,3.077813204299673e-08,8390.808619848633,19.805564880371094,1.4134289472167438e-07,30009.307417968754,11.830694198608398,4.3472235360109135e-12,4921.257137219239,0.00110626220703125,7.85574593464844e-06,1508.5770712921144,5.926731109619141,4.985159876014222e-07,14074.060307885744,7.855442047119141,3.378116389285424e-06,13607.552096191408,13.34564208984375,0.0,22448.276515722657,21.47796630859375,1.8277460100968312e-10,8963.698412072754,12.495315551757812,2.7131569368066266e-05,49896.92286181641,29.855224609375,3.7729307678091573e-06,467.3851143630982,2.716371536254883,0.0,16944.7784517334,27.738006591796875,3.285400076991074e-11
2039-10-21,6611.59147532959,0.070159912109375,3.077813204299673e-08,3703.1444054443364,0.0,1.4134289472167438e-07,8641.681742431641,5.180686950683594,4.3472235360109135e-12,2602.697088372803,0.2137908935546875,7.85574593464844e-06,861.5572394668579,3.2757644653320312,4.985159876014222e-07,6817.646167309571,0.297637939453125,3.378116389285424e-06,4182.846705651856,0.03804779052734375,0.0,11224.679082421875,8.699325561523438,1.8277460100968312e-10,4571.10903984375,0.3828582763671875,2.7131569368066266e-05,20084.071568701173,2.789459228515625,3.7729307678091573e-06,286.11169046630863,2.6509647369384766,0.0,5965.7026588989265,2.9263916015625,3.285400076991074e-11
2039-10-22,3577.2688250061037,1.052886962890625,3.077813204299673e-08,2094.5789198455814,0.6799087524414062,1.4134289472167438e-07,6207.0103478759775,20.365951538085938,4.3472235360109135e-12,1768.8637209777833,0.0,7.85574593464844e-06,557.9347172172547,0.4205589294433594,4.985159876014222e-07,3907.4136281982423,0.3083343505859375,3.378116389285424e-06,2288.6591842346193,1.8746490478515625,0.0,6496.2205569213875,0.6983795166015625,1.8277460100968312e-10,2755.5922531677247,0.12137603759765625,2.7131569368066266e-05,11274.026651513674,0.1584625244140625,3.7729307678091573e-06,206.82396080818177,0.25354957580566406,0.0,3457.5806623168946,1.6081085205078125,3.285400076991074e-11
2039-10-23,5989.3081546142585,7.705757141113281,0.0009900510776787996,2372.4608049499516,8.266548156738281,1.4134289472167438e-07,15865.518150585938,20.87744140625,0.00026086793513968587,1336.8157066406252,0.0048370361328125,7.85574593464844e-06,409.2391593452454,0.7802772521972656,4.985159876014222e-07,3050.113177697754,3.7018203735351562,3.378116389285424e-06,6259.442006433106,9.560615539550781,0.0012492542155086994,5613.142227465821,4.2952880859375,1.8277460100968312e-10,2153.61644045105,1.4192428588867188,2.7131569368066266e-05,8619.671465405274,0.7661285400390625,3.7729307678091573e-06,156.58552754402163,2.553028106689453,0.0,3313.150577600098,5.292694091796875,3.285400076991074e-11
2039-10-24,4515.371510998535,0.01934814453125,0.001046971301548183,2024.7473533172608,0.30097198486328125,1.4134289472167438e-07,7362.048613659668,0.0,0.00026086793513968587,1075.0329716217043,0.0,7.85574593464844e-06,331.1333978897095,0.1938018798828125,4.985159876014222e-07,2639.1760256286625,0.6120071411132812,3.378116389285424e-06,3773.5373713806157,0.01201629638671875,0.0012492542155086994,4629.945087268066,1.374114990234375,1.8277460100968312e-10,1846.0144554656983,0.24137115478515625,2.7131569368066266e-05,7023.986235095215,0.0,3.7729307678091573e-06,127.09431449031831,0.42020225524902344,0.0,2957.836323083496,1.1154022216796875,3.285400076991074e-11
2039-10-25,2871.7057365234377,0.0,0.001046971301548183,1411.6505683685305,0.0,1.4134289472167438e-07,4424.3954142700195,0.0,0.00026086793513968587,894.7492112457276,0.0,7.85574593464844e-06,270.59130816650395,0.0,4.985159876014222e-07,2063.6650780059817,0.0,3.378116389285424e-06,2231.851763323975,0.0,0.0012492542155086994,3585.0658905578616,0.0,1.8277460100968312e-10,1459.5001816864014,0.0,2.7131569368066266e-05,5909.92558359375,1.2821807861328125,3.7729307678091573e-06,104.52062566223145,0.0,0.0,2156.587769064331,0.0,3.285400076991074e-11
