datetime,PAR_fnf,CNS_fnf,DNP_fnf,FOL_fnf,ISB_fnf,KWH_fnf,EXC_fnf,MIL_fnf,yuba_fnf,NHG_fnf,NML_fnf,ORO_fnf,PFT_fnf,SHA_fnf,SUC_fnf,YRS_fnf
1/9/2007,7.670045396,6.719508177,23.53300402,40.31066347,6.988402102,4.712920089,8.296971048,15.91866565,29.56875563,1.885803367,14.39579062,72.73239173,10.23265001,113.0586147,1.927484398,52.33538935
1/10/2007,6.954067523,5.852780409,21.57570693,37.73942425,6.548688338,5.120929843,8.034152902,16.37525192,28.4962392,1.609305983,13.76946153,69.4279062,10.08787832,107.5104068,1.867083095,49.63131963
1/11/2007,5.940842896,4.888621795,19.43564421,34.52085775,5.89882367,5.00452783,7.511023233,15.23561919,27.4020939,1.454420118,12.42894137,65.16677803,9.873667989,98.25808796,1.732705344,47.76983154
1/12/2007,5.150441566,4.33613363,18.0894732,32.19277234,5.343174746,4.992606529,7.155212556,13.72663508,25.53763804,1.371383987,11.53005435,60.47381539,9.604627209,90.62369191,1.780621389,44.64127966
1/13/2007,4.554181169,3.831166865,16.60254432,29.97421389,4.873139955,4.585054688,6.769695862,12.66654283,24.23967323,1.25373106,10.56511569,56.75130159,9.26915486,85.05993927,1.704895415,42.35936117
1/14/2007,4.138081254,3.476139303,15.63989048,28.60233446,4.505507171,4.230416003,6.420834138,11.97010952,23.33947427,1.159999116,9.872036325,54.18912638,9.028069613,81.08377954,1.692525434,40.8829918
1/15/2007,3.831634645,3.214064842,15.00250799,27.40077817,4.254820866,3.960930705,6.180863626,11.64662211,22.54671511,1.091434456,9.369487239,52.32777263,8.970869427,78.68566719,1.645659852,39.65464974
1/16/2007,3.580166991,3.000395394,14.89642098,26.4971445,4.286995252,3.859363981,5.997751776,11.31836923,21.7683387,1.030413909,8.924155686,50.62175802,8.845176151,76.10111124,1.588972243,38.50288933
1/17/2007,3.373365132,2.825713436,14.63943698,25.89948823,4.044392854,3.713269835,5.76828993,11.20409808,21.38370889,0.981241446,8.555367171,49.73768431,8.751289269,75.46582417,1.523246725,37.938405
1/18/2007,3.204078527,2.711289466,13.9028238,25.14386413,4.100057375,3.533759065,5.551505193,11.06347963,20.90892994,0.92514007,8.24272267,49.09413486,8.720154276,72.99025087,1.466851374,37.1536016
1/19/2007,3.178605874,2.847501882,13.54922011,25.89637272,4.379619158,3.468373259,5.376636549,11.60587974,20.67352277,0.874486023,8.2179979,47.680162,8.974256712,73.82570805,1.525872475,37.10845641
1/20/2007,3.313378739,3.134143598,13.76120249,27.3594555,4.261805112,3.421330502,5.238797454,12.0565588,20.81624771,0.83045797,8.470237299,47.91967647,9.087087123,72.65080868,1.497623259,37.40438913
1/21/2007,3.200580684,3.032870117,13.5876927,26.22452937,4.043499437,3.28401188,5.164079171,11.80830941,19.41860827,0.783442593,8.314474654,46.11782051,8.877550076,71.1697965,1.533852958,35.09641407
