datetime,DNP_fnf,FOL_fnf,ISB_fnf,MIL_fnf,NML_fnf,ORO_fnf,PFT_fnf,SHA_fnf,YRS_fnf,PAR_fnf,CNS_fnf,KWH_fnf,NHG_fnf,SUC_fnf,EXC_fnf
4/28/2013,176.5081242,198.4463489,23.50440005,161.2750606,96.53276403,162.4064505,180.2348014,282.340054,142.7418879,83.78872094,9.363045481,30.3951286,0.065954509,0.943435215,111.4660202
4/29/2013,183.6663697,196.4382773,25.45871595,159.8262763,97.8967912,149.6506231,192.8087072,265.0029964,130.1657464,83.36314308,9.430480552,31.81579295,0.065954509,0.923153247,110.2522205
4/30/2013,193.3371176,187.4127582,27.99158722,164.4471813,94.25228047,134.8065631,196.0084991,238.1121088,122.7841825,69.9504195,6.46749986,33.97786643,0.065954509,0.923153247,110.5898871
5/1/2013,162.721218,146.1486647,29.95704471,142.008636,72.68122228,121.8087264,189.5239081,225.0578654,98.2291987,49.83246068,4.198537506,31.8865203,0.047922071,0.923153247,95.21287986
5/2/2013,185.082608,161.7122449,33.66902378,138.7041833,80.00260678,121.9857967,167.6575377,230.9580354,103.5600245,55.1796595,2.565259005,30.23663417,0.022042184,0.842575318,98.32062108
5/3/2013,188.0511913,175.5376478,38.22388442,155.8661863,81.32537454,124.5205064,168.8404254,236.0858122,111.6324154,65.54173631,2.349340388,31.82832345,0.005846383,0.475152406,106.9834307
5/4/2013,198.4147626,176.1062301,32.41457583,170.8893953,80.4521044,115.6826337,177.6920731,230.2030793,107.8371765,70.73878663,2.228641172,34.22826368,0.000422239,0.475152406,118.9448266
5/5/2013,184.5378834,176.3451832,27.30075843,155.8682201,73.75823137,123.2975051,155.8203692,247.9034984,98.62247837,70.16829067,2.298896123,29.76049909,0.019494541,0.475181737,110.1691287
5/6/2013,138.2486687,158.9715122,18.43218949,117.3356861,65.015002,137.5451422,117.8914592,414.045642,91.81650046,55.13862847,3.103976334,24.62673562,0.235617356,1.341636285,103.373404
5/7/2013,122.9725447,167.3986975,14.65821927,94.94654882,67.91464925,142.3106102,101.6129885,601.4872891,90.19292294,59.74587388,6.975550947,23.47526316,0.080810006,1.555732099,93.45409461
5/8/2013,119.8924542,168.4316321,19.31939194,105.4405284,73.82231785,147.8168441,109.100152,558.8892926,90.66844363,63.5919835,7.411890621,25.65811482,0.166621917,3.179062378,99.52202899
5/9/2013,140.2526753,181.5162625,22.16736353,139.6676953,88.19037515,160.8527942,136.1509383,468.6989208,105.3021355,76.29444298,6.456440613,32.15476227,0.166621917,3.314115232,113.6253742
5/10/2013,157.2140892,209.1359158,28.16694945,155.3096969,97.56608603,166.4033725,137.0564042,374.1983146,117.8553464,91.86906517,5.72330171,28.53855671,0.166621917,3.000089877,110.8764134
5/11/2013,146.9688635,205.5381527,26.02020915,147.3698936,92.79491634,154.5997438,125.2755345,339.8737702,104.6080857,101.0729662,4.536994495,26.07826112,0.007409479,2.792488814,109.4318502
5/12/2013,163.1724577,201.0080556,24.8409798,147.9486905,90.86997588,137.574473,127.9081557,301.7698329,92.81165489,107.2311935,3.851534413,27.65030635,0.005846383,1.376123494,103.2020417
5/13/2013,173.9664164,181.6656101,23.19003792,155.3606379,84.66580912,131.5301295,136.4616468,278.9168277,90.99398695,102.802256,3.608016293,29.23592897,0.005846383,1.03613393,86.0888866
5/14/2013,172.2496934,174.9984841,22.26653005,145.2475382,79.74260607,119.6887545,134.3976545,247.1060984,86.62536556,109.6906274,3.554301979,29.53748651,0.005846383,0.944271131,71.17962139
5/15/2013,174.148905,146.8973564,21.40697154,145.7949987,76.82495419,107.9480033,117.1764515,231.4874077,74.47763661,107.2141601,1.769702202,29.79280212,0.00334137,0.944271131,65.03618308
5/16/2013,161.7646666,122.3521785,15.66703932,143.8805518,75.51969126,93.23533451,105.6522072,294.5868981,71.13177342,101.4373576,1.530370797,28.31050093,0,0.923541874,62.02540909
5/17/2013,133.5466083,118.4201097,12.33373246,117.4814412,70.83824136,101.4363997,95.67588132,306.6759587,75.13652065,96.10905943,1.561416693,25.2061126,0,0.923153247,52.31455513
5/18/2013,147.4322044,118.2438823,11.55608973,123.0929333,79.26522783,95.31367701,93.56137812,268.3461935,75.39024274,84.84335713,1.521993316,29.48002364,0,0.859686461,56.46979349
5/19/2013,157.5086604,112.7827762,10.72637129,135.366528,89.08050058,86.42313092,102.1949168,238.3439589,70.35267727,81.41920287,1.466262615,36.94644252,0,0.475152406,42.0124994
5/20/2013,147.4317813,111.8559822,10.68753969,146.8475181,87.00287574,80.47209889,85.13818151,221.0689197,64.48378258,86.87908047,1.207491444,45.37514253,0,0.475152406,31.53715457
5/21/2013,158.9636852,102.3361163,11.57737062,160.0679569,65.63426805,77.19965578,85.33154184,207.0449729,52.23864355,66.09721693,0.664502709,42.15891734,0,0.475152406,25.52555936
5/22/2013,136.714228,72.30871266,12.06291984,153.3806133,52.95900164,70.18431881,81.7008101,191.751175,43.63605079,50.59534748,0.27271372,27.99971424,0,0.475152406,22.46915102
5/23/2013,118.7893802,57.55812144,11.96476628,135.788782,49.69325392,68.08908389,75.99395131,187.5833836,41.82368978,44.62628476,0.27271372,21.90153434,0,0.475152406,20.76827799
5/24/2013,118.6212196,52.99788166,9.637657558,120.9698921,46.56121615,68.81672438,74.63927211,184.7951136,39.66300181,45.4302888,0.27271372,21.45495467,0,0.475152406,18.37453365
5/25/2013,123.2566227,52.49898269,8.151235789,86.33183384,41.7154705,68.93332919,78.82998205,184.1272626,32.23018777,39.66848889,0.245577044,22.37354955,0,0.475152406,16.75016233
5/26/2013,132.5123893,45.56461754,7.847717931,65.81637803,40.06398146,65.96083515,73.51581144,203.1770791,29.10132635,30.31401682,0.239171391,23.1714077,0,0.043060687,15.70763009
5/27/2013,140.0402801,40.43869424,7.881036971,56.04876963,38.68507627,78.04721477,62.81853029,261.0706936,31.79843886,25.07729078,0.947429395,23.87797633,0.033306367,0,14.78240183
5/28/2013,119.647402,62.10741872,7.488793688,49.96918091,39.21377839,104.9926843,56.20786934,313.1199746,63.14844456,26.16636746,2.643746359,21.04869149,0.175700811,0,14.39531973
5/29/2013,112.3802497,76.67866178,7.082211726,46.92009036,38.78469446,98.38775721,53.31001093,317.1301875,56.30211888,28.22183953,5.068403809,17.08209124,0.138065101,0,15.60960442
5/30/2013,124.4906177,61.49280212,6.802605898,43.5417209,36.65969957,87.36558584,72.80455389,248.0367317,47.67124699,25.13368896,4.276527472,13.67732048,0.005846383,0,16.29887274
5/31/2013,106.4943818,41.68434677,6.226506348,37.95710519,32.69106064,73.32134828,85.03092957,211.590636,40.18560654,19.14664568,3.33819094,11.12029735,0.005846383,0,14.39762388
6/1/2013,103.3495856,36.55423876,6.099327428,32.50671823,29.95491982,66.02787218,55.38413802,199.3421263,30.42398819,16.43953093,2.968783758,10.01854914,0.005420084,0,12.97300203
6/2/2013,112.3970294,35.00103746,5.720340098,31.18478867,27.58236201,58.72173946,41.52871599,189.7717156,25.64445547,14.22905253,1.366485326,7.994051847,0,0,12.82163348
6/3/2013,109.1547193,26.92659505,5.500904131,26.10933829,25.88641042,55.57881105,35.70155216,180.516601,22.70693581,11.22780601,0.915041223,7.641941071,0,0,12.67743792
6/4/2013,107.0248484,25.57085689,5.363206374,22.9154533,21.30512891,51.87321534,33.14078386,177.1189782,22.10249746,10.2042726,0.347041577,6.720207388,0,0,12.08996607
6/5/2013,105.0437464,22.348571,5.359587268,21.71684182,20.13558503,49.88082668,30.14572273,171.5989923,19.65044018,8.053741623,0.074330895,5.959314693,0.000954097,0,12.14526926
6/6/2013,112.1195948,20.78075145,5.048790978,22.95503122,21.68977223,48.16536357,28.75627966,170.7329582,18.79485338,7.995977884,0.007168255,5.602774533,0.000333934,0,13.36086171
6/7/2013,88.13539488,17.9725387,4.60336254,22.69313907,20.97694849,45.45498578,27.01885627,171.1066705,17.74602465,7.578639775,0,4.992420543,0,0,12.70124878
6/8/2013,51.60634544,14.93979757,4.534076303,22.36335926,19.33728551,43.33664022,24.24875041,168.8418446,17.73688701,6.514219012,0,4.412009499,0,0,11.45353215
6/9/2013,37.11574683,12.29174422,4.540156304,20.00827473,18.03444101,42.48181599,22.90229293,157.1148057,16.92899956,6.148480426,0,4.412009499,0,0,10.53795218
6/10/2013,30.87102694,10.69732874,4.533006387,18.2668317,16.00980143,40.07481843,21.32705416,149.5205584,15.72304501,5.741986285,0,4.412009499,0,0,8.665245601
6/11/2013,28.47102426,10.15304805,4.533443416,17.58891019,15.01555292,38.59334579,20.25621256,139.8827347,15.62573966,4.404962225,0,4.412009499,0,0,5.062114171
6/12/2013,26.77661179,9.468180882,4.533939753,17.50393873,14.66561064,37.91539292,20.10931439,133.5249899,15.62182729,4.212955014,0,4.300467058,0,0,4.565830912
6/13/2013,23.90898753,9.35891721,4.534793614,16.57235928,14.22396354,37.71605465,19.92664497,131.3321785,15.35221365,4.212955014,0,4.161820845,0,0,3.120369571
6/14/2013,23.08795911,7.944538571,4.535793511,16.05429564,14.22321643,36.63602608,19.71662626,130.8679969,14.54160065,4.212955014,0,4.161820845,0,0,2.443967547
6/15/2013,21.3750175,6.016244167,4.536677279,15.11046099,14.10696195,36.37479587,19.44296661,132.0242045,14.20092905,4.010774382,0,3.419642362,0,0,2.443967547
6/16/2013,19.46703796,5.652408767,4.537565806,12.954334,13.95667945,36.24474031,18.26713942,133.0118002,13.30858647,3.08409672,0,2.307128906,0,0,2.443967547
6/17/2013,19.31388544,5.248743466,4.454604407,11.72111761,13.5760121,36.24196231,16.99565641,133.0971463,13.30625689,1.810628367,0,2.269247922,0,0,2.035186631
6/18/2013,18.16902425,5.247783749,4.187726801,10.94607412,13.20634247,36.23967558,16.58332088,130.2657549,13.30437647,1.692135989,0,2.148326527,0,0,1.754514149
6/19/2013,17.91840804,5.247428088,4.188600308,10.1495957,13.20631909,36.23782501,15.95574874,127.031787,13.30322279,1.692135989,0,2.148326527,0,0,1.724461147
6/20/2013,17.54058502,5.247213624,4.189650939,9.606132989,13.00159196,36.23666988,14.9330173,127.1052984,13.29522773,1.692135989,0,2.148326527,0,0,1.724461147
6/21/2013,16.73950199,5.247045035,4.190729608,9.301200622,12.73888472,36.23562736,13.81873402,128.8097098,13.28376172,1.692135989,0,2.148326527,0,0,1.724461147
6/22/2013,16.73950199,5.246946892,4.191749822,8.458168831,12.56425364,36.04807686,13.71601321,128.0868737,13.28359156,1.692135989,0,2.148326527,0,0,1.724461147
6/23/2013,18.08202363,18.78927682,4.194177399,8.705977051,14.46763488,36.28413967,13.07665877,132.6123396,14.53629631,8.316520041,7.040685806,2.151906967,1.610227614,0,1.904666253
6/24/2013,19.79534403,21.21255553,4.213440585,11.10656193,14.6559453,140.9827188,14.66988681,257.8019673,48.30762096,6.706001114,0.413157539,2.148326527,0.010583501,0,2.018993241
6/25/2013,30.70435972,102.0245446,4.308996548,15.71619741,19.22149918,623.9987273,17.06489987,600.4588556,223.6459527,14.16880429,3.052904163,2.148326527,0.003309144,0,5.559163775
6/26/2013,34.8687651,86.46956386,4.309868291,17.53284621,23.21489398,244.5360095,17.19064159,371.8964925,125.926294,17.23351749,3.506694557,2.148326527,0,0,11.30882468
6/27/2013,28.03971171,48.07407926,4.331253594,16.93476432,20.59914221,125.8187572,16.96632682,255.7686625,62.10500937,11.76494791,2.828625536,2.148326527,0,0,10.20020076
6/28/2013,25.27404202,32.38723102,4.367898203,15.28908024,18.40948775,98.39653348,13.50777451,206.9343624,46.14216089,10.30765072,1.670466735,1.835251548,0,0,5.506827491
6/29/2013,21.98290327,27.50853541,4.282893889,10.38372309,16.43809718,79.5212739,12.70941752,187.9378888,33.40172777,8.981778994,0.239171391,1.012739702,0,0,2.531980787
6/30/2013,11.29277771,9.233464306,3.101874122,5.35023965,11.39358958,43.56002278,6.514772735,122.5310293,16.6457458,1.630399264,0.059792848,0.253184925,0,0,0.610991887
7/1/2013,17.98957422,21.3343921,4.283595122,8.134594054,14.13872829,61.32916299,11.14401503,177.8511747,24.15466173,4.364791702,0.06942614,1.012739702,0,0,2.390232427
7/2/2013,16.68395706,13.95656228,4.482373194,7.059125983,12.36976344,50.44120922,10.35432862,171.1115545,20.51176,3.632503132,0,1.089318882,0,1.36E-05,2.008731876
7/3/2013,16.86736803,10.14015829,5.286678393,8.40885618,13.11695647,49.05829044,12.89695761,177.5891709,17.04398474,2.569858593,0.088267622,1.661411112,0.007140504,0.03395936,2.657419784
7/4/2013,15.80454344,16.45478493,4.867015866,8.934059343,13.45860423,49.64648689,14.38646168,179.9138098,18.86820318,3.553205888,0.255045764,2.261881568,1.62E-05,1.36E-05,2.414013147
7/5/2013,14.66350203,15.98065229,4.386580059,8.444892,13.38655683,49.90763596,14.42954485,160.1984993,19.45124187,3.469568441,0.103083416,2.301253926,0.001401711,0,2.229733127
7/6/2013,12.86557345,12.66015463,4.209745887,7.853107022,12.78885971,45.85237382,13.47301394,137.1216086,17.71697691,1.740451687,0,1.440161965,0,0,1.34093489
7/7/2013,12.50117102,7.190279051,4.086822131,7.290934803,11.9502511,44.12517114,11.37273173,125.9884632,14.3743956,0.914511209,0,1.012739702,0,0,1.263918195
7/8/2013,11.17266313,4.449534946,4.08748035,7.12454526,11.05778642,41.68105365,9.697829913,119.2668476,13.40011522,0.352430239,0,1.012739702,0,0,0.830532994
7/9/2013,9.920124797,4.372128419,3.865109218,6.355295801,11.00385427,38.37516871,8.211785682,114.6140042,13.40011957,0.059378488,0,1.012739702,0,0,0.032655512
7/10/2013,8.990605112,4.350387841,3.715588723,5.791602208,10.56601195,36.50259923,6.995483081,111.3309422,13.38866677,0,0,0.417394638,0,0,0
7/11/2013,9.520371356,4.344614375,3.713335525,5.408102,10.53410802,35.82178931,6.296573859,109.5757717,13.38207485,0,0,0.294635426,0,0,0.761728968
7/12/2013,10.65767296,4.286507349,3.828879437,8.42422514,10.53267445,35.58491277,8.536081824,108.75262,13.38207485,0,0,0.332588456,0,0,0.041882311
7/13/2013,10.21409658,4.189638757,3.583398701,7.871338761,10.53712728,35.58491277,8.720497688,108.0226048,13.38207485,0,0,0.251671184,0,0,0.020939623
7/14/2013,9.001615326,4.185882881,3.415645156,7.265003408,10.53308608,35.58491277,8.461724261,107.5932352,13.38207485,0,0,0.116854581,0,0,0
7/15/2013,8.756375384,4.179640149,3.415701625,6.564176516,10.53329075,35.58485378,8.085937003,107.3116853,13.38207485,0,0,0.116854581,0,0,0
7/16/2013,8.639785903,4.178969432,3.413250882,6.322900527,10.19151335,35.58281467,7.668940617,106.1081929,13.38055872,0,0,0.060812863,0,0,0
7/17/2013,8.639785903,4.178957107,3.130724338,5.684916102,10.15117748,35.58281467,6.272426018,105.7650051,13.38050544,0,0,0.01051608,0,0,0
7/18/2013,8.639785903,4.178957107,2.907518217,5.291351871,10.15117748,35.58281467,6.056451878,105.6682133,13.38050544,0,0,0,0,0,0
7/19/2013,8.639785903,4.178957107,2.907179402,4.927654969,10.15117748,35.58281467,5.822351136,105.5415138,13.38050544,0,0,0,0,0,0
7/20/2013,8.639785903,4.178956587,2.906840529,4.812275355,10.15117231,35.58281078,5.321955777,105.4906151,13.38050544,0,0,0,0,0,0
7/21/2013,8.601887012,4.178956587,2.952290574,4.457114712,10.15117231,35.58291052,5.219877768,105.4913647,13.38050544,0,0,0.004467877,0,0,0
7/22/2013,8.056814744,4.178956587,4.72870906,5.140348361,10.15117231,35.58281078,7.951686962,105.4764382,13.38050544,0,0,0.595770056,0,0.001739397,0.000232969
7/23/2013,9.275907155,4.188921009,6.622796573,15.33035843,10.18871214,35.58281078,23.82638508,105.4634418,13.38050544,0.007841089,0.005890163,3.440944758,0.000524753,0.009972334,1.744676828
7/24/2013,10.0651855,4.318647408,11.51928413,20.3777795,10.29214287,36.26530342,39.55708546,105.5434371,13.61896893,0.014219347,0.000385858,8.396337422,0.000678526,0.011791081,1.921333245
7/25/2013,11.50731286,4.451458218,8.474973364,18.76392555,10.35076593,39.08208359,34.87142848,107.1118739,13.58353268,0.243472927,0,6.233129155,0,0,4.380966425
7/26/2013,15.08861596,4.390687185,7.264595671,19.73956525,11.01639731,38.38954061,31.14013322,106.6915709,13.78487007,0.297972459,0,3.761817065,0,0,5.418006011
7/27/2013,15.78047493,4.179045349,6.113654151,20.90276505,10.75558388,35.5906713,26.32656512,109.5348976,13.38070941,0.002244551,0,3.489723899,0,0,5.052290133
7/28/2013,14.47256756,4.179045349,6.720744432,19.64652433,10.55790318,36.55202397,28.97478678,105.9319703,13.38948247,0,0,3.493509293,0,0,4.623774801
7/29/2013,12.6497285,4.179045349,5.905819086,16.80396589,10.55812039,35.6225826,24.56730834,105.4904901,13.38071153,0,0,3.139938354,0,0,1.405011586
7/30/2013,11.15480922,4.179045349,5.333459871,13.27419118,10.40613006,35.58433418,18.21989211,105.4847655,13.38071153,0,0,0.931604212,0,0,1.018767357
7/31/2013,9.07427908,4.179045349,5.167950525,9.727357251,10.15273107,35.58433418,15.84875055,105.4982091,13.38071153,0,0,0.361050692,0,0,0.306609699
8/1/2013,8.644374558,4.179045349,5.005487644,8.34316968,10.15273107,35.58433418,14.67798839,105.4648153,13.38071153,0,0,0.361050692,0,0,0.00541653
8/2/2013,8.639785903,4.179045349,4.352314935,7.714883902,10.15273107,35.58433418,10.89369399,111.166047,13.38071153,0,0,0.361050692,0,0,0
8/3/2013,8.639785903,4.179045349,4.079457713,6.994580915,10.15273107,35.58433418,9.935551082,105.4664638,13.38071153,0,0,0.33892042,0,0,0
8/4/2013,8.639785903,4.179038956,3.628233335,6.611436205,10.15268911,35.5842932,9.668924201,105.4664075,13.38070916,0,0,0.116854581,0,0,0
8/5/2013,8.473112286,4.179020764,3.559916015,5.61091503,10.15262175,35.58377027,8.591344623,105.4647306,13.38069821,0,0,0.116123199,0,0,0
8/6/2013,8.052964367,4.179001685,3.013798683,4.944996496,10.1526087,35.58286846,6.788779,105.4621379,13.38065431,0,0,0.028726751,0,0,0
8/7/2013,8.052985383,4.275498058,2.994982514,4.260690698,10.1615087,35.64443453,5.989864868,105.6407593,13.40191085,0.016977499,0.000573724,0,0,0,0
8/8/2013,8.055860373,4.179015199,2.999547104,4.209169479,10.15287898,35.6260206,5.958634503,110.6039274,13.38065943,2.26E-05,0,0,0,0,0
8/9/2013,8.127556508,4.179015199,3.208642117,4.50332529,10.16167616,35.5923226,6.393164666,107.1789966,13.38065943,0.00492272,0,0.009335778,0,0,0.109512295
8/10/2013,8.452659787,4.182251596,3.145207149,4.581979341,10.19725932,37.76179957,6.681360205,117.7117198,13.40712591,0.033804087,0,0,0,0,0
8/11/2013,8.643028662,4.179126773,3.127368162,4.836092467,10.15343889,35.58756823,6.420633112,107.2930802,13.38066582,0.006637573,0,0,0,0,0
8/12/2013,8.639785903,4.179015668,3.127432711,4.836293952,10.15264279,35.59067557,5.528693348,118.905632,13.38066582,0,0,0,0,0,0
8/13/2013,8.639785903,4.179015668,3.127211109,4.47143194,10.15264279,35.58330726,5.401677203,109.8412741,13.38066582,0,0,0,0,0,0
8/14/2013,8.182146608,4.179015668,3.127068092,4.279715387,10.1526425,35.64440645,5.401624098,110.52486,13.38066582,0,0,0,0,0,0
8/15/2013,8.052964367,4.179015668,3.059648566,4.215989274,10.1526425,35.58331551,5.401596045,107.8158179,13.38066582,0,0,0,0,0,0
8/16/2013,8.052964367,4.179015668,2.99450181,4.201840718,10.152642,35.58331551,5.401596045,106.7264686,13.38066582,0,0,0,0,0,0
8/17/2013,8.052964367,4.179015668,2.994383578,4.201835612,10.152642,35.58331551,5.401596045,106.2594333,13.38066582,0,0,0,0,0,0
8/18/2013,8.052964367,4.179012805,2.836387094,4.201792025,10.152642,35.58329912,5.11618924,105.7707095,13.38066425,0,0,0,0,0,0
8/19/2013,8.195504601,4.181385908,2.739080045,4.360356534,10.22035918,35.58324845,4.970427626,105.5498829,13.3806627,0.04578341,0.00114846,0.000368292,0.029550624,0,0.02156496
8/20/2013,9.835399148,6.966389106,2.898128662,5.305583148,11.38862648,36.47036741,5.844588473,108.9917818,13.47531658,1.017590533,0.300590464,0.046917135,0.145489297,0.002613548,0.501182761
8/21/2013,8.639785903,4.243527575,2.815355395,4.720797993,10.16601631,38.51521147,5.057547769,131.9281334,13.42114198,0.025317349,0.021151568,0,0.010975417,0,0
8/22/2013,8.639785903,4.179348601,2.739044949,4.241076186,10.15329153,36.39998967,4.926365836,121.8849886,13.38061767,0,0,0,0,0,0
8/23/2013,8.142210142,4.179348601,2.738933387,4.20241828,10.15329153,35.99877458,4.92628478,113.9561839,13.38061767,0,0,0,0,0,0
8/24/2013,8.052964367,4.179348601,2.738875153,4.20241828,10.15329153,35.58401811,4.926228092,112.4360534,13.38061767,0,0,0,0,0,0
8/25/2013,8.052964367,4.179348601,2.73881886,4.202417802,10.15329153,35.58401811,4.926173295,110.0399589,13.38061767,0,0,0,0,0,0
8/26/2013,8.052964367,4.179348601,2.73881886,4.2024161,10.15329153,35.58401811,4.926173295,110.2148367,13.38061767,0,0,0,0,0,0
8/27/2013,8.052964367,4.179348601,2.73881886,4.202414398,10.15329153,35.58401811,4.926173295,108.7608982,13.38061767,0,0,0,0,0,0
8/28/2013,8.052964367,4.179348601,2.73881886,4.202412696,10.15329153,35.58401811,4.926173295,106.9521139,13.38061767,0,0,0,0,0,0
8/29/2013,8.052964367,4.179348601,2.73881886,4.202410994,10.15329153,35.58401811,4.926173295,106.0592201,13.38061767,0,0,0,0,0,0
8/30/2013,8.052964367,4.179348601,2.73881886,4.202409292,10.15329153,35.58401811,4.926173295,105.5233487,13.38061767,0,0,0,0,0,0
8/31/2013,8.052964367,4.179348601,2.73881886,4.20240759,10.15329153,35.58401811,4.926173295,105.4850272,13.38061767,0,0,0,0,0,0
9/1/2013,8.052964367,4.179348601,2.745810201,4.202403692,10.15329153,35.58401811,4.939190436,105.5035786,13.38061767,0,0,0,0,0,0
9/2/2013,8.087898724,4.179348601,2.837023215,4.230738219,10.15340532,35.58401811,5.143193632,105.5023695,13.38061767,0,0,0.003518018,0,0,0.001075949
9/3/2013,8.052964367,4.179348601,2.998849125,4.268569897,10.15329159,35.58414744,5.377208297,105.4788669,13.38061767,0,0,0.000158137,0,0,0
9/4/2013,8.053732798,4.179348601,3.277744981,4.21924293,10.15329159,35.58401814,5.444587932,105.4802494,13.38061767,0,0,0.016468048,0,0.002701015,0.000419446
9/5/2013,8.053773001,4.179348601,3.193577337,4.297061489,10.15329159,35.58789811,5.928744725,105.4788674,13.38061767,0,0,0.01174788,0,0,0
9/6/2013,8.052964367,4.179348601,2.994986821,4.202468334,10.15329159,35.58401871,5.745502008,105.4788674,13.38061767,0,0,0,0,0,0
9/7/2013,8.052964367,4.179348445,2.995207893,4.202462041,10.15329159,35.58399564,5.402628836,105.4816293,13.38061767,0,0,0,0,0,0
9/8/2013,8.052964367,4.179348445,2.997528082,4.202460339,10.15329159,35.58399548,5.406525427,105.4788374,13.38061767,0,0,0,0,0,0
9/9/2013,8.052964367,4.179348445,2.998229925,4.202458637,10.15329159,35.58399548,5.404830769,105.4788374,13.38061767,0,0,0,0,0,0
9/10/2013,8.052964367,4.179348445,2.9970813,4.205619447,10.15329159,35.58399548,5.408636224,105.4788374,13.38061767,0,0,0,0,0,0
9/11/2013,8.052964367,4.179348445,2.996123674,4.203019235,10.15329159,35.58399548,5.40335579,105.4788374,13.38061767,0,0,0,0,0,0
9/12/2013,8.059797096,4.179348445,3.108618602,4.467988779,10.15346227,35.58399548,6.107622824,105.4788374,13.38061767,0,0,0.038059928,0,0,0.013378859
9/13/2013,8.190091322,4.179348445,3.016227967,5.339256774,10.18787839,35.58399548,6.636779555,105.5302456,13.38061767,0.010545668,0,0.005041122,0,0,0.074326822
9/14/2013,8.052964367,4.17935539,2.941600795,4.419430386,10.15331019,35.62280588,5.614978682,106.9842371,13.38153587,0,0,0.006359274,0,0,0
9/15/2013,8.054128891,4.179376226,2.931854561,4.416841564,10.15331019,36.60923634,5.596582961,105.7606332,13.38370782,0.000228379,0,0,0,0,0
9/16/2013,8.052964367,4.179688758,2.932023969,4.265785737,10.15331019,35.61571481,5.356422855,105.5329808,13.38075809,0.002668611,0,0,0,0,0
9/17/2013,8.052964367,4.179348498,2.932193376,4.2031299,10.15331019,35.58420409,5.256172797,105.4804493,13.38061867,0,0,0,0,0,0
9/18/2013,8.052964367,4.179348498,2.932362784,4.203128198,10.15331019,35.58420552,5.256296801,108.0872051,13.38061867,0,0,0,0,0,0
9/19/2013,8.052964367,4.179348498,2.890878955,4.203126496,10.15331019,35.58761371,5.184829556,107.3966474,13.38061867,0,0,0,0,0,0
9/20/2013,8.052964367,4.179348498,2.742852209,4.203124794,10.15331019,35.58420474,4.930278993,105.4815087,13.38061867,0,0,0,0,0,0
9/21/2013,8.052964367,4.179348498,2.742852209,4.203123092,10.15331019,35.58420474,4.930278993,105.4815087,13.38061867,0,0,0,0,0,0
9/22/2013,8.119426082,13.57220445,2.742852209,4.20312139,10.30616897,41.7324353,4.930278993,123.5930949,19.47241832,0.436006693,1.179052876,0,0.299456357,0,6.04E-05
9/23/2013,15.02208629,13.23818861,2.804405503,10.02996697,12.25033183,37.04534314,15.08788541,108.8877006,16.24068763,2.890755203,1.815191708,0.848030155,2.226744692,0.238174727,7.147362317
9/24/2013,8.064425954,4.181932398,2.742907146,8.230219889,10.15451458,35.58563593,9.29505031,105.6555858,13.38277724,0,0,0,0,0,0
9/25/2013,8.052964367,4.257534564,2.742907146,4.20666952,10.15497244,35.58621734,4.935797512,106.3008578,13.39598932,0.003014198,0.000128113,0,0,0,0
9/26/2013,8.053786707,4.261486459,2.742906659,4.206613528,10.16189497,35.59756345,4.935772683,108.5543679,13.39347294,0.002692254,1.16E-05,0,0,0,0
9/27/2013,8.059337499,4.183539322,2.742885471,4.208806986,10.15449852,35.8295835,4.935727959,109.2867615,13.39940936,0,0,0,0,0,0.000191075
9/28/2013,8.052964367,4.181954335,2.742881143,4.212146807,10.15449852,35.58568475,4.941674136,106.8998828,13.38278701,0,0,0,0,0,0
9/29/2013,8.052964367,4.181954335,2.742877178,4.206576903,10.15449852,35.58568475,4.935685775,105.9181415,13.38278701,0,0,0,0,0,0
9/30/2013,8.052964367,4.181954335,2.742877178,4.206576903,10.15449852,35.68122451,4.935685775,123.4158213,13.38278701,0,0,0,0,0,0
10/1/2013,8.052964367,4.181954335,2.742877178,4.206576903,10.15449852,37.88002443,4.935685775,151.2506821,13.38278701,0,0,0,0,0,0
10/2/2013,8.052964367,4.181954335,2.744340176,4.212989594,10.15449852,37.23710238,4.993529207,134.5163213,13.38278701,0,0,0,0,0,0
10/3/2013,8.052964367,4.181954335,2.742878483,4.206579216,10.15449852,35.7868051,4.935707762,117.7401598,13.38278701,0,0,0,0,0,0
10/4/2013,8.052964367,4.181954335,2.742878483,4.206579216,10.15449852,35.58649235,4.935707762,108.6936921,13.38278701,0,0,0,0,0,0
10/5/2013,8.052964367,4.181954335,2.742878483,4.206579216,10.15449852,35.58649235,4.935707762,106.532095,13.38278701,0,0,0,0,0,0
10/6/2013,8.052964367,4.181954335,2.742878483,4.206579216,10.15449852,35.58649235,4.935707762,105.8291549,13.38278701,0,0,0,0,0,0
10/7/2013,8.052964367,4.181954335,2.744693672,4.206579216,10.15449852,35.58649235,4.935715044,105.5646652,13.38278701,0,0,0,0,0,0
10/8/2013,8.052964367,4.181953807,2.742880103,4.206579216,10.15449544,35.58649233,4.935707765,105.5646719,13.38278701,0,0,0,0,0,0
10/9/2013,8.449392586,4.622855611,2.809587103,4.669513384,10.36642234,37.13282475,5.137923106,106.6929524,14.29689504,0.126288445,0.006704921,0.139689706,0.002565405,0.41457234,0.342767281
