datetime,realization,ORO_snow,SHA_snow,FOL_snow,YRS_snow,MHB_snow,PAR_snow,NHG_snow,NML_snow,DNP_snow,EXC_snow,MIL_snow,PFT_snow,KWH_snow,SUC_snow,ISB_snow,ORO_fnf,SHA_fnf,FOL_fnf,YRS_fnf,MHB_fnf,PAR_fnf,NHG_fnf,NML_fnf,DNP_fnf,EXC_fnf,MIL_fnf,PFT_fnf,KWH_fnf,SUC_fnf,ISB_fnf
1/17/1998,1,5.16,2.88,4.12,4.12,8,8,8,15.27,37.75,6.01,1.64,2.03,16.09,16.09,4.97,2485.9,8967.2,562.86,701.82,20.966,137.09,79.241,220.06,57.884,87.078,315.67,282.47,62.739,28.423,257.61
1/18/1998,1,5.16,2.88,4.12,4.12,8,8,8,15.39,37.75,6.01,1.64,2.03,16.09,16.09,4.97,2995,7940.8,454.84,674.14,20.034,184.89,79.241,219.34,185.63,79.233,252.94,236.6,63.366,28.423,488.8
1/19/1998,1,5.16,2.88,4.12,4.12,8,8,8,15.39,37.75,6.01,1.64,2.03,16.09,16.09,4.97,2283.1,6965.3,443.24,674.14,28.421,127.11,79.241,210.02,0,92.57,288.01,343.63,68.385,31.904,820.95
1/20/1998,1,5.16,2.88,4.24,4.24,8,8,8,15.39,37.75,6.01,1.64,2.03,16.09,16.09,4.97,2414.7,6737.8,512.42,674.14,234.36,79.313,63.588,212.17,0,83.94,897.08,299.37,68.385,30.744,469.92
1/21/1998,1,5.16,2.88,4.24,4.24,8,8,8,15.51,37.75,6.01,1.64,2.03,16.09,16.09,4.97,2217.7,8204.9,625.8,674.14,250.2,131.31,62.61,208.59,88.489,92.57,884.94,269.6,68.385,30.164,374.62
1/22/1998,1,5.16,2.88,4.24,4.24,8,8,8,15.51,37.75,6.01,1.64,2.03,16.09,16.09,4.97,2215.8,7902.3,448.59,674.14,194.75,92.97,37.175,184.93,0,83.94,588.84,242.23,73.404,30.164,330.27
1/23/1998,1,5.16,2.88,4.24,4.24,8.12,8.12,8.12,15.51,37.75,6.01,1.64,2.03,16.09,16.09,4.97,2355.2,7032.9,399.94,674.14,256.25,105.58,60.653,198.55,220.23,87.863,638.08,246.26,72.777,27.843,396.32
1/24/1998,1,5.16,2.88,4.24,4.24,8.12,8.12,8.12,15.51,37.75,6.19,1.64,2.03,16.09,16.09,4.97,2782.4,7883.5,542.33,674.14,124.4,200.65,73.371,268.08,185.96,79.233,388.51,556.9,115.44,30.164,331.21
1/25/1998,1,5.16,2.88,4.24,4.24,8.12,8.12,8.12,15.51,37.75,6.19,1.68,2.03,16.09,16.09,4.97,3145.2,6427.7,392.35,645.04,86.66,182.26,50.87,169.88,53.892,79.233,557.14,478.03,109.17,33.064,305.73
1/26/1998,1,5.16,2.88,4.24,4.24,8.12,8.12,8.12,15.51,37.75,6.19,1.68,2.03,16.09,16.09,4.97,2907.2,6314,399.05,645.04,75.012,168.61,96.85,242.28,90.153,79.233,452.59,418.48,117.95,30.164,284.97
1/27/1998,1,5.16,2.88,4.24,4.24,8.12,8.12,8.12,15.51,37.75,6.19,1.68,2.03,16.09,16.09,4.97,2555.2,5667.3,424.93,645.04,69.887,179.64,96.85,188.52,53.892,75.311,408.07,375.02,109.79,29.584,268.93
1/28/1998,1,5.16,2.88,4.24,4.24,8.24,8.24,8.24,15.51,37.75,6.19,1.68,2.03,16.09,16.09,4.97,2668.3,6710.6,431.63,645.04,61.501,148.12,84.132,270.23,185.63,97.276,363.56,318.69,90.344,35.384,252.89
1/29/1998,1,5.16,2.88,4.24,4.24,8.24,8.24,8.24,15.51,37.75,6.19,1.68,2.03,16.09,16.09,4.97,2656.6,5907.9,453.5,645.04,56.376,106.1,68.479,214.32,53.892,97.276,423.59,409.62,87.834,34.804,346.31
1/30/1998,1,5.16,2.88,4.24,4.24,10.38,10.38,10.38,16.95,40.4,6.45,2.44,2.44,16.09,16.09,4.97,1847.1,6264.1,445.02,645.04,52.648,103.47,69.458,472.37,185.96,97.276,561.86,372.6,85.952,35.384,783.21
1/31/1998,1,5.16,2.88,4.48,4.48,12.04,12.04,12.04,19.95,42.62,8.46,3.08,2.81,16.09,16.09,7,2900.4,5915.5,435.65,645.04,50.785,169.13,56.74,310.37,245.18,101.2,402.68,401.58,82.188,32.484,628.45
2/1/1998,1,5.16,2.88,4.72,4.72,12.04,12.04,12.04,20.43,42.82,8.72,3.39,2.81,16.09,16.09,7.32,10178,11610,7702.6,2821.4,283.03,916.61,582.47,1448.2,1342.2,117.21,759.61,1084.3,208.36,86.284,416.26
2/2/1998,1,5.16,2.88,4.72,4.72,12.04,12.04,12.04,20.67,45.41,8.72,3.39,2.83,16.09,16.09,7.37,14355,9260.4,15909,2821.4,503.06,979.01,323.6,1450.2,1256.8,162.55,482.96,1077.4,206.47,83.309,347.37
2/3/1998,1,5.16,2.88,4.96,4.96,12.24,12.24,12.24,20.79,45.92,8.88,3.42,2.83,16.09,16.09,7.44,11678,10276,14377,2821.4,449.19,904.8,241.96,1201.9,746.08,286.61,549.51,1056,196.05,81.821,392.64
2/4/1998,1,5.16,2.88,4.96,4.96,12.24,12.24,12.24,20.79,45.94,8.89,3.54,2.83,16.09,16.09,7.44,13230,15476,12240,2821.4,329.59,851.68,205.93,1218.8,746.08,224.15,1049.6,920.74,188.48,76.614,322.77
2/5/1998,1,5.16,2.88,4.96,4.96,12.24,12.24,12.24,20.91,45.96,9.01,3.54,2.83,16.09,16.09,7.56,11857,32624,10937,2821.4,277.55,995.87,175.04,1146.3,1189.5,308.85,1337.6,738.73,180.9,78.846,315.88
2/6/1998,1,5.16,2.88,4.96,4.96,12.36,12.36,12.36,21.39,46.31,9.11,3.85,3.32,16.09,16.09,7.56,10649,32986,10358,2821.4,280.29,954.55,191.22,1220.8,901.47,236.99,1102.8,766.96,185.63,74.383,328.68
2/7/1998,1,5.16,2.88,4.96,4.96,12.84,12.84,12.84,21.91,47.27,9.57,4.53,3.53,16.09,16.09,7.95,9644.3,23797,7970,10699,267.51,941.06,3331.6,1227.7,1183.2,252.39,1204.5,788.37,180.9,70.664,334.58
2/8/1998,1,6.16,4.12,5.2,5.2,14.62,14.62,14.62,24.8,50.5,10.56,5.67,3.73,16.09,16.09,8.25,9071.9,18039,7042.8,10699,233.73,875.29,2871.9,1235.7,1183.2,207.9,1509.7,796.16,178.06,109.34,317.85
2/9/1998,1,8.45,5.66,10.24,10.24,19.3,19.3,19.3,35.12,57.52,11.68,6.4,3.77,16.09,16.09,8.52,8606.6,15155,7102.5,10699,220.03,948.65,6680.8,1117.5,1183.2,421.79,1248.3,739.7,187.53,98.929,310.96
2/10/1998,1,9.83,6.36,11.92,11.92,23.92,23.92,23.92,43.16,62.38,13.08,6.78,3.98,16.09,16.09,8.95,8142.2,12868,6982.2,10699,205.42,1038,2163.7,1251.6,1183.2,475.69,1342.4,733.86,216.89,83.309,316.87
2/11/1998,1,9.95,6.46,12.4,12.4,24.58,24.58,24.58,47.51,62.48,13.24,7.14,3.98,16.09,16.09,8.96,7106.8,13751,6856.3,10699,195.38,952.03,1189.2,1209.8,1183.2,661.34,1262.5,677.41,210.26,74.383,372.96
2/12/1998,1,10.19,6.46,12.4,12.4,24.82,24.82,24.82,48.35,62.53,13.26,7.26,3.98,16.09,16.09,8.97,6363.4,14439,6606.2,10699,187.16,927.57,864.89,1212.8,1703,457.72,1250.2,674.49,256.67,70.664,308.01
2/13/1998,1,10.43,6.76,12.4,12.4,24.92,24.92,24.92,49.07,62.71,13.26,7.26,3.98,16.09,16.09,9.09,6256.2,16199,6110.9,10699,182.6,969.73,692.79,1175.1,1188.6,260.94,1317.7,676.44,228.25,71.408,315.88
2/14/1998,1,10.43,6.76,12.4,12.4,25.04,25.04,25.04,49.43,62.75,13.26,7.26,3.98,16.09,16.09,9.1,5884.5,15061,6371.5,6338.5,177.12,933.47,583.21,1207.9,944.19,341.37,647.43,682.28,243.41,66.945,309.98
2/15/1998,1,10.43,6.76,12.4,12.4,25.04,25.04,25.04,49.79,62.75,13.26,7.26,3.98,16.09,16.09,9.12,5084.8,13412,5908.9,6338.5,189.9,1000.9,525.11,1307.2,944.19,291.74,780.53,638.48,208.36,66.201,334.58
2/16/1998,1,10.43,6.86,12.4,12.4,25.54,25.54,25.54,50.89,65.47,13.59,7.34,3.98,16.09,16.09,9.26,5512.7,12590,6433.1,6338.5,423.63,1249.7,514.81,1683.6,2307.3,320.83,636.97,681.31,214.05,66.201,380.83
2/17/1998,1,10.43,6.96,12.52,12.52,25.54,25.54,25.54,51.74,65.75,13.6,7.34,3.98,16.09,16.09,9.34,6338.3,12283,5490.6,6338.5,1192.4,1381.2,1754,1803.8,3564.1,296.88,349.86,621.94,219.73,66.201,446.77
2/18/1998,1,10.43,6.96,12.52,12.52,25.54,25.54,25.54,52.1,65.76,13.6,7.34,3.98,16.09,16.09,9.36,5466.4,12392,5304,6338.5,1163.2,1442.8,1011.2,1563.5,2550.8,392.7,617.96,620.96,207.42,69.176,454.64
2/19/1998,1,10.43,7.36,12.52,12.52,25.54,25.54,25.54,52.34,65.86,13.68,7.34,3.98,16.09,16.09,9.36,4647.7,10996,5336.7,6338.5,803.44,1348.4,953.87,1163.2,1694.8,742.62,729.19,717.32,201.73,79.59,457.59
2/20/1998,1,10.43,7.36,12.52,12.52,25.54,25.54,25.54,52.58,65.86,13.76,7.34,3.98,16.09,16.09,9.36,5796.3,10661,5298.2,6338.5,655.53,1803.7,810.46,1055.9,1805.7,990.73,413.56,686.17,197,82.565,414.29
2/21/1998,1,10.43,7.46,12.52,12.52,25.54,25.54,25.54,52.58,65.86,13.86,7.34,3.98,16.09,16.09,9.36,4922.9,9609.6,5157.8,5019,576.1,1765.8,2103.4,1269.4,1774.8,638.24,690.21,647.24,189.42,75.127,401.5
2/22/1998,1,10.43,7.46,12.52,12.52,25.54,25.54,25.54,52.7,65.86,13.92,7.34,3.98,16.09,16.09,9.36,4872.7,9451.4,4892.4,5019,535.93,1666.3,1139.9,1148.3,1814.8,710.96,401.2,633.62,205.52,67.688,443.81
2/23/1998,1,10.43,7.46,12.52,12.52,25.54,25.54,25.54,52.82,65.89,13.92,7.38,3.98,16.09,16.09,9.36,4871.2,10830,4879.9,5019,533.19,1556.6,808.26,1115.5,1689.4,510.76,641.73,623.88,226.36,66.945,407.4
2/24/1998,1,10.43,7.46,12.52,12.52,25.54,25.54,25.54,52.94,65.95,13.92,7.38,3.98,16.09,16.09,9.36,4972.3,10473,5085.7,5019,1133,1352.6,640.57,1263.5,3466.9,1015.5,557.11,595.66,225.41,69.176,541.24
2/25/1998,1,10.43,7.46,12.52,12.52,25.54,25.54,25.54,52.99,65.95,13.92,7.42,3.98,16.09,16.09,9.36,3902.7,10285,5016.4,5019,3545.2,1319.7,747.95,1246.6,6250.3,865.82,569.47,601.5,221.62,62.482,765.6
2/26/1998,1,10.43,7.46,12.52,12.52,25.54,25.54,25.54,53.11,65.95,13.92,7.42,4.52,16.09,16.09,9.36,5559.1,19146,6034.9,5019,2620.3,1336.5,638.37,1372.7,3743.1,612.58,468.7,606.36,214.99,62.482,642.59
2/27/1998,1,10.43,7.46,12.52,12.52,26.54,26.54,26.54,56.34,69.82,14.33,9.37,4.93,16.09,16.09,10.61,22103,21573,9795.3,5019,1375.9,1345.8,533.2,1186,2688.1,524.45,556.16,648.21,217.84,58.019,565.84
2/28/1998,1,10.43,7.76,13,13,26.94,26.94,26.94,59.01,70.95,14.54,11.77,7.01,16.09,16.09,11.24,40438,15475,29770,8264.8,1020.7,1303.7,459.65,1216.8,2042.9,659.63,646.48,601.5,202.68,60.25,518.6
3/1/1998,1,10.83,8.36,14.2,14.2,29.66,29.66,29.66,66.05,76,17.07,14.17,7.08,16.09,16.09,14.71,6389.8,6928.8,12070,3918.8,586.19,752.44,968.12,1545.9,1416,482.89,1880,1595.3,236.83,86.486,351.71
3/2/1998,1,11.58,8.56,14.44,14.44,30.02,30.02,30.02,67.65,76.12,17.07,14.17,7.11,16.09,16.09,15.09,7617,8579,14611,3918.8,1801.9,891.17,767.65,4493.5,4476.7,515.85,1398.5,1497.5,209.79,85.057,436.54
3/3/1998,1,12.16,8.66,14.56,14.56,30.48,30.48,30.48,68.78,76.51,17.07,14.37,7.11,16.09,16.09,15.22,7386,10992,13545,3918.8,4280.7,928,2321,5946.4,6494.5,514.31,1196.5,1463.4,220.04,86.486,367.91
3/4/1998,1,13.43,9.76,15.04,15.04,31.74,31.74,31.74,72.1,78.37,17.07,14.78,7.11,16.09,16.09,15.51,6425.6,11805,11208,3918.8,4657,880.98,1523,6871.7,11609,1682.4,1646.6,1442.7,228.44,92.919,450.83
3/5/1998,1,14.03,9.76,15.64,15.64,32.22,32.22,32.22,73.3,78.37,17.07,14.82,7.11,16.09,16.09,15.51,9440.7,36063,9571.5,5178.3,2076.6,1168.6,940.57,2691.3,4341.1,4169.7,1429.9,1418.5,221.91,95.778,483.24
3/6/1998,1,14.03,9.76,16.24,16.24,33.32,33.32,33.32,74.66,79.46,17.07,14.99,7.16,16.09,16.09,15.63,10720,48360,8618.3,5178.3,1374.7,3035.6,1668.3,1861,3473.6,1434.1,1307.3,1426.6,256.41,99.352,396.5
3/7/1998,1,14.03,9.96,16.24,16.24,33.68,33.68,33.68,76.06,79.82,17.07,14.99,7.16,16.09,16.09,15.63,9202.1,39753,8163.7,5178.3,1050.8,2497.9,1993.2,1624.7,3092.3,897.56,1652.5,1383.5,229.37,109.36,510.88
3/8/1998,1,14.15,9.96,16.24,16.24,34.14,34.14,34.14,76.23,79.82,17.07,15.15,7.16,16.09,16.09,15.63,9886.4,28358,9638.6,5178.3,862.63,1733.7,1393.7,1503.2,2765.2,715.9,974.82,1223.7,232.17,109.36,425.1
3/9/1998,1,14.39,9.96,16.24,16.24,34.74,34.74,34.74,76.71,79.82,17.07,15.15,7.16,16.09,16.09,15.63,9741.5,23681,8892.5,5178.3,740.23,1479,1028,1348.5,2392,710.53,740.43,1331.4,239.62,99.352,467.04
3/10/1998,1,14.39,10.26,16.24,16.24,34.86,34.86,34.86,76.71,79.82,17.07,15.15,7.16,16.09,16.09,15.75,10728,41103,8155.1,5178.3,631.15,1434.3,942.47,1403.6,2324.2,631.59,1382.8,1352,247.08,105.78,455.6
3/11/1998,1,14.39,10.86,16.24,16.24,35.32,35.32,35.32,77.13,79.86,17.07,15.15,7.16,16.09,16.09,15.75,10058,55805,6614,5178.3,560.38,1310.5,1501.1,1529.8,2174.2,551.1,1183.7,1396,234.96,104.36,469.9
3/12/1998,1,14.39,10.86,16.24,16.24,35.32,35.32,35.32,77.37,79.86,17.07,15.15,7.16,16.09,16.09,15.75,9704.9,63851,6582.4,12740,507.92,1559.7,1374.7,1396,2091.9,480.59,1330.8,1477.7,240.56,106.5,503.25
3/13/1998,1,14.39,10.86,16.24,16.24,35.78,35.78,35.78,77.61,79.86,17.07,15.19,7.16,16.09,16.09,15.75,15584,82198,6667.7,12740,465.45,1983.8,1280.7,1433,2011.5,432.3,1465.2,1655.5,247.08,105.78,528.99
3/14/1998,1,14.39,10.86,16.24,16.24,36.14,36.14,36.14,78.09,79.89,17.07,15.19,7.16,16.09,16.09,15.75,20408,68293,6027.1,12740,438.81,3262.1,2376.1,1046.7,1909.4,521.98,1626,1918.5,253.61,105.07,623.35
3/15/1998,1,14.39,10.86,16.24,16.24,36.62,36.62,36.62,78.69,79.89,17.07,15.31,7.16,16.09,16.09,15.75,34579,46715,6047.3,12740,423.82,2292.6,2017.9,1586.7,2538.4,520.44,1330.8,1561.2,261.07,102.93,636.69
3/16/1998,1,14.39,10.86,16.24,16.24,36.62,36.62,36.62,78.81,79.89,17.07,15.35,7.16,16.09,16.09,15.75,26164,32589,6002.2,12740,409.67,2218.9,1235.1,1386.5,2235.6,537.31,1284.7,1429.3,278.79,95.063,621.44
3/17/1998,1,14.39,10.86,16.24,16.24,36.62,36.62,36.62,78.81,79.89,17.07,15.35,7.16,16.09,16.09,15.75,23528,27335,5852.6,12740,412.16,1637.3,1479.3,1416.8,2077.5,472.16,1245.5,1130.3,675.05,97.922,560.44
3/18/1998,1,14.39,10.86,16.24,16.24,36.62,36.62,36.62,78.93,79.89,17.07,15.35,7.16,16.09,16.09,15.75,20367,23207,6653.3,12740,421.32,1434.3,1248.4,1533.6,2135.3,664.54,771.82,1111.4,581.81,98.637,699.6
3/19/1998,1,14.39,10.86,16.24,16.24,36.62,36.62,36.62,78.93,79.89,17.07,15.35,7.16,16.09,16.09,15.75,20530,19906,6413.6,8498.6,440.48,1418.7,930.12,1731.9,1935.6,853.87,1120.9,1115.9,437.29,107.93,600.47
3/20/1998,1,14.39,10.86,16.24,16.24,36.98,36.98,36.98,78.93,79.89,17.07,15.35,7.16,16.09,16.09,15.75,17451,21124,6119.2,8498.6,474.61,1254.8,1078.3,1779.4,2322.4,996.43,1289.6,1172.5,400,162.25,686.26
3/21/1998,1,14.39,10.86,16.24,16.24,37.1,37.1,37.1,78.93,79.89,17.07,15.35,7.16,16.09,16.09,15.75,14944,24381,5917.8,8498.6,512.08,1389.7,1174.3,1753.7,2867.3,1057.8,1592.7,1209.3,553.84,125.08,625.26
3/22/1998,1,14.39,10.86,16.24,16.24,37.1,37.1,37.1,78.93,79.89,17.07,15.35,7.16,16.09,16.09,15.75,16220,22541,5405.7,8498.6,660.3,1573.1,935.82,1880.9,2921.5,1162.8,1916.3,1240.7,626.57,105.07,557.58
3/23/1998,1,14.39,10.86,16.24,16.24,37.1,37.1,37.1,78.93,79.89,17.07,15.35,7.16,16.09,16.09,15.75,18417,19826,5916.9,8498.6,666.13,1306.6,750.55,1442.5,3045.3,1107.6,1688.8,1291.9,565.96,97.922,556.63
3/24/1998,1,14.39,10.86,16.24,16.24,37.1,37.1,37.1,78.93,79.89,17.07,15.35,7.16,16.09,16.09,15.75,16857,18049,6028.1,8498.6,566.21,1250.9,626.09,1517.4,2649.5,1195,1853.5,1466.1,517.48,92.204,471.8
3/25/1998,1,14.39,10.86,16.24,16.24,37.1,37.1,37.1,78.93,79.89,17.07,15.35,7.16,16.09,16.09,15.75,18737,16825,5251.3,8498.6,525.41,1187.4,3368,1538.3,2799.5,1331.4,1834.9,1537,570.62,95.778,611.91
3/26/1998,1,14.39,10.86,16.24,16.24,37.56,37.56,37.56,79.05,79.89,17.07,15.68,7.61,16.09,16.09,15.75,16032,16731,5533.3,7348.4,498.76,1115.3,1998,1481.4,2862.8,1348.3,2004.6,1625,584.61,121.51,518.5
3/27/1998,1,14.39,10.86,16.24,16.24,39.1,39.1,39.1,81.21,80.56,17.07,16.5,7.63,16.09,16.09,15.75,14389,13431,5946.6,7348.4,490.43,1107.5,1381.4,1778.4,2536.5,1365.9,1806.5,1712.1,514.68,109.36,522.32
3/28/1998,1,14.39,10.86,16.24,16.24,39.2,39.2,39.2,81.93,80.56,17.07,17.07,7.63,16.09,16.09,15.75,13264,12824,5925.5,7348.4,489.6,1097.3,1854.5,1540.2,2560.9,1578.2,1723.1,1733.6,466.2,105.07,525.18
3/29/1998,1,14.39,10.86,16.24,16.24,39.2,39.2,39.2,82.65,80.56,17.07,17.07,7.75,16.09,16.09,15.75,14449,11619,5045.2,7348.4,498.76,987.57,2400.8,1539.3,2915.2,1795.1,1595.6,1635.7,477.39,105.78,480.38
3/30/1998,1,18.81,11.26,16.24,16.24,41.02,41.02,41.02,84.57,83.49,17.07,17.55,8.16,16.09,16.09,15.75,15012,15360,5762.5,7348.4,497.1,1019.7,1577.1,1526.9,2591.7,1848.8,1302.4,1669,532.4,100.07,537.57
3/31/1998,1,19.56,11.56,16.24,16.24,41.24,41.24,41.24,85.89,83.74,17.07,18.4,9.1,16.09,16.09,15.75,16680,11152,5460.4,7348.4,469.62,988.36,2063.5,1564.9,2596.2,1989.8,2016.3,1504.7,684.38,100.78,526.13
4/1/1998,1,22.14,12.06,16.24,16.24,42.88,42.88,42.88,89.81,86.93,17.93,19.49,9.28,16.09,16.09,15.75,10914,19121,7411.9,6354.6,762.86,3411.1,3549.1,4701.1,5899.1,1459.1,2144.6,4639.8,723.25,116.32,1056
4/2/1998,1,22.83,13.06,16.36,16.36,43.42,43.42,43.42,91.95,87.78,18.53,20.97,9.54,16.09,16.09,15.75,9712.2,18763,7118.9,6354.6,741.41,3383.1,1820.3,4552.4,5082.4,1175.5,3746.6,3933.6,789.9,120.55,972
4/3/1998,1,23.07,13.26,16.6,16.6,43.54,43.54,43.54,92.91,87.97,18.53,21.32,9.54,16.09,16.09,15.75,11143,22966,8533.3,6354.6,706.9,3182.5,6665,4182.8,5882.3,1094.8,3160.1,4539.8,808.81,125.49,991.31
4/4/1998,1,23.31,13.36,16.72,16.72,43.76,43.76,43.76,93.75,87.99,18.55,21.32,9.54,16.09,16.09,15.75,10040,21052,6550.6,6354.6,662.14,3215.8,17610,4106.5,7576.1,1324.7,3016.2,3955.1,658.58,108.57,888.99
4/5/1998,1,23.55,13.66,16.84,16.84,43.76,43.76,43.76,94.1,88.74,19,21.32,9.54,16.09,16.09,15.75,8985.1,17979,6550.6,5489.1,634.16,3246.4,10683,4162.7,5566.5,1161.5,3463.2,3743,625.76,107.86,823.35
4/6/1998,1,23.65,13.66,16.96,16.96,44.1,44.1,44.1,95.3,88.74,19,21.68,9.54,16.09,16.09,15.75,9235.1,17603,7392.5,5489.1,615.51,3089.6,4764.8,3947.4,5743.7,941.56,3056.4,3735.6,654.61,100.11,833.01
4/7/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.42,88.74,19,21.8,9.54,16.09,16.09,15.75,9161.3,16359,8012.4,5489.1,608.98,2727,2891.6,3495.8,5692.2,854.97,3755.5,3518.8,734.19,118.44,842.66
4/8/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,21.8,9.54,16.09,16.09,15.75,8550.9,17490,6883.4,5489.1,616.44,2615.7,2413.2,3076.6,5678.4,902.74,3559.7,3328.3,944.1,181.89,791.5
4/9/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,21.8,9.54,16.09,16.09,15.75,8485.8,17646,6759.8,5489.1,696.64,2365.2,1773.1,3199.5,4532,919.66,3830.6,3133.1,735.19,139.59,904.43
4/10/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,21.8,9.54,16.09,16.09,15.75,7913.5,16930,7105.3,5489.1,996,2197,1895.3,3233.8,7174.2,1144.6,3048.4,3249.8,703.35,129.72,923.74
4/11/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,21.8,9.57,16.09,16.09,15.75,7774.5,22665,6515,5489.1,864.51,2141.8,2147.5,3028,5147.8,1494,3069,3514.2,657.59,138.88,962.35
4/12/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,21.8,9.57,16.09,16.09,15.75,8245.3,34155,6078.8,5235,750.73,2169,1966.6,2986,4827,2448.4,3889.6,3744.9,567.06,124.78,979.72
4/13/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,21.8,9.57,16.09,16.09,15.75,8049.2,25869,9648.8,5235,689.18,2079.6,1658.5,3019.4,3354.9,4375.4,4348.2,3488,687.44,146.64,1055
4/14/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,21.8,9.57,16.09,16.09,15.75,8931.9,20496,9407.4,5235,664.93,2047.2,1504.5,2974.6,5856.6,1766.7,3947.7,3324.5,758.07,131.83,1073.4
4/15/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,21.8,9.57,16.09,16.09,15.75,8308,21208,8178.5,5235,621.1,2132.2,1432.3,3032.7,5410.1,1395.4,4091.6,3095.7,680.47,129.72,1044.4
4/16/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,21.8,9.57,16.09,16.09,15.75,8048.4,21485,7352.6,5235,549.29,2315.3,2614.4,3169.9,4773.5,1478,4715.6,2900.5,604.86,113.5,940.15
4/17/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,21.8,9.57,16.09,16.09,15.75,8258.8,17720,6714,5235,495.2,2567.5,2783.8,3743.5,4639.9,1751.7,4102.4,2703.4,629.73,110.68,902.5
4/18/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,21.8,9.6,16.09,16.09,15.75,7730.1,16272,6568.3,5235,463.5,2636.7,1674.9,7634.7,4769.6,1957.8,4352.7,2841.6,698.38,112.8,909.26
4/19/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,21.8,9.6,16.09,16.09,15.75,7784.1,15829,6769.9,7131.7,445.78,2965.2,1307.2,4272.3,4741.9,2134.9,5174.2,3157.3,877.45,121.26,848.45
4/20/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,21.8,9.6,16.09,16.09,15.75,8276.2,14945,7186.6,7131.7,446.71,2786.5,1097.4,4293.3,4974.5,2941.1,3876.2,3616,1144.1,134.65,792.46
4/21/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,21.8,9.6,16.09,16.09,15.75,9667,14417,7489.9,7131.7,449.51,2840.8,928.9,4183.7,5085.4,3749.3,4107.7,4363.3,1393.8,155.8,749.03
4/22/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,21.8,9.6,16.09,16.09,15.75,10446,14176,8147.1,7131.7,489.61,2649.9,769.11,3662.5,6205,4456,4103.3,5614.1,1541,162.15,824.32
4/23/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,21.8,9.6,16.09,16.09,15.75,11789,12958,8867.9,7131.7,830.93,2651.6,766.22,3499.6,6098.1,4594.3,3348.8,5614.1,1528.1,168.49,763.51
4/24/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,21.8,9.6,16.09,16.09,15.75,13276,12778,9473.5,7131.7,659.34,2616.6,702.69,3472,6732.7,4602.3,2950.1,5476.8,1576.8,167.08,765.44
4/25/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,22.81,11.47,16.09,16.09,15.75,11684,12366,8684.9,7131.7,581,2527.2,645.9,3185.2,5694.2,4166.3,3614.3,5043.3,1164,145.23,801.15
4/26/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,25.06,11.51,16.09,16.09,15.75,10945,12317,8210.6,8731.6,512.92,2434.4,614.13,3037.5,5708.1,6529.2,3490,4946.2,983.9,127.6,834.94
4/27/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,25.46,11.51,16.09,16.09,15.75,10857,12719,8087.8,8731.6,499.87,2474.7,588.14,2946,5786.3,4006.1,3758.2,5365.6,983.9,124.78,749.99
4/28/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,25.62,11.51,16.09,16.09,15.75,11098,12837,8165.7,8731.6,492.41,2493.1,540.98,3051.8,6880.2,3469.6,4372.3,5792.5,1144.1,121.26,810.8
4/29/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,25.62,11.51,16.09,16.09,15.75,11815,13465,8935.7,8731.6,424.33,2419.5,490.92,3096.6,6862.3,3428.8,3593.7,6320.3,1152,117.03,817.56
4/30/1998,1,23.67,13.66,16.96,16.96,44.1,44.1,44.1,95.54,88.74,19,25.62,11.51,16.09,16.09,15.75,12706,13358,8612.1,8731.6,413.14,2354.7,437.98,3129,6790.1,3298.4,3886.9,7205.8,1233.6,116.32,731.65
