dv,seed,project,share_FRS,share_COF,share_TUL,share_KWD,share_EXE,share_LDS,share_LND,share_PRT,share_LWT,share_TPD,share_SAU,share_TBA,share_PIX,share_DLE,share_KRT,share_SSJ,share_SFW,share_NKN,share_ARV,share_DLR,share_ID4,share_SMI,share_TJC,share_BLR,share_LHL,share_BDM,share_WRM,share_COB,share_BVA,share_CWO,share_HML,share_KND,share_RRB,share_CNS,share_ALT,share_CWC,share_MAD,share_SOC,share_SOB,share_CCA,obj0,obj1,obj2,obj3,obj4,share_OTL,share_OFK
2,1,3,0.28433367496266815,0.0,0.0,0.026167577531855397,0.0,0.0,0.0,0.0,0.09020185404903948,0.0,0.0,0.10421187693264282,0.039290593659277576,0.0,0.0,0.0,0.05214633679383065,0.0,0.040534452308457036,0.0,0.28963346714547467,0.0,0.0,0.0,0.0,0.0,0.035270081847597015,0.0,0.0,0.0,0.0,0.03821008476915722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-85.408324,-56.293099,-10.524847,209.361809,-10.0,,
2,1,3,0.1269142452121756,0.0,0.0,0.020305231828505493,0.0350876991299765,0.12738263981681133,0.0,0.06647946210365763,0.037846462879887244,0.03638482135797648,0.0590404565461499,0.03369107338492955,0.01781853802892857,0.12759761339728637,0.091291730644618,0.05252252911627464,0.015370291673037316,0.0,0.016194931860528002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016426893846352517,0.0119127041211189,0.0,0.0,0.0,0.035965731448565554,0.0,0.02940514140676003,0.04236180219646031,0.0,0.0,0.0,0.0,0.0,-82.116667,-69.135293,15.738473,716.88095,-20.0,,
2,1,3,0.0,0.0,0.0,0.016989528988703716,0.0,0.14259526302194991,0.0,0.016417177166388488,0.05719415770981205,0.03260692712989458,0.0,0.05401754535151344,0.024102902245933245,0.19575009852855393,0.0,0.11409596591539349,0.018053378478894374,0.0,0.035217759555278255,0.0,0.19912745223580655,0.0,0.0,0.0,0.0,0.0,0.02113340397782525,0.03093149362915067,0.0,0.0,0.0,0.025901011015482377,0.015865935049419615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-96.038179,-63.357519,22.427957,306.280992,-16.0,,
2,1,3,0.17057990138788845,0.0,0.0,0.0179860267346676,0.0,0.0,0.0,0.015488971309299802,0.0,0.013466802004240467,0.0,0.09156302617715445,0.03969377827256534,0.17305730877281497,0.0,0.12449349281460635,0.020219412474470705,0.0,0.0467628625370462,0.0,0.17476423228615123,0.0,0.0,0.0,0.0,0.0,0.022634191730490635,0.03145388131250314,0.0,0.0,0.0,0.03613730752376097,0.0,0.010602398394193722,0.01109640626814593,0.0,0.0,0.0,0.0,0.0,-92.581124,-62.036626,13.567509,311.002206,-16.0,,
2,1,3,0.12194826640309128,0.0,0.0,0.0,0.05868769828136773,0.0967125796402849,0.06877979631281374,0.02507243623706549,0.025226163815471502,0.023829877121823974,0.06750928672877113,0.034662786251139666,0.019194551587908185,0.12350025946939623,0.08600928153443621,0.058514182760447675,0.014614137594468874,0.0,0.03841037521401897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02245399674389406,0.0,0.0,0.0,0.0,0.06679815754467254,0.0,0.04807616675892795,0.0,0.0,0.0,0.0,0.0,0.0,-74.107043,-68.790204,4.664243,462.044589,-18.0,,
2,1,3,0.18716025612491483,0.0,0.0,0.018921163954499876,0.0,0.18778080149564635,0.0,0.018253464680217317,0.06360420295945445,0.011095502121171196,0.0,0.030918625942795142,0.03517549173976779,0.0,0.0,0.10916694518905695,0.017749483759063923,0.0,0.019515303139242834,0.0,0.18513150657853536,0.0,0.0,0.0,0.0,0.0,0.011935407451222116,0.027712726348167824,0.0,0.0,0.0,0.03271933921160182,0.012103463963477981,0.020659822686233398,0.01039649265493075,0.0,0.0,0.0,0.0,0.0,-98.813784,-62.273492,15.586005,355.250283,-18.0,,
2,1,3,0.21646813390782096,0.0,0.0,0.019188413245626448,0.0,0.0,0.0,0.011740070685244044,0.061700916859324904,0.010766433971977667,0.0,0.03854828725885888,0.024701636560470957,0.0,0.0,0.08512158955851673,0.01939199577729026,0.0,0.022861580373428527,0.0,0.21114069593104065,0.0,0.0,0.0,0.0,0.0,0.026113474906391102,0.016945749813129463,0.0,0.0,0.0,0.04596841475621751,0.18934260639466188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99.029852,-57.258509,11.748016,261.924343,-15.0,,
2,1,3,0.23524937641275354,0.0,0.0,0.02697822587110352,0.0,0.0,0.0,0.02853394873731963,0.0813874434648941,0.0,0.0,0.06479972314808924,0.032253932315641984,0.0,0.0,0.04882567601764616,0.02567299350122663,0.0,0.028080897589043235,0.0,0.2850661731414275,0.0,0.0,0.0,0.0,0.0,0.03535082791673787,0.0,0.0,0.0,0.0,0.05362065753469992,0.05418012434941655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-98.161453,-58.016186,3.705068,237.087309,-13.0,,
2,1,3,0.2197108102254537,0.0,0.0,0.022372911421493235,0.0,0.0,0.0,0.025044016341983853,0.07474995066989278,0.014224092846764897,0.0,0.06157898002136256,0.019372789804021174,0.14864454751693182,0.0,0.06417550185125086,0.014739231310384588,0.0,0.038016770668643,0.0,0.22167281585210954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04172666349968498,0.0,0.03397091797002297,0.0,0.0,0.0,0.0,0.0,0.0,-82.780641,-61.055588,-5.189641,255.027553,-14.0,,
2,1,3,0.0,0.14188389384300357,0.0,0.11691213397550554,0.0,0.0,0.0,0.013936019731398566,0.0,0.0,0.0,0.02171115776628826,0.05000381331725504,0.1431369642828877,0.0,0.060764706813462584,0.06609428534837171,0.0,0.07296228557285378,0.0,0.143388787120485,0.0,0.0,0.0,0.0,0.0,0.01380938881877821,0.010546628236103335,0.0,0.0,0.0,0.02775763994514579,0.11709229522846087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-96.432187,-57.89968,25.744035,169.089996,-14.0,,
2,1,3,0.0,0.0,0.0,0.050709300167384966,0.0,0.0,0.0,0.05578760897192485,0.1246186443804571,0.0,0.0,0.09318898153997571,0.0,0.0,0.0,0.0,0.0,0.0,0.11678293933444468,0.0,0.5589125256058127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.682908,-25.717124,-20.370497,143.640319,-6.0,,
2,1,3,0.18425000708336856,0.0,0.0,0.023413284465505398,0.0,0.0,0.0,0.018986471819784113,0.0664733746127856,0.012176603247297137,0.0,0.0537759974261029,0.035533220764362196,0.0,0.0,0.04358484482271323,0.022123057664239897,0.0,0.024674709470662793,0.0,0.23325450695422878,0.0,0.0,0.0,0.0,0.0,0.02696175941040147,0.014378184442487379,0.0,0.0,0.0,0.04197475417198699,0.18406806402990514,0.0,0.014371159614168327,0.0,0.0,0.0,0.0,0.0,-100.246506,-57.191938,13.555243,273.277248,-16.0,,
2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0182853368741693,0.08288115561993703,0.01269654143370473,0.0,0.05556491967170246,0.03662042175179085,0.0,0.0,0.15173762902979282,0.022840552085014103,0.0,0.1638558499233652,0.0,0.3149539552771995,0.0,0.0,0.0,0.0,0.0,0.03413825821112071,0.025802194737904936,0.0,0.0,0.0,0.06476535470490107,0.015857830679397354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-106.432354,-56.970543,19.842755,250.432601,-13.0,,
2,1,3,0.15466692144735766,0.0,0.0,0.0,0.0537028109800104,0.11344753442106846,0.0,0.0,0.04227938258837472,0.03202378547880772,0.08449309898074239,0.04869148433923468,0.01908941215061149,0.15152179075139868,0.1080437666752458,0.044736885511454084,0.025927254925820542,0.0,0.03779992101383627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01905144401832305,0.0,0.0,0.0,0.0,0.0645245067177141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-73.315863,-68.408252,3.294035,358.137278,-15.0,,
2,1,3,0.2250085504831479,0.0,0.0,0.023100788591890607,0.0,0.0,0.0,0.019294515154133867,0.08367375007759334,0.0,0.0,0.06403332071553851,0.03023791643287231,0.0,0.0,0.11699689991735546,0.03191295912443052,0.0,0.0557004640995337,0.0,0.24323221651649055,0.0,0.0,0.0,0.0,0.0,0.0278282016234355,0.02288754380220815,0.0,0.0,0.0,0.036512084479990645,0.019580788981378806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99.446571,-60.026886,11.734825,268.483797,-14.0,,
2,1,3,0.0,0.0,0.0,0.024341572297634766,0.0,0.0,0.0,0.027874785246748114,0.20097394885046285,0.015517801082678091,0.0,0.07957251795283568,0.039963033357390675,0.0,0.0,0.0,0.041545229057678816,0.0,0.15908719428836776,0.0,0.3168456561432834,0.0,0.0,0.0,0.0,0.0,0.03761102422231458,0.0,0.0,0.0,0.0,0.03887509102743285,0.017792146473172378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.987663,-56.04155,9.042201,174.944492,-12.0,,
2,1,3,0.0,0.0,0.0,0.027303246054475806,0.0,0.0,0.0,0.020251221248138676,0.06902074239255324,0.0,0.0,0.04013564295586989,0.03338507393075505,0.2396437429099592,0.0,0.14284801624606175,0.01776038516380879,0.0,0.07966788852208935,0.0,0.2418936087001936,0.0,0.0,0.0,0.0,0.0,0.028360648967981558,0.0,0.0,0.0,0.0,0.047366695087558204,0.012363087820554865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-94.551665,-62.661004,14.569374,191.710445,-13.0,,
2,1,3,0.0,0.0,0.0,0.19669298196955232,0.0,0.0,0.0,0.015047522155958592,0.0,0.0,0.0,0.05101919179878412,0.0,0.0,0.0,0.05734218194736389,0.020976785960870492,0.0,0.18105581448596642,0.0,0.23518586928427018,0.0,0.0,0.0,0.0,0.0,0.02612874709809758,0.0,0.0,0.0,0.0,0.017664810944081653,0.19888609435505478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-84.575299,-37.58865,8.320945,122.186292,-10.0,,
2,1,3,0.0,0.0,0.0,0.020556025698974682,0.0,0.0,0.0,0.06232880318131841,0.05597943191471647,0.014435090793597194,0.0,0.05153640266767287,0.02160242657394392,0.22518189680103284,0.0,0.11471795762586669,0.0213438412513396,0.0,0.08252953496618562,0.0,0.23098997825332224,0.0,0.0,0.0,0.0,0.0,0.026027830274334675,0.0,0.0,0.0,0.0,0.05176321562328455,0.02100756437441021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-93.670625,-62.088753,15.671801,185.668789,-14.0,,
2,1,3,0.17779158941938594,0.0,0.0,0.017034045533546795,0.0,0.17974492396190017,0.0,0.01604224821818514,0.06079673528493174,0.026295099681315423,0.0,0.041954787026748264,0.021988263854031204,0.0,0.12511812896556165,0.03894308297481242,0.017312805134018262,0.0,0.018787663493881133,0.0,0.18197940223304782,0.0,0.0,0.0,0.0,0.0,0.021627893712632226,0.01719561606513585,0.0,0.0,0.0,0.024350751468026916,0.013036962972839093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-95.064649,-62.582156,13.062458,360.08952,-17.0,,
2,1,3,0.19424049540876123,0.0,0.0,0.018768470260581056,0.0,0.0,0.0,0.019075582455689574,0.06685071101096574,0.01541837003104371,0.0,0.06851553061058666,0.023674985977308324,0.19656124842189385,0.0,0.013624291807344448,0.03340932114039552,0.0,0.07730334638183076,0.0,0.19029466441254317,0.0,0.0,0.0,0.0,0.0,0.012449553231436093,0.01456372853485448,0.0,0.0,0.0,0.042341544567763685,0.012908155747001722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-96.778786,-64.313928,15.948541,344.252523,-16.0,,
2,1,3,0.31868237512774317,0.0,0.0,0.02001419661388371,0.0,0.0,0.0,0.0,0.08002616759906024,0.0,0.0,0.09157803660039825,0.0,0.0,0.0,0.0830817977812194,0.027500671639432345,0.0,0.0,0.0,0.32759410853693227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05152264610133063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72.791281,-32.96751,-18.30495,183.527424,-8.0,,
2,1,3,0.20608329470927308,0.0,0.0,0.011040806850526243,0.0,0.0,0.0,0.017321820543599792,0.06984810561777992,0.0,0.0,0.038119702072206066,0.024178487648203077,0.2063527406094448,0.0,0.03233643223968236,0.02341192450585397,0.0,0.05426410669389253,0.0,0.20765819555213744,0.0,0.0,0.0,0.0,0.0,0.024722601268317358,0.038999474267185474,0.0,0.0,0.0,0.0355587127838294,0.0,0.010103594638068359,0.0,0.0,0.0,0.0,0.0,0.0,-90.776214,-63.724996,6.40799,319.052172,-15.0,,
2,1,3,0.14810044135232997,0.0,0.0,0.025946446790904687,0.045897756104411824,0.10846561555007474,0.0,0.030368598970425854,0.04042273180221298,0.030617497523660244,0.08274738775538137,0.04656619674976873,0.018189976395550235,0.14486788440990514,0.10329914809151493,0.05461247849102909,0.017081909196213888,0.0,0.021522360552093587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018214821618736214,0.0,0.0,0.0,0.0,0.06307874864578657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-74.10905,-70.082906,1.73356,568.895766,-17.0,,
2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02461576556313041,0.11168144064947659,0.0,0.0,0.10213280238345854,0.06612053085000592,0.0,0.0,0.0,0.030528149140635775,0.0,0.050218029883994965,0.0,0.42399179077943094,0.0,0.0,0.0,0.0,0.0,0.047866118151621194,0.03472836917524034,0.0,0.0,0.0,0.0867691526817213,0.02134785074128398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-108.903388,-49.788146,17.760512,197.883326,-11.0,,
2,1,3,0.2393596169496275,0.0,0.0,0.03811366828435281,0.0,0.0,0.0,0.02632641394572054,0.06043597951375684,0.037947929089986863,0.0,0.0433318899296475,0.03643601661590344,0.0,0.0,0.07125174343475076,0.02535760855184952,0.0,0.035269007649388624,0.0,0.2432553423429713,0.0,0.0,0.0,0.0,0.0,0.028051419669703023,0.01893088211818108,0.0,0.0,0.0,0.0524861123247961,0.0,0.030142320905253324,0.013304048674110856,0.0,0.0,0.0,0.0,0.0,-93.28389,-59.699334,2.827836,324.818708,-16.0,,
2,1,3,0.0,0.0,0.0,0.030193272081701385,0.0,0.0,0.0,0.015871127542491797,0.10112223483045989,0.016097465744231734,0.0,0.06666026086850423,0.039741876837854004,0.0,0.0,0.12125016777090426,0.021260844101175007,0.0,0.18675067413399712,0.0,0.29731414034188663,0.0,0.0,0.0,0.0,0.0,0.036725050941347294,0.0,0.0,0.0,0.0,0.0528777285649792,0.014135156240467564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-102.21214,-59.126169,9.402323,290.881454,-13.0,,
2,1,3,0.21352104427855975,0.0,0.0,0.02219400654007186,0.0,0.0,0.0,0.018510947908154603,0.08001180599439543,0.013824099102997015,0.0,0.07344647567212079,0.02905097860186904,0.0,0.0,0.11240438617950257,0.03030407919558333,0.0,0.05394974594192331,0.0,0.23340600599561162,0.0,0.0,0.0,0.0,0.0,0.027909202361011784,0.027520736499466538,0.0,0.0,0.0,0.045134307218729436,0.018812178510003056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-98.763826,-60.041376,12.962287,273.823,-15.0,,
2,1,3,0.24707953408240063,0.0,0.0,0.03549932031471488,0.0,0.0,0.0,0.029847391874307894,0.0659434055988621,0.015206292359174296,0.0,0.06823961511154834,0.0345691449534882,0.0,0.0,0.0,0.03436317971557412,0.0,0.06761808471713703,0.0,0.29802715591083884,0.0,0.0,0.0,0.0,0.0,0.03759319927015612,0.0,0.0,0.0,0.0,0.055540343743866474,0.010473332347931017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.805613,-56.396918,3.965895,323.411701,-13.0,,
2,1,3,0.19911731662489926,0.0,0.0,0.016960839332000745,0.0,0.0,0.0,0.02081924395291326,0.053162544500759086,0.0,0.0,0.05862468536626509,0.031368445888510225,0.21842234955187778,0.0,0.05737331685422493,0.01985607608320553,0.0,0.0514265049773596,0.0,0.22004284421178666,0.0,0.0,0.0,0.0,0.0,0.021679435770616984,0.020292015386871323,0.0,0.0,0.0,0.01085438149870949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-89.880134,-64.433038,4.663387,290.016907,-14.0,,
2,1,3,0.0,0.0,0.046028583711916767,0.0,0.0,0.0,0.0,0.02575275256975149,0.061916558606327776,0.022660966688071733,0.0,0.06825592900985934,0.029181412154516518,0.21435060185123647,0.0,0.10668502548451744,0.1094913621093785,0.0,0.02728829525127924,0.0,0.20953587911943045,0.0,0.0,0.0,0.0,0.0,0.023997566490610574,0.017677807104723053,0.0,0.0,0.0,0.03717725984838068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88.67417,-63.574343,13.607099,205.609628,-14.0,,
2,1,3,0.0,0.0,0.0,0.02029252898376778,0.0,0.0,0.0,0.040264313282762455,0.08580186580828891,0.0,0.0,0.07053679469964289,0.05086240585549531,0.0,0.0,0.12483522407477653,0.0,0.0,0.041377702878181745,0.0,0.40706637817395913,0.0,0.0,0.0,0.0,0.0,0.050732551366257664,0.029096417572712373,0.0,0.0,0.0,0.0628663678511417,0.016267449453013567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-108.068088,-53.387484,19.033906,225.311968,-12.0,,
2,1,3,0.0,0.0,0.0,0.02200361998905213,0.0,0.0,0.0,0.01993645586145097,0.08797960950176296,0.0,0.0,0.0894942948667422,0.12786814028238527,0.0,0.0,0.0,0.03749191350529068,0.0,0.2047106351616954,0.0,0.363180505091268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047334825740352415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-84.429112,-53.443673,-9.605937,158.014206,-9.0,,
2,1,3,0.0,0.0,0.0522798541117264,0.0,0.0,0.0,0.0,0.014875566258439015,0.0720762873037257,0.0,0.0,0.07969763930180224,0.03407307898295468,0.0,0.0,0.0,0.0,0.0,0.1984897230692511,0.0,0.24764801591693478,0.0,0.0,0.0,0.0,0.0,0.028020267631452742,0.027675010590511664,0.0,0.0,0.0,0.04584540270023063,0.19931915413297105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99.536652,-52.439525,17.466388,142.433864,-11.0,,
2,1,3,0.1932595981991499,0.0,0.0,0.026348429410615184,0.0,0.0,0.0,0.03081527424730837,0.07071086437651208,0.01686776893210831,0.0,0.05671481727897287,0.03568596669583343,0.0,0.0,0.077980121389486,0.11354198126036985,0.0,0.023380124442113546,0.0,0.25021537288220835,0.0,0.0,0.0,0.0,0.0,0.027182647463804464,0.025539733325459887,0.0,0.0,0.0,0.038469612719148005,0.0,0.0,0.013287687376909675,0.0,0.0,0.0,0.0,0.0,-90.966415,-60.702136,0.060827,288.704415,-15.0,,
2,1,3,0.24471858259469934,0.0,0.0,0.03722781520257899,0.0,0.0,0.0,0.026732532962352902,0.0,0.014876548947424292,0.0,0.07573811341416278,0.026720596981873058,0.0,0.0,0.07328057122047178,0.022830229216537483,0.0,0.1107145995326175,0.0,0.25340645264183886,0.0,0.0,0.0,0.0,0.0,0.029215978773255484,0.011839984721944986,0.0,0.0,0.0,0.037065536659459365,0.018079708985558482,0.01755274814522482,0.0,0.0,0.0,0.0,0.0,0.0,-106.020181,-57.161738,20.053121,270.978275,-15.0,,
2,1,3,0.23931789110560053,0.0,0.0,0.022850804985608215,0.0,0.0,0.0,0.03352113713804636,0.07614297810250717,0.010300421667755764,0.0,0.1226961371078496,0.04580397703595711,0.0,0.0,0.0,0.028039516706667322,0.0,0.033192898201842486,0.0,0.3014335616612091,0.0,0.0,0.0,0.0,0.0,0.03710941982333679,0.0,0.0,0.0,0.0,0.03339672642809604,0.0,0.016194530035523482,0.0,0.0,0.0,0.0,0.0,0.0,-87.383196,-56.75835,-8.464959,234.196431,-13.0,,
2,1,3,0.0,0.0,0.0,0.04466363440938527,0.0,0.0,0.0,0.09188691058639172,0.07070055950315461,0.011613831228099438,0.0,0.0905709680943414,0.03523971238977036,0.0,0.0,0.11116263416387581,0.03408352725448759,0.0,0.10842297169827944,0.0,0.2933127449955421,0.0,0.0,0.0,0.0,0.0,0.034975995282459225,0.0,0.0,0.0,0.0,0.038572297839399215,0.03479421255481381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-97.728518,-57.378779,9.96523,198.406386,-13.0,,
2,1,3,0.2504015782916734,0.0,0.0,0.026005712850379104,0.0,0.0,0.0,0.013925167466289006,0.08577883973346762,0.0,0.0,0.06250332913010934,0.02860918726309531,0.0,0.0,0.09971662949401007,0.02297913913428732,0.0,0.02854683312948328,0.0,0.2499552539668715,0.0,0.0,0.0,0.0,0.0,0.01597452316127884,0.03704062737851357,0.0,0.0,0.0,0.03768310215601407,0.016084842013053973,0.024795234831473435,0.0,0.0,0.0,0.0,0.0,0.0,-101.518418,-59.111962,14.664137,269.339777,-15.0,,
2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0688762005976858,0.0,0.0,0.04810499441161189,0.03338396956420349,0.11496063399666509,0.0,0.11909923292292396,0.028401433456775323,0.0,0.21099867241636613,0.0,0.24632096584369137,0.0,0.0,0.0,0.0,0.0,0.03583958235029748,0.02612122158397376,0.0,0.0,0.0,0.04368805436393159,0.024205038491874196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-97.361194,-61.055202,20.170514,184.785896,-12.0,,
2,1,3,0.1679607242785559,0.0,0.0,0.018335371706568918,0.0,0.0,0.0,0.02296844606916023,0.05661083195807371,0.023559223300549284,0.0,0.06195844063470449,0.03279953502075754,0.21698654977629278,0.0,0.06200837770314237,0.01204590649566188,0.0,0.02803032786725077,0.0,0.21643550508196518,0.0,0.0,0.0,0.0,0.0,0.02379935546442885,0.019732524034385364,0.0,0.0,0.0,0.03676888060850272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-90.055655,-64.261447,2.970757,336.984979,-15.0,,
2,1,3,0.1686965767354891,0.0,0.0,0.0,0.058054341637989254,0.16531825914206386,0.0,0.013607815060408455,0.044811974890832294,0.03579407522226489,0.0,0.04688245260799057,0.021304804940901933,0.16436025158052578,0.11628572117227266,0.04667299454085061,0.019988308369801783,0.0,0.01370982826814842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021183441474123106,0.010690339162513999,0.0,0.0,0.0,0.0526388151938234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.226517,-68.387215,14.004764,358.640418,-16.0,,
2,1,3,0.16305287804826918,0.0,0.0,0.028564287581425304,0.057197692084441885,0.11802418633660008,0.0,0.03343260838090172,0.04442137999304245,0.03370661930465102,0.09109610265729998,0.05139793068522713,0.01997954008093559,0.16087422096057455,0.0,0.06896656771918745,0.016096544874570805,0.0,0.023693837587681857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02005258782271215,0.0,0.0,0.0,0.0,0.06944301588247896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-74.71122,-69.967699,2.764089,383.910797,-16.0,,
2,1,3,0.0,0.0,0.0,0.026470314896304144,0.0,0.0,0.0,0.03339500608949138,0.13852223202078182,0.020769203609783935,0.0,0.09619570135884332,0.06623808227083444,0.0,0.0,0.06386803031231522,0.02836229815497137,0.0,0.0346835189265288,0.0,0.3755992599269261,0.0,0.0,0.0,0.0,0.0,0.0,0.0757799763887632,0.0,0.0,0.0,0.04011637604445633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-90.098693,-52.097023,-2.222278,200.29233,-12.0,,
2,1,3,0.0,0.0,0.0,0.02120199637327189,0.0,0.0,0.0,0.020731494639991188,0.058983843158910566,0.014463650135910973,0.0,0.045328140829802015,0.02015370236025743,0.19169955724383278,0.0,0.09257808992447553,0.016910759069079538,0.0,0.016616959866605933,0.0,0.1922769649696366,0.0,0.0,0.0,0.0,0.0,0.021395234723066373,0.06742941656823688,0.0,0.0,0.0,0.036330732531012835,0.18389945760590953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-95.202745,-58.470302,20.84549,173.756378,-15.0,,
2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012022887544292071,0.08268210102352996,0.0,0.0,0.04717828400496945,0.06719552071482106,0.0,0.0,0.0,0.0,0.0,0.2069624059569213,0.0,0.2956770581413428,0.0,0.0,0.0,0.0,0.0,0.03439344945568206,0.0,0.0,0.0,0.0,0.022383345259503452,0.23150494789893783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-97.431076,-50.19378,10.505234,122.624227,-9.0,,
2,1,3,0.20920540100812018,0.0,0.0,0.021422179201323877,0.07161115621021023,0.0,0.0,0.01669973576855614,0.06069653148292052,0.010975256770274616,0.0,0.04920279575849936,0.03251141564251005,0.0,0.0,0.039878315988926834,0.020301664767362563,0.0,0.022576330493054204,0.0,0.21341814963431166,0.0,0.0,0.0,0.0,0.0,0.024668885842289413,0.017631283906006195,0.0,0.0,0.0,0.038405150167145186,0.15079574735848897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-98.764914,-57.985492,9.878767,396.052956,-16.0,,
2,1,3,0.15291986199091612,0.0,0.0,0.028380448692603012,0.04555589026351636,0.10858368993064776,0.0,0.015112320846196426,0.041801810561516536,0.03217483694269202,0.0,0.041825195673385065,0.01893594048612109,0.14897023967585774,0.1400035877684788,0.07334248019419488,0.015320017563449808,0.0,0.0373729473025735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017498833052147875,0.0,0.0,0.0,0.0,0.0652921554334538,0.0,0.01690974362224921,0.0,0.0,0.0,0.0,0.0,0.0,-75.779443,-70.073786,4.011268,407.160969,-17.0,,
2,1,3,0.0,0.19505640750733225,0.0,0.02694420224583518,0.0,0.0,0.0,0.01717480320510185,0.0,0.0,0.0,0.05772258793767276,0.0,0.0,0.0,0.02793331585587827,0.02590089428684775,0.0,0.10893598072282981,0.0,0.24900674839779613,0.0,0.0,0.0,0.0,0.0,0.03193835833303522,0.0,0.0,0.0,0.0,0.034448117320353744,0.22493858418731702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-90.562808,-40.880455,16.323008,128.894852,-11.0,,
2,1,3,0.2377758511593229,0.0,0.0,0.0,0.0,0.0,0.0,0.03004196322148046,0.07837906940241036,0.0,0.0,0.05043281469963554,0.03806519137289141,0.0,0.0,0.08594121715415291,0.021394559741794977,0.0,0.03407151160794431,0.0,0.30466592517744234,0.0,0.0,0.0,0.0,0.0,0.03593790620447444,0.021792180272626048,0.0,0.0,0.0,0.049327325390324174,0.012174484595500051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-104.334086,-56.926913,11.929644,254.514685,-13.0,,
2,1,3,0.0,0.0,0.0,0.013534896686156508,0.0,0.1422333228622875,0.0,0.013844605685235796,0.04878080791394227,0.02350963778455495,0.01922863485808309,0.038694794121263844,0.01768950524451033,0.142496240266849,0.11681692760113475,0.08118783886458485,0.018503507800358525,0.0,0.048674528225174846,0.0,0.14210407534816227,0.0,0.0,0.0,0.0,0.0,0.02790391060751182,0.016723287349179133,0.0,0.0,0.0,0.07669841362228856,0.01137506515872194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-93.98343,-64.053785,21.90449,341.824561,-18.0,,
