label, proj, share_FRS, share_COF, share_TUL, share_KWD, share_EXE, share_LDS, share_LND, share_PRT, share_LWT, share_TPD, share_SAU, share_TBA, share_PIX, share_DLE, share_KRT, share_SSJ, share_SFW, share_NKN, share_ARV, share_DLR, share_ID4, share_SMI, share_TJC, share_BLR, share_LHL, share_BDM, share_WRM, share_COB, share_BVA, share_CWO, share_HML, share_KND, share_RRB, share_CNS, share_ALT, share_CWC, share_MAD, share_SOC, share_SOB, share_CCA, share_OFK, cwg_p, cwg_np, cog_wp_p90, n_p
s3/soln196, 3.0, 0.0, 0.038239264933446974, 0.10454001966298562, 0.017147147510310195, 0.091806633766038, 0.039283911534037576, 0.017005727069495567, 0.035620928811251194, 0.0, 0.059818942288680316, 0.08388619935844997, 0.09658647069529075, 0.09178718322315872, 0.06010335932303521, 0.04029921841226769, 0.041990913477913144, 0.018231268045132573, 0.0, 0.013610144608686335, 0.029747493727372922, 0.0, 0.05422692111189241, 0.034290876567088006, 0.015122737120850206, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016654638752616722, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 69.5410114044714, 0.08803507547348043, 1020.7942143612411, 21
s3/soln197, 3.0, 0.0, 0.03385765749126464, 0.08939812970657665, 0.04592164470055577, 0.07515624455063107, 0.017911172280419774, 0.04860139493262272, 0.0268981824366653, 0.0, 0.014196883557022562, 0.07208361381962297, 0.046035188687242996, 0.0827309849170459, 0.09542366732187017, 0.03395804174806165, 0.034960936647584, 0.015674872647445392, 0.0, 0.011492337170627647, 0.0, 0.0, 0.0, 0.02755453986553981, 0.02283266213204121, 0.05685495012678853, 0.07087440158146924, 0.011000272907203498, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012557830052122966, 0.04272723618281733, 0.011297154536758149, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 76.13232392506397, -3.2683905024839937, 560.7101158329231, 24
s3/soln198, 3.0, 0.0, 0.038466399118609156, 0.10724499753459803, 0.05724855640090294, 0.0, 0.03969690681603919, 0.0, 0.04063722434139093, 0.0, 0.03414749687059064, 0.033916879988496976, 0.052576524177687364, 0.11063581036199577, 0.056453646237835754, 0.1296591427187939, 0.041223934003697074, 0.12363128420189547, 0.0, 0.01173288437689627, 0.0, 0.0, 0.0, 0.024083650848978223, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09864466200159228, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 69.94786673932316, 3.6481009359656653, 291.31086806886043, 16
s3/soln199, 1.0, 0.0, 0.0, 0.13054042835928462, 0.06717989715260801, 0.03161699628711268, 0.0359393157041517, 0.0674263662607133, 0.04799982899968503, 0.09697492959504653, 0.0, 0.09671653536036477, 0.0, 0.09941451457083557, 0.07470260854135363, 0.05018877551602156, 0.01653539164046206, 0.13191229783881142, 0.0, 0.016413992618755858, 0.0, 0.0, 0.0, 0.03643812155479333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 54.95148318306321, 25.979015471616602, 466.00005763313936, 15
s3/soln2, 1.0, 0.0, 0.0, 0.09038857195224262, 0.04717854116307669, 0.0, 0.028077524223896946, 0.047840550403024845, 0.027849717792383853, 0.1068074320301146, 0.0, 0.07147084161018721, 0.0, 0.057712986307024955, 0.049567648828448024, 0.0, 0.035189274332151674, 0.09506062631871076, 0.0, 0.046913016387498396, 0.0, 0.0, 0.0744076447799583, 0.0272969238177083, 0.019982628763501806, 0.0, 0.08863650628910834, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03858002188888954, 0.04703954311207319, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 56.30306896133406, 14.465936600847964, 5379.571819962863, 18
s3/soln20, 3.0, 0.0, 0.01388805814914108, 0.1024071548153037, 0.051371827757091086, 0.09660471486786112, 0.044645420046968295, 0.023373071907758353, 0.07223242578476796, 0.0, 0.04850555118581275, 0.08047648581163472, 0.05190987360630587, 0.08983917393567982, 0.11115809720095175, 0.037825477161273824, 0.042043001298293504, 0.10296370251375554, 0.0, 0.014333183733410635, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01642278022398996, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 73.9874797505048, 2.65979834981675, 365.258781227701, 17
s3/soln200, 3.0, 0.0, 0.1767187065291474, 0.15034725905128096, 0.021609937825026262, 0.0, 0.043694545439100604, 0.041322776381529945, 0.11488066229518898, 0.0, 0.022658120826032878, 0.0, 0.10181588960921237, 0.12996296307041716, 0.0, 0.053783765408721915, 0.011467660724395624, 0.01615280721070137, 0.0, 0.01499760715599966, 0.0, 0.0, 0.0, 0.0, 0.014215677364403032, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08637162110884188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 71.62190600618254, 5.27988339327849, 340.78485889587154, 15
s3/soln201, 3.0, 0.0, 0.06658471087001781, 0.12507640405453332, 0.06844064841717255, 0.0, 0.046832929290029364, 0.0, 0.09802684268507757, 0.0, 0.0, 0.0, 0.06589850382317879, 0.11907123943409684, 0.14933256019876234, 0.14962349891952845, 0.04959331253432023, 0.02710553905982697, 0.0, 0.019585982426682556, 0.0, 0.0, 0.0, 0.0, 0.014827828286773169, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 69.76987237012185, 7.480561040248179, 222.72208025684535, 13
s3/soln202, 3.0, 0.0, 0.018386600706979866, 0.11255978609935337, 0.025180114565935382, 0.017885279584911807, 0.047773244042753675, 0.06330968851164571, 0.03409533455929529, 0.0, 0.05692618073900648, 0.08878115274472231, 0.05041456470876049, 0.13345102182252908, 0.0, 0.043553960658421875, 0.04299114081323231, 0.0913633855148178, 0.0, 0.016220117667493532, 0.0, 0.0, 0.0, 0.045569227677484, 0.010476333835006348, 0.0, 0.10106286574765064, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 63.22254214647267, 10.978292369960316, 344.1606232094732, 18
s3/soln203, 3.0, 0.0, 0.04005556613805776, 0.11475887410730852, 0.020802973635178995, 0.021520769255472326, 0.040846059380601804, 0.027182860088567757, 0.06801541762050256, 0.0, 0.040245201484039025, 0.08753151252396052, 0.016596110147494497, 0.09382215444634073, 0.06351166697715521, 0.042911823870480675, 0.08981402466743833, 0.023521105145067257, 0.0, 0.01279116694586062, 0.0405178283648497, 0.0, 0.0, 0.033492862286712714, 0.0, 0.04994548055670564, 0.0, 0.010366761938714353, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015853788907626745, 0.04589599151186429, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 76.22617417801882, -3.7537748127303416, 796.2643599786278, 22
s3/soln204, 3.0, 0.0, 0.16137862048797974, 0.0, 0.01677208664767385, 0.0, 0.05532979247708383, 0.037493119656260385, 0.11451626209226312, 0.0, 0.011095970678905128, 0.0, 0.06681458527410422, 0.10469180299137518, 0.0741483266192466, 0.16456321524180195, 0.04451916970062877, 0.0, 0.0, 0.021551692831207767, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10281327130228095, 0.013255649684745888, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01105643431444266, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 82.5645081194671, -6.77445615162181, 285.1069479355211, 15
s3/soln205, 3.0, 0.0, 0.05102403592664201, 0.12620443104000262, 0.026331115709920295, 0.0, 0.03414921940198277, 0.02474902626255267, 0.09040173114921354, 0.0, 0.02792122388044299, 0.026359929001885454, 0.0503848904038825, 0.10127397306111925, 0.06269691777364515, 0.04190121303045685, 0.07662799362281948, 0.0154267415745828, 0.0, 0.015776714347113363, 0.0, 0.0, 0.0, 0.0, 0.017151537599696648, 0.0, 0.10911908104882755, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10250022516521405, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 69.8395689882267, 3.2455125548351362, 293.1386097896695, 18
s3/soln206, 3.0, 0.0, 0.030226275402771622, 0.07942808679976743, 0.04166563452730676, 0.07392135292676372, 0.09273322120340352, 0.04364785204039118, 0.06780211736940538, 0.0, 0.05097197831237299, 0.02888674876825368, 0.03562329224540809, 0.06914772202700716, 0.047704630284008974, 0.04412580362852492, 0.03090861458790677, 0.016125003872769297, 0.0, 0.016218250016984313, 0.02330494125581939, 0.0, 0.0, 0.028122624968614084, 0.016116175289444958, 0.037805006916633056, 0.07237651637818486, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.042749740260764384, 0.010388410917493447, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 66.94074453045197, 4.516415690483164, 648.7089352305682, 23
s3/soln207, 3.0, 0.0, 0.034279938014927555, 0.09906166770367512, 0.023673938768685853, 0.08923910982583731, 0.04093021354562647, 0.017957483508804085, 0.07265422566306014, 0.0, 0.05864599377285875, 0.033165540928214984, 0.042148382696771035, 0.08193176241759557, 0.045969578240007095, 0.03733403803497485, 0.028321202907445782, 0.015966890057392075, 0.0, 0.011137334088226, 0.0, 0.0, 0.0, 0.09819114552949898, 0.019613663553493227, 0.0, 0.0, 0.010144019937908484, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10229564884844924, 0.03733822195654739, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 72.86946585664707, 0.44943688147061284, 553.8576964486109, 21
s3/soln208, 3.0, 0.0, 0.017185882130090525, 0.09784165342075679, 0.023818700460541676, 0.09603835069256685, 0.0443371555527383, 0.028584127831756463, 0.07510298770919976, 0.030868987350425196, 0.025910923862239876, 0.07454194410861979, 0.014519888977522948, 0.08361376820857969, 0.11729152765677317, 0.0371135240350087, 0.03945768118146907, 0.011396239271062933, 0.0, 0.015396310089519924, 0.0, 0.0, 0.0, 0.034476243133124924, 0.0, 0.0, 0.0, 0.010511623946934183, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.027723485597566395, 0.09426899478350281, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 72.38568482036024, 3.511625730765486, 1193.7051003906547, 21
s3/soln209, 3.0, 0.10699504852742103, 0.03316832332853724, 0.08633787155368183, 0.046566384637340606, 0.08728365230570924, 0.09237093373551475, 0.024509680089200084, 0.017489924149086313, 0.0, 0.024025815153580727, 0.07025658658625591, 0.018621615665368154, 0.07483413362879521, 0.051987366302902266, 0.027139617627210236, 0.03808234413209617, 0.015097478784069493, 0.0, 0.011112332187374169, 0.0, 0.0, 0.0, 0.03069048586623409, 0.012561654575697778, 0.055969397863890366, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010833813246953072, 0.04103594542892069, 0.0230295946241606, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 68.08870914872804, 6.801154847418243, 1354.2985833219402, 23
s3/soln21, 3.0, 0.0, 0.025635077481528247, 0.06945220161759864, 0.03680416819275717, 0.08080836135468415, 0.02375858042267468, 0.03562093171446331, 0.05486367985299937, 0.0, 0.023695223166564847, 0.05447689882121747, 0.03269148204646178, 0.045588610456685365, 0.04024276228745449, 0.025384292642193412, 0.027022150058956397, 0.0700667527845176, 0.0, 0.0, 0.0, 0.08113206845137941, 0.05642257303569906, 0.020823193996184184, 0.04603031237650077, 0.03356431067671628, 0.05176006927586754, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06415629928689573, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 64.00571818066267, -2.156121530825097, 499.8681856769388, 22
s3/soln210, 3.0, 0.0, 0.03956953738769399, 0.11107569082366243, 0.017751793425862233, 0.0, 0.04066914815381246, 0.015485137127123311, 0.0368770006506602, 0.0, 0.03181401553112563, 0.08754084232231037, 0.08436726449886656, 0.09454938988989428, 0.062282063965353594, 0.04172025697266182, 0.0410156037091592, 0.018911277880418607, 0.0, 0.022336600047314616, 0.0, 0.0, 0.07231732958748885, 0.035940198481698285, 0.016719952151202495, 0.0, 0.10437674183988989, 0.013396174304122118, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011283981249679068, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 76.3904616699415, -5.55513511448102, 393.471328555242, 21
s3/soln211, 1.0, 0.0, 0.0, 0.14599484127687581, 0.038836265327209546, 0.0, 0.05210561223281025, 0.14963002089519772, 0.046084048237977834, 0.16817992255325415, 0.0, 0.0, 0.0, 0.11655507232360843, 0.0, 0.053297151757236594, 0.01330069196518287, 0.15205571083021074, 0.0, 0.01211868654992119, 0.0, 0.0, 0.0, 0.05184197605051487, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 52.06835030280417, 29.256919429108194, 480.84716095428047, 12
s3/soln212, 3.0, 0.0, 0.022519282763882258, 0.1438814767411297, 0.01859426800010183, 0.0, 0.05938397888381745, 0.0, 0.1161530860012436, 0.0, 0.020917267823712213, 0.0, 0.01797413251680934, 0.12534822157712336, 0.09390411208677764, 0.057106573580041696, 0.062279053549039454, 0.025490705205855554, 0.0, 0.019251308258631368, 0.0, 0.0, 0.0, 0.02909767544616257, 0.0, 0.0, 0.0, 0.017906498103972997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17019235946169886, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 76.37211562264095, -0.5524477674464432, 249.4341949785965, 16
s3/soln213, 3.0, 0.0, 0.026571801214857773, 0.15911816783759752, 0.08550741800416892, 0.0, 0.0672473075172121, 0.0, 0.11922923404159483, 0.0, 0.0, 0.0, 0.0849507975560809, 0.13082131804896346, 0.0837238142053525, 0.06475668612928531, 0.11354797952041389, 0.03552448915310522, 0.0, 0.01272423509811513, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016276751673252456, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 76.7349947574851, 1.445749244373237, 224.9630272369212, 13
s3/soln214, 3.0, 0.0, 0.01702861167502467, 0.135766755011773, 0.02107266460728183, 0.0, 0.04636297442521572, 0.028032657153963376, 0.14954279844453536, 0.0, 0.03697052152997556, 0.0560178210507179, 0.05752351431283656, 0.11384505824208223, 0.146846491919083, 0.04889256873931797, 0.022446040449429643, 0.017274926683171394, 0.0, 0.01935482847497323, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013038249110273403, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06998351817034504, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 76.46669233416452, 0.2787060956129626, 354.81072827715707, 17
s3/soln215, 3.0, 0.0, 0.034985317419113385, 0.1869353658049361, 0.02695780333822882, 0.0, 0.07362402643062796, 0.03685179906964137, 0.15084125164252846, 0.0, 0.027037244879659666, 0.0, 0.12040064179091638, 0.15367907623557622, 0.0, 0.06344534511793878, 0.07208261586016196, 0.01922298866540774, 0.0, 0.011359941456962997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022576582288300166, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 74.01596046016599, 5.057215480203838, 233.97428804085706, 14
s3/soln216, 3.0, 0.0, 0.038596907574720174, 0.11838038140610058, 0.01821493795494824, 0.0, 0.052000033166033334, 0.04154051769884871, 0.09987020888967457, 0.0, 0.05537643466191689, 0.08893527751182301, 0.08806755520180257, 0.10145409106831096, 0.0, 0.02938388427841541, 0.04809949526387261, 0.02035619930523334, 0.0, 0.01748929860279009, 0.0, 0.0, 0.0, 0.040838346324106885, 0.012425961476082326, 0.0, 0.11732909680393083, 0.011641372811389458, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 72.18230502952217, 0.7198606569653205, 363.9715150824053, 18
s3/soln217, 3.0, 0.0, 0.04584717668144622, 0.13411404609331065, 0.02990672754833256, 0.0, 0.06801971886342288, 0.029656662351060143, 0.11811383187408502, 0.0, 0.037871583914842265, 0.05962668887232529, 0.06807143857032326, 0.12044040042578906, 0.15110417825129857, 0.026985147127593753, 0.050091687180938954, 0.018327107956162235, 0.0, 0.01707799095254688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012802881200786697, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011942732135735561, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 79.59024851010972, -0.8694241533741802, 324.1138380198577, 17
s3/soln218, 3.0, 0.0, 0.1406392374265455, 0.11372481121083618, 0.06253005197057825, 0.0, 0.04294759401065941, 0.02754144912950663, 0.09883900129251465, 0.0, 0.04611400351259768, 0.0, 0.061188400859195455, 0.10419416805219088, 0.13577954486787588, 0.04305250903673152, 0.0450923589298788, 0.0240333388521941, 0.0, 0.012464895818267228, 0.0, 0.0, 0.0, 0.041858635030427756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 69.87307134554862, 9.966428988335805, 304.9166899771893, 15
s3/soln219, 3.0, 0.0, 0.018066398518846397, 0.1429967120926327, 0.022246907139983958, 0.0, 0.04908728837680187, 0.029594734800445048, 0.15787584590983764, 0.0, 0.03871651660236165, 0.05913932985337398, 0.060728925607300525, 0.12018890283967569, 0.15502929175968316, 0.05161703357642882, 0.023696812284775264, 0.018237545983517543, 0.0, 0.020433347173582146, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013764785926692821, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018579621554060694, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 77.90285264108329, -0.41578998821272206, 331.7594288075168, 17
s3/soln22, 3.0, 0.0, 0.06121446033340118, 0.14774122018636957, 0.07587564780667486, 0.0, 0.06087092128899228, 0.0, 0.1097956551081174, 0.0, 0.0, 0.0, 0.11088194009782192, 0.1309380142687397, 0.07786877685981716, 0.053389314275424614, 0.11055971784250375, 0.035070396276603584, 0.0, 0.011334897419339207, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014459038236194703, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 77.98694107426014, 0.6420142847273469, 214.22664584858148, 13
s3/soln220, 3.0, 0.0, 0.034011921669686786, 0.08983984099421655, 0.01212019169164282, 0.07549146536976024, 0.017990135722408866, 0.02271923938518788, 0.029727356416613723, 0.0, 0.02600456421725679, 0.07265452814728587, 0.06977599988900039, 0.08329992189012776, 0.0958443534221984, 0.03504168053744169, 0.034032000756264905, 0.016304310655119586, 0.0, 0.011557835278524033, 0.024452392764343685, 0.0, 0.0, 0.027661480906665863, 0.02303203517446722, 0.044001265762139335, 0.07501922247532233, 0.011114327400535189, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011269773960702341, 0.04644472864809009, 0.010589426864997762, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 77.82909235710042, -5.893404524784256, 638.2000016545187, 25
s3/soln221, 3.0, 0.0, 0.014356803351946718, 0.08455241301610385, 0.013316598476381813, 0.08580189192754861, 0.11749039072060381, 0.056024507841261215, 0.07578563836074886, 0.0, 0.0607938016613823, 0.10711963111929372, 0.020421335260030503, 0.07385895772463161, 0.11654595028111833, 0.03684948937233304, 0.0388527256042007, 0.015261017089092976, 0.0, 0.011078096018550565, 0.0, 0.0, 0.0, 0.0328053791783915, 0.03908537299637982, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 64.97301178469229, 12.786777634151179, 429.2313547433129, 18
s3/soln222, 3.0, 0.11922040601283018, 0.04433562148911748, 0.09853558041223635, 0.02586352222786791, 0.023757077147375905, 0.04232794778370857, 0.05388881809540701, 0.0308215882958829, 0.0, 0.012271417567511513, 0.07730113879431831, 0.04621267987899817, 0.0772215731582099, 0.052353967900197, 0.03827073911183597, 0.03766666645384484, 0.01721426709104948, 0.0, 0.014434726493685003, 0.0, 0.0, 0.0, 0.02934378406171486, 0.02228160459818647, 0.06412918554075245, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05132533358684532, 0.021222354298424506, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 65.65560528260445, 8.976532500671699, 700.4094323328167, 22
s3/soln223, 3.0, 0.0, 0.03249003995340404, 0.0884796976298597, 0.014670581753038665, 0.07848932122711902, 0.03263558626353133, 0.012742280561285204, 0.029589757434797925, 0.0, 0.04994478092581655, 0.06969618773568836, 0.06892093763070145, 0.07990580180495015, 0.052369380324834264, 0.03119258800398996, 0.034982913952200184, 0.015230354231060126, 0.0, 0.018309188221085487, 0.033298988618956825, 0.0, 0.0, 0.029277932189946232, 0.016171057543426532, 0.05727197936707771, 0.09075682679279612, 0.010801249554850314, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011955661936973692, 0.04081690634261013, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 76.85425227773608, -6.369209712554848, 5362.698467388461, 24
s3/soln224, 3.0, 0.0, 0.012359258866120963, 0.10553926443622881, 0.011783344560057961, 0.08750848190786258, 0.11660189120984385, 0.026856990794853163, 0.08439374043892096, 0.0, 0.0660624411117473, 0.08563213356874357, 0.05093537272070281, 0.0934433787048307, 0.05520640599079979, 0.03944611485818418, 0.04113090364575218, 0.015102989985383609, 0.0, 0.021205612968530685, 0.0, 0.0, 0.0, 0.04098097060221422, 0.0, 0.04581070362922272, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 65.69192262461542, 13.011979073738456, 416.9248544395044, 18
s3/soln225, 3.0, 0.0, 0.01843191424813965, 0.13593085461084906, 0.0, 0.0, 0.056906852411984114, 0.0, 0.12174003461669451, 0.0, 0.0, 0.0, 0.06488210115333606, 0.12621299451106494, 0.15162364629377323, 0.15431819656405532, 0.051972134857137454, 0.09182616550699384, 0.0, 0.013362358990989417, 0.0, 0.0, 0.0, 0.0, 0.01279274623498235, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 63.35866370655884, 14.668740150335767, 206.44908487570333, 12
s3/soln226, 1.0, 0.0, 0.0, 0.11484399028348258, 0.0593602282670361, 0.0, 0.038768164745788036, 0.02529406500712716, 0.03291506850423833, 0.0, 0.0, 0.03308749978750232, 0.0, 0.09648274244284544, 0.06478099363310989, 0.1306035710423333, 0.0433890263773519, 0.11729436659703613, 0.0, 0.012585277319404314, 0.0, 0.0, 0.0, 0.031105908902680286, 0.010236820673339716, 0.0, 0.08376050171567928, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10549177470104518, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 57.30397807537061, 17.66452426962588, 416.1921102716107, 16
s3/soln227, 3.0, 0.11938829297177601, 0.03729498866672544, 0.10047386602410084, 0.055115428490910355, 0.08456319083142151, 0.04522864300690818, 0.016370894222857826, 0.031777227102836925, 0.0, 0.011585259702774395, 0.07739471951523046, 0.016862363837358056, 0.08916154031692648, 0.055136996394403046, 0.030305861706668383, 0.038014479296975774, 0.018008159221005696, 0.0, 0.014411570287415382, 0.0, 0.0, 0.0, 0.027228400845849213, 0.0, 0.06355296876318772, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.038361853507184844, 0.0, 0.029763295287483442, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 65.53992733547571, 10.236422185951287, 851.0515126802269, 21
s3/soln228, 3.0, 0.0, 0.015995863450877047, 0.11366016363233304, 0.011089764511248363, 0.02076329694186505, 0.0459322888685546, 0.02512579963164358, 0.03156279964138955, 0.0, 0.06728266018041039, 0.0814927845388891, 0.04889387902589498, 0.09150075645887608, 0.11248349092763493, 0.03696372835678357, 0.043129972482143474, 0.016387011149195375, 0.0, 0.013594538381613062, 0.0, 0.0, 0.0, 0.03493810091749279, 0.029172107475605787, 0.0, 0.09277861776515202, 0.011271865410490321, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05598051025190684, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 75.10722950171188, -4.531744649420683, 415.2214642875585, 21
s3/soln229, 3.0, 0.0, 0.07431965151243743, 0.14777701044850483, 0.01688805582056, 0.0, 0.04177294337981679, 0.0, 0.11637321218312636, 0.0, 0.0, 0.0, 0.06880299495529155, 0.12428233543494775, 0.15974033554503886, 0.04585890687131927, 0.05392670106905493, 0.0951003269368781, 0.0, 0.019348669703502467, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013896143987660847, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02191271215186087, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 80.02158810186205, -1.8704280767497445, 235.33321076762294, 14
s3/soln23, 3.0, 0.0, 0.07917751993658063, 0.17008919664796635, 0.02110971679142767, 0.0, 0.06055947774875818, 0.03750643410665619, 0.12156968397338744, 0.0, 0.0, 0.0, 0.078980033699404, 0.12818686189224002, 0.0, 0.044382424104383617, 0.060543672634175094, 0.1602344513297341, 0.0, 0.020730947369931623, 0.0, 0.0, 0.0, 0.0, 0.016929579765355123, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 66.30483206243721, 13.399409614929334, 234.18005463496257, 13
s3/soln230, 3.0, 0.0, 0.03561184718988758, 0.10165331759579006, 0.014995942595494954, 0.08073826279148384, 0.10084854801605864, 0.01996667024145658, 0.035687758198378085, 0.0, 0.0652270936032725, 0.07999765373699737, 0.04583431429244714, 0.08792948231003005, 0.11784971497243875, 0.04296077127210814, 0.036163737114922094, 0.017903394594010576, 0.0, 0.01699146933857434, 0.0, 0.0, 0.0, 0.09964002213664931, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 66.67727915058872, 13.00683845444509, 412.1564278527474, 17
s3/soln231, 3.0, 0.0, 0.0, 0.12112649855156361, 0.06557651967597801, 0.0, 0.03830455539013044, 0.027285647653657756, 0.09180287375870554, 0.0, 0.06242212098297639, 0.03342883490159034, 0.023791134353456044, 0.11123256996707538, 0.12990143770263027, 0.051939767165421216, 0.0461573756804655, 0.017667608812325715, 0.0, 0.018096469485791113, 0.0, 0.0, 0.0, 0.04060740116405974, 0.010559475356425783, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11009970939774709, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 67.91805546573592, 6.008622558063118, 336.8060668472606, 17
