label, proj, share_FRS, share_COF, share_TUL, share_KWD, share_EXE, share_LDS, share_LND, share_PRT, share_LWT, share_TPD, share_SAU, share_TBA, share_PIX, share_DLE, share_KRT, share_SSJ, share_SFW, share_NKN, share_ARV, share_DLR, share_ID4, share_SMI, share_TJC, share_BLR, share_LHL, share_BDM, share_WRM, share_COB, share_BVA, share_CWO, share_HML, share_KND, share_RRB, share_CNS, share_ALT, share_CWC, share_MAD, share_SOC, share_SOB, share_CCA, share_OTL, share_OFK, cwg_p, ap_p, cwg_np, cog_wp_p90, n_p, cog_wp_p50, cog_p_p90, cog_p_p50
soln1122, 3.0, 0.19564737732540027, 0.0, 0.0, 0.02711637456994401, 0.0, 0.0, 0.0, 0.01893330625493736, 0.02169874481308162, 0.06120451819100251, 0.04020384524696702, 0.06148539917973113, 0.02845641095367012, 0.0, 0.0, 0.0, 0.07883565192098844, 0.0, 0.020207941428052646, 0.0, 0.3192897428527664, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014823700710291569, 0.0, 0.0, 0.0, 0.0, 0.05232991812801082, 0.0, 0.02173110120148908, 0.03803596722366698, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 90.21846231493545, 59.99960856920496, 9.319941642997367, 1000000.0, 15, 245.43211989477157, 82.67172513400867, 56.67868840638204
soln1126, 3.0, 0.26418879100621045, 0.0, 0.07942521419181311, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07899739721059552, 0.0, 0.0, 0.0490077101497454, 0.02350537934994485, 0.0, 0.0, 0.0, 0.020503577418818662, 0.0, 0.030134181537950108, 0.0, 0.4392943758594116, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01494337327551036, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 85.85467227945614, 48.264027118091775, 18.417017484456316, 229.72896874401704, 9, 145.748353616489, 77.3278385746168, 58.81832088918854
soln1140, 3.0, 0.27106858083775476, 0.0, 0.08668703117437129, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07509408356241475, 0.0, 0.0, 0.05522965652841498, 0.029647727983288446, 0.0, 0.0, 0.0, 0.02525214394727152, 0.0, 0.025579149461436742, 0.0, 0.4314416265050476, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 83.16271853405699, 48.354817793822725, 18.307493200639712, 218.16366625337258, 8, 146.7411705577145, 81.61886374115284, 60.72494235263229
soln1141, 3.0, 0.24754327849311844, 0.0, 0.0, 0.0413255034719816, 0.0, 0.0, 0.0, 0.0, 0.0671418696031823, 0.0, 0.0, 0.0712241333906222, 0.0, 0.0, 0.01024312533784252, 0.0, 0.0, 0.0, 0.025619724459105465, 0.0, 0.43211920816643334, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08563441627742588, 0.0, 0.019148740800288295, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 80.32846200415653, 33.94157406471011, 20.720633017756963, 208.76004907969846, 9, 140.53518262323763, 81.43218385217772, 61.891875880583015
soln1147, 3.0, 0.10224741997555697, 0.0, 0.0, 0.01741992889020708, 0.0, 0.08636360572383536, 0.0, 0.0, 0.060211027151247536, 0.0, 0.0, 0.0, 0.020144749962018434, 0.0932342511305026, 0.0, 0.119089458649868, 0.01576066582078818, 0.0, 0.026281430720322397, 0.0, 0.25862311239381364, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014767441317828211, 0.05482334811287345, 0.0, 0.0, 0.0, 0.0859589010908099, 0.0, 0.03303696475154869, 0.012037694308779524, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 93.80314843520098, 66.06838901359914, -2.429927772273694, 1000000.0, 15, 221.10448699013995, 72.80172984242425, 53.83240995884411
soln1148, 3.0, 0.19455574985659468, 0.0, 0.0, 0.023450248105100775, 0.0, 0.03884021307522235, 0.0, 0.0395377476178012, 0.057605771854690055, 0.0, 0.0295662059133108, 0.055839310874855906, 0.0, 0.0, 0.029289141294601834, 0.0, 0.07510678822238682, 0.0, 0.023793794309454726, 0.0, 0.3266320359098022, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06489612165225188, 0.0, 0.04088687131392675, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 78.37433738382836, 41.86572137845698, 19.79248478791584, 250.59460364197653, 13, 156.27169539611563, 86.27018890006903, 63.49343204782922
soln1154, 3.0, 0.23947965614383893, 0.0, 0.0, 0.021307739341498218, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04096362539302508, 0.018816868640405115, 0.0, 0.0, 0.0, 0.09460273754101438, 0.0, 0.012545787472015972, 0.0, 0.37489618015472076, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018317808356017283, 0.0, 0.0, 0.0, 0.0, 0.10898002389366915, 0.01080531976512346, 0.05928425329867168, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 112.33253235092705, 54.347800628826576, -11.282919289943539, 1000000.0, 11, 181.56879691166296, 58.22219854985938, 45.590664955939815
soln1177, 3.0, 0.16364149405827133, 0.0, 0.0, 0.02989225696036817, 0.0, 0.03055803630437006, 0.0, 0.04246994079534914, 0.0, 0.0, 0.018448438162690376, 0.0406840889943255, 0.04024243907989697, 0.1372812870316413, 0.0, 0.0, 0.04761514793117042, 0.0, 0.02280258335028671, 0.0, 0.28263985389059954, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014104924755727655, 0.0, 0.0, 0.0, 0.0, 0.10698818320684388, 0.0, 0.02263132547845886, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 92.21283870378453, 61.05329624282497, 5.313133207973248, 500154.7260075517, 14, 176.3445162161903, 74.80824954126157, 55.36386664937834
soln1183, 3.0, 0.17311593806288786, 0.0, 0.0, 0.013422905465281678, 0.0, 0.0, 0.0, 0.03003441975621441, 0.04885428395899148, 0.0, 0.0, 0.04876726599393273, 0.03573025291786919, 0.10234850110786477, 0.0, 0.0, 0.0, 0.0, 0.019669442427007917, 0.0, 0.3031791998160016, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014580275148960615, 0.024601485393588716, 0.0, 0.0, 0.0, 0.10652321104285652, 0.0, 0.012843913139466739, 0.06632890576907585, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 96.53153387483988, 60.185409666227585, 0.7588647232551092, 1000000.0, 14, 281.13573245094074, 73.30314706377548, 52.60543585086312
soln119, 3.0, 0.12871865858778705, 0.0, 0.0, 0.024828202288961432, 0.0, 0.029936908580166573, 0.0, 0.055895085872432755, 0.05328130066755376, 0.04628930270417402, 0.0, 0.07726305563805753, 0.023949894485118473, 0.0, 0.06478354859329064, 0.02791836302051494, 0.012448871962665637, 0.0, 0.011472685071509173, 0.0, 0.1528879002607505, 0.0, 0.0, 0.07509393864987825, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08442752911366733, 0.011370363897290986, 0.07308014152795228, 0.04635424907822868, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 91.34525186049643, 60.20015684944678, -6.804402132724411, 551.2268319110186, 18, 304.6773598006351, 71.27342729088005, 55.95938488245743
soln1192, 3.0, 0.25216810086258606, 0.0, 0.0, 0.021280657661571133, 0.0, 0.0, 0.0, 0.01310125905853312, 0.08162419240289871, 0.0, 0.0, 0.0, 0.05959971798743699, 0.0, 0.0, 0.0, 0.0, 0.0, 0.037829934013197355, 0.0, 0.4174561639396258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08016672527563451, 0.0, 0.03677324879851616, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 90.8025754625023, 51.577354993518306, 14.020941964414028, 213.3476545058787, 9, 148.6783625300984, 72.80437805406, 56.15913103301914
soln12, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22299428166997756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22479937588971904, 0.0, 0.32170633037631596, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2305000120639874, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 78.05221846127489, 23.161248657285412, 6.747198270936219, 99.91988214163541, 4, 81.85442035699235, 84.26999179867744, 65.58644913407483
soln1255, 3.0, 0.18939015866407302, 0.0, 0.0, 0.011740920827882084, 0.0, 0.0, 0.0, 0.011427287353057546, 0.04881894594337502, 0.0, 0.0, 0.024964535291692916, 0.06650063622790607, 0.0, 0.05296752411531234, 0.0, 0.10431587233532173, 0.0, 0.022926262357503557, 0.0, 0.32875681205014273, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012761780555827447, 0.0, 0.0, 0.0, 0.0, 0.10401257842560131, 0.0, 0.02141668585230414, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 90.64766542769262, 61.462970648427415, 14.156811253605301, 1000000.0, 13, 174.8796945918081, 80.96627797462088, 56.150745088591066
soln1272, 3.0, 0.24672317688864998, 0.0, 0.0, 0.016215920017639333, 0.0, 0.0, 0.0, 0.0, 0.09754036584214974, 0.0, 0.0, 0.05005160026041497, 0.049618445103454936, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.42447030908403777, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01860349211775036, 0.0, 0.0, 0.0, 0.0, 0.06745739227548668, 0.0, 0.029319298410416254, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 96.07401466366673, 50.70850974379467, 6.131072540003158, 500292.62508468295, 9, 135.3632089691182, 75.25645261000719, 52.5209343182095
